iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
16,16,0,0.0,1,16,0,1.0
24,40,0,0.0,2,40,0,0.9901493354116764
23,63,0,0.0,3,63,0,0.9803966865736877
7,70,0,0.0,4,70,0,0.970741078213023
2,72,0,0.0,5,72,0,0.9611815447608
2,74,0,0.0,6,73,1,0.9517171302557069
5,79,0,0.0,7,78,1,0.9423468882484062
7,86,0,0.0,8,85,1,0.9330698817068888
5,91,0,0.0,9,90,1,0.9238851829227694
2,93,0,0.0,10,92,1,0.9147918734185159
3,96,0,0.0,11,95,1,0.9057890438555999
12,108,0,0.0,12,106,2,0.896875793943563
4,112,0,0.0,13,109,3,0.888051232349986
9,121,0,0.0,14,117,4,0.8793144766113556
2,123,0,0.0,15,119,4,0.8706646530448178
9,132,0,0.0,16,127,5,0.8621008966608072
11,143,0,0.0,17,136,7,0.8536223510765493
2,145,0,0.0,18,137,8,0.8452281684304199
2,147,0,0.0,19,139,8,0.8369175092971592
6,153,0,0.0,20,143,10,0.8286895426039287
14,167,0,0.0,21,154,13,0.820543445547202
8,175,0,0.0,22,161,14,0.8124784035104852
3,178,0,0.0,23,162,16,0.8044936099828537
3,181,0,0.0,24,165,16,0.7965882664783007
3,184,0,0.0,25,167,17,0.7887615824558879
5,189,0,0.0,26,172,17,0.7810127752406908
7,196,0,0.0,27,176,20,0.7733410699455306
8,204,0,0.0,28,184,20,0.7657456993934846
5,209,0,0.0,29,189,20,0.7582259040411682
12,221,0,0.0,30,197,24,0.7507809319027796
7,228,0,0.0,31,201,27,0.7434100384749007
12,240,0,0.0,32,211,29,0.7361124866620463
3,243,0,0.0,33,214,29,0.7288875467029541
8,251,0,0.0,34,220,31,0.7217344960976069
3,254,0,0.0,35,221,33,0.7146526195349836
6,260,0,0.0,36,225,35,0.7076412088215263
2,262,0,0.0,37,227,35,0.7006995628103208
3,265,0,0.0,38,228,37,0.6938269873309811
6,271,0,0.0,39,233,38,0.6870227951202322
15,286,0,0.0,40,241,45,0.680286305753183
7,293,0,0.0,41,247,46,0.6736168455752829
5,298,0,0.0,42,252,46,0.6670137476349562
7,305,0,0.0,43,258,47,0.6604763516169062
10,315,0,0.0,44,268,47,0.6540040037760834
8,323,0,0.0,45,271,52,0.64759605687231
20,343,0,0.0,46,288,55,0.6412518701055556
7,350,0,0.0,47,292,58,0.6349708090518567
7,357,0,0.0,48,297,60,0.6287522455998737
9,366,0,0.0,49,299,67,0.6225955578880794
9,375,0,0.0,50,305,70,0.616500130242572
28,403,0,0.0,51,324,79,0.6104653531155071
30,433,0,0.0,52,341,92,0.6044906230241432
6,439,0,0.0,53,346,93,0.5985753424904925
2,441,0,0.0,54,348,93,0.5927189199815717
2,443,0,0.0,55,350,93,0.5869207698502498
3,446,0,0.0,56,351,95,0.5811803122766818
24,470,0,0.0,57,358,112,0.5754969732103268
2,472,0,0.0,58,359,113,0.5698701843125418
2,474,0,0.0,59,360,114,0.564299382899748
3,477,0,0.0,60,362,115,0.558784011887162
23,500,0,0.0,61,375,125,0.5533235197330862
3,503,0,0.0,62,376,127,0.5479173603837548
8,511,0,0.0,63,381,130,0.5425649932187278
23,534,0,0.0,64,391,143,0.5372658829968282
24,558,0,0.0,65,402,156,0.5320194998026181
2,560,0,0.0,66,403,157,0.5268253189934059
2,562,0,0.0,67,404,158,0.5216828211467822
18,580,0,0.0,68,414,166,0.516591492008677
6,586,0,0.0,69,417,169,0.5115508224419336
6,592,0,0.0,70,419,173,0.5065603083753949
18,610,0,0.0,71,426,184,0.5016194507534953
13,623,0,0.0,72,433,190,0.49672775548635545
6,629,0,0.0,73,435,194,0.491884733400372
23,652,0,0.0,74,449,203,0.48708990018930043
6,658,0,0.0,75,452,206,0.48234277636582407
2,660,0,0.0,76,453,207,0.47764288721360454
8,668,0,0.0,77,457,211,0.47298976273981014
11,679,0,0.0,78,465,214,0.4683829376281158
7,686,0,0.0,79,466,220,0.4638219511921713
25,711,0,0.0,80,477,234,0.4593063473295323
13,724,0,0.0,81,485,239,0.45483567447604933
23,747,0,0.0,82,493,254,0.4504094855607117
8,755,0,0.0,83,498,257,0.44602733796093924
12,767,0,0.0,84,502,265,0.4416887934583202
7,774,0,0.0,85,505,269,0.43739341819478894
5,779,0,0.0,86,509,270,0.43314078262923944
7,786,0,0.0,87,513,273,0.4289304614945713
3,789,0,0.0,88,514,275,0.42476203375516264
3,792,0,0.0,89,515,277,0.42063508256476556
11,803,0,0.0,90,520,283,0.41654919522482203
8,811,0,0.0,91,521,290,0.4125039631431931
6,817,0,0.0,92,524,293,0.40849898179329963
2,819,0,0.0,93,525,294,0.404533850673669
7,826,0,0.0,94,528,298,0.40060817326788506
6,832,0,0.0,95,532,300,0.3967215570049359
2,834,0,0.0,96,533,301,0.3928736132199562
6,840,0,0.0,97,535,305,0.38906395711536096
20,860,0,0.0,98,545,315,0.38529220772236483
3,863,0,0.0,99,546,317,0.3815579878628856
39,902,0,0.0,100,562,340,0.37786092411182526
2,904,0,0.0,101,564,340,0.3742006467597279
3,907,0,0.0,102,566,341,0.3705767897758081
3,910,0,0.0,103,567,343,0.3669889907713475
2,912,0,0.0,104,569,343,0.36343689096345594
4,916,0,0.0,105,571,345,0.35992013513919235
6,922,0,0.0,106,574,348,0.35643837162004377
10,932,0,0.0,107,575,357,0.3529912522267568
12,944,0,0.0,108,578,366,0.34957843224451957
7,951,0,0.0,109,581,370,0.34619957038848975
2,953,0,0.0,110,582,371,0.34285432876966604
10,963,0,0.0,111,590,373,0.3395423728610988
24,987,0,0.0,112,598,389,0.3362633714644372
10,997,0,0.0,113,602,395,0.33301699667680906
25,1022,0,0.0,114,611,411,0.3298029238580304
12,1034,0,0.0,115,615,419,0.3266208315981408
21,1055,0,0.0,116,624,431,0.32347040168526264
6,1061,0,0.0,117,625,436,0.3203513190737793
24,1085,0,0.0,118,634,451,0.3172632718528302
12,1097,0,0.0,119,639,458,0.31420595121511996
4,1101,0,0.0,120,641,460,0.311179051426037
19,1120,0,0.0,121,647,473,0.3081822697930801
6,1126,0,0.0,122,649,477,0.3052153066355885
9,1135,0,0.0,123,653,482,0.30227786525477407
4,1139,0,0.0,124,656,483,0.29936965190405085
23,1162,0,0.0,125,663,499,0.29649037575966014
3,1165,0,0.0,126,665,500,0.29363974889158817
20,1185,0,0.0,127,671,514,0.2908174862347727
25,1210,0,0.0,128,679,531,0.28802330556059597
11,1221,0,0.0,129,683,538,0.2852569274486622
25,1246,0,0.0,130,692,554,0.2825180752588548
