iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
11,11,0,0.0,1,11,0,1.0
7,18,0,0.0,2,18,0,0.9901493354116764
11,29,0,0.0,3,27,2,0.9803966865736877
6,35,0,0.0,4,32,3,0.970741078213023
6,41,0,0.0,5,37,4,0.9611815447608
2,43,0,0.0,6,39,4,0.9517171302557069
9,52,0,0.0,7,48,4,0.9423468882484062
5,57,0,0.0,8,52,5,0.9330698817068888
4,61,0,0.0,9,55,6,0.9238851829227694
5,66,0,0.0,10,60,6,0.9147918734185159
3,69,0,0.0,11,63,6,0.9057890438555999
2,71,0,0.0,12,65,6,0.896875793943563
11,82,0,0.0,13,75,7,0.888051232349986
11,93,0,0.0,14,84,9,0.8793144766113556
6,99,0,0.0,15,88,11,0.8706646530448178
16,115,0,0.0,16,101,14,0.8621008966608072
3,118,0,0.0,17,103,15,0.8536223510765493
4,122,0,0.0,18,106,16,0.8452281684304199
6,128,0,0.0,19,111,17,0.8369175092971592
8,136,0,0.0,20,118,18,0.8286895426039287
4,140,0,0.0,21,122,18,0.820543445547202
10,150,0,0.0,22,131,19,0.8124784035104852
5,155,0,0.0,23,134,21,0.8044936099828537
3,158,0,0.0,24,136,22,0.7965882664783007
2,160,0,0.0,25,138,22,0.7887615824558879
21,181,0,0.0,26,156,25,0.7810127752406908
8,189,0,0.0,27,164,25,0.7733410699455306
2,191,0,0.0,28,166,25,0.7657456993934846
12,203,0,0.0,29,173,30,0.7582259040411682
7,210,0,0.0,30,179,31,0.7507809319027796
23,233,0,0.0,31,194,39,0.7434100384749007
4,237,0,0.0,32,196,41,0.7361124866620463
35,272,0,0.0,33,220,52,0.7288875467029541
25,297,0,0.0,34,238,59,0.7217344960976069
16,313,0,0.0,35,250,63,0.7146526195349836
2,315,0,0.0,36,252,63,0.7076412088215263
13,328,0,0.0,37,262,66,0.7006995628103208
6,334,0,0.0,38,268,66,0.6938269873309811
4,338,0,0.0,39,271,67,0.6870227951202322
5,343,0,0.0,40,273,70,0.680286305753183
5,348,0,0.0,41,277,71,0.6736168455752829
9,357,0,0.0,42,285,72,0.6670137476349562
5,362,0,0.0,43,287,75,0.6604763516169062
25,387,0,0.0,44,304,83,0.6540040037760834
7,394,0,0.0,45,310,84,0.64759605687231
25,419,0,0.0,46,324,95,0.6412518701055556
8,427,0,0.0,47,330,97,0.6349708090518567
6,433,0,0.0,48,333,100,0.6287522455998737
7,440,0,0.0,49,338,102,0.6225955578880794
6,446,0,0.0,50,344,102,0.616500130242572
7,453,0,0.0,51,351,102,0.6104653531155071
8,461,0,0.0,52,357,104,0.6044906230241432
3,464,0,0.0,53,359,105,0.5985753424904925
11,475,0,0.0,54,364,111,0.5927189199815717
3,478,0,0.0,55,366,112,0.5869207698502498
2,480,0,0.0,56,368,112,0.5811803122766818
16,496,0,0.0,57,378,118,0.5754969732103268
2,498,0,0.0,58,379,119,0.5698701843125418
26,524,0,0.0,59,395,129,0.564299382899748
5,529,0,0.0,60,398,131,0.558784011887162
7,536,0,0.0,61,405,131,0.5533235197330862
5,541,0,0.0,62,408,133,0.5479173603837548
5,546,0,0.0,63,412,134,0.5425649932187278
12,558,0,0.0,64,420,138,0.5372658829968282
22,580,0,0.0,65,429,151,0.5320194998026181
17,597,0,0.0,66,437,160,0.5268253189934059
10,607,0,0.0,67,443,164,0.5216828211467822
