iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
47,46,0,-146,1,32,15
3,48,0,-102,2,32,18
5,52,0,-104,3,36,19
2,53,0,-101,4,37,20
1,53,0,-100,5,38,20
49,101,0,-148,6,75,32
4,104,0,-103,7,79,32
1,104,0,-100,8,80,32
40,143,0,-139,9,112,40
7,149,0,-106,10,118,41
48,196,0,-147,11,155,52
3,198,0,-102,12,156,54
4,201,0,-103,13,160,54
1,201,0,-100,14,161,54
1,201,0,-100,15,162,54
2,202,0,-101,16,164,54
1,202,0,-100,17,165,54
1,202,0,-100,18,165,55
2,203,0,-101,19,167,55
6,208,0,-105,20,173,55
36,243,0,-135,21,201,63
4,246,0,-103,22,204,64
2,247,0,-101,23,205,65
1,247,0,-100,24,205,66
5,251,0,-104,25,209,67
9,259,0,-108,26,215,70
23,281,0,-122,27,233,75
22,302,0,-121,28,250,80
3,304,0,-102,29,252,81
2,305,0,-101,30,253,82
33,337,0,-132,31,283,85
25,361,0,-124,32,306,87
12,372,0,-111,33,317,88
2,373,0,-101,34,319,88
46,418,0,-145,35,358,95
15,432,0,-114,36,369,99
3,434,0,-102,37,372,99
5,438,0,-104,38,376,100
1,438,0,-100,39,377,100
1,438,0,-100,40,377,101
18,455,0,-117,41,390,106
7,461,0,-106,42,395,108
1,461,0,-100,43,396,108
18,478,0,-117,44,410,112
5,482,0,-104,45,415,112
78,559,0,-177,46,477,128
3,561,0,-102,47,480,128
12,572,0,-111,48,490,130
17,588,0,-116,49,505,132
22,609,0,-121,50,521,138
6,614,0,-105,51,526,139
9,622,0,-108,52,533,141
43,664,0,-142,53,568,149
2,665,0,-101,54,570,149
1,665,0,-100,55,570,150
7,671,0,-106,56,575,152
5,675,0,-104,57,579,153
1,675,0,-100,58,580,153
22,696,0,-121,59,597,158
4,699,0,-103,60,600,159
7,705,0,-106,61,607,159
8,712,0,-107,62,613,161
7,718,0,-106,63,619,162
21,738,0,-120,64,636,166
1,738,0,-100,65,637,166
5,742,0,-104,66,641,167
3,744,0,-102,67,644,167
5,748,0,-104,68,649,167
37,784,0,-136,69,681,172
1,784,0,-100,70,682,172
1,784,0,-100,71,683,172
5,788,0,-104,72,687,173
1,788,0,-100,73,688,173
7,794,0,-106,74,694,174
3,796,0,-102,75,696,175
3,798,0,-102,76,699,175
9,806,0,-108,77,705,178
41,846,0,-140,78,732,192
2,847,0,-101,79,734,192
16,862,0,-115,80,746,196
2,863,0,-101,81,748,196
49,911,0,-148,82,786,207
13,923,0,-112,83,797,209
1,923,0,-100,84,798,209
1,923,0,-100,85,799,209
7,929,0,-106,86,805,210
4,932,0,-103,87,809,210
1,932,0,-100,88,810,210
12,943,0,-111,89,820,212
1,943,0,-100,90,820,213
2,944,0,-101,91,822,213
1,944,0,-100,92,823,213
53,996,0,-152,93,865,224
2,997,0,-101,94,866,225
2,998,0,-101,95,867,226
39,1036,0,-138,96,898,234
6,1041,0,-105,97,903,235
3,1043,0,-102,98,906,235
3,1045,0,-102,99,909,235
3,1047,0,-102,100,911,236
7,1053,0,-106,101,914,240
1,1053,0,-100,102,915,240
24,1076,0,-123,103,935,244
1,1076,0,-100,104,936,244
2,1077,0,-101,105,937,245
1,1077,0,-100,106,938,245
4,1080,0,-103,107,941,246
4,1083,0,-103,108,944,247
2,1084,0,-101,109,946,247
1,1084,0,-100,110,947,247
1,1084,0,-100,111,948,247
2,1085,0,-101,112,950,247
1,1085,0,-100,113,951,247
3,1087,0,-102,114,953,248
1,1087,0,-100,115,954,248
31,1117,0,-130,116,978,255
1,1117,0,-100,117,979,255
9,1125,0,-108,118,988,255
1,1125,0,-100,119,989,255
9,1133,0,-108,120,998,255
2,1134,0,-101,121,1000,255
8,1141,0,-107,122,1007,256
5,1145,0,-104,123,1011,257
11,1155,0,-110,124,1019,260
27,1181,0,-126,125,1041,265
16,1196,0,-115,126,1052,270
15,1210,0,-114,127,1066,271
50,1259,0,-149,128,1103,284
2,1260,0,-101,129,1104,285
1,1260,0,-100,130,1105,285
1,1260,0,-100,131,1106,285
9,1268,0,-108,132,1113,287
62,1329,0,-161,133,1158,304
39,1367,0,-138,134,1192,309
2,1368,0,-101,135,1194,309
80,1447,0,-179,136,1258,325
4,1450,0,-103,137,1262,325
4,1453,0,-103,138,1266,325
4,1456,0,-103,139,1270,325
10,1465,0,-109,140,1278,327
1,1465,0,-100,141,1279,327
3,1467,0,-102,142,1281,328
3,1469,0,-102,143,1283,329
12,1480,0,-111,144,1292,332
1,1480,0,-100,145,1293,332
1,1480,0,-100,146,1294,332
1,1480,0,-100,147,1295,332
4,1483,0,-103,148,1298,333
6,1488,0,-105,149,1304,333
2,1489,0,-101,150,1306,333
1,1489,0,-100,151,1307,333
3,1491,0,-102,152,1310,333
29,1519,0,-128,153,1331,341
5,1523,0,-104,154,1336,341
1,1523,0,-100,155,1337,341
21,1543,0,-120,156,1352,347
1,1543,0,-100,157,1353,347
2,1544,0,-101,158,1355,347
56,1599,0,-155,159,1402,356
8,1606,0,-107,160,1409,357
1,1606,0,-100,161,1410,357
1,1606,0,-100,162,1411,357
1,1606,0,-100,163,1411,358
14,1619,0,-113,164,1423,360
1,1619,0,-100,165,1424,360
5,1623,0,-104,166,1428,361
1,1623,0,-100,167,1429,361
1,1623,0,-100,168,1429,362
1,1623,0,-100,169,1430,362
22,1644,0,-121,170,1448,366
34,1677,0,-133,171,1476,372
1,1677,0,-100,172,1476,373
5,1681,0,-104,173,1481,373
6,1686,0,-105,174,1486,374
38,1723,0,-137,175,1515,383
6,1728,0,-105,176,1520,384
3,1730,0,-102,177,1523,384
34,1763,0,-133,178,1554,387
3,1765,0,-102,179,1555,389
1,1765,0,-100,180,1556,389
12,1776,0,-111,181,1566,391
1,1776,0,-100,182,1567,391
81,1856,0,-180,183,1630,409
7,1862,0,-106,184,1635,411
2,1863,0,-101,185,1637,411
3,1865,0,-102,186,1640,411
5,1869,0,-104,187,1644,412
1,1869,0,-100,188,1645,412
8,1876,0,-107,189,1650,415
10,1885,0,-109,190,1657,418
7,1891,0,-106,191,1663,419
2,1892,0,-101,192,1665,419
11,1902,0,-110,193,1675,420
7,1908,0,-106,194,1681,421
1,1908,0,-100,195,1682,421
31,1938,0,-130,196,1707,427
1,1938,0,-100,197,1708,427
1,1938,0,-100,198,1708,428
1,1938,0,-100,199,1709,428
18,1955,0,-117,200,1723,432
1,1955,0,-100,201,1723,433
8,1962,0,-107,202,1729,435
6,1967,0,-105,203,1735,435
50,2016,0,-149,204,1774,446
42,2057,0,-141,205,1804,458
1,2057,0,-100,206,1805,458
5,2061,0,-104,207,1810,458
21,2081,0,-120,208,1825,464
2,2082,0,-101,209,1826,465
12,2093,0,-111,210,1836,467
5,2097,0,-104,211,1839,469
24,2120,0,-123,212,1859,473
1,2120,0,-100,213,1860,473
8,2127,0,-107,214,1866,475
16,2142,0,-115,215,1878,479
1,2142,0,-100,216,1879,479
3,2144,0,-102,217,1882,479
31,2174,0,-130,218,1906,486
2,2175,0,-101,219,1907,487
1,2175,0,-100,220,1908,487
6,2180,0,-105,221,1913,488
10,2189,0,-109,222,1921,490
1,2189,0,-100,223,1922,490
33,2221,0,-132,224,1947,498
10,2230,0,-109,225,1955,500
7,2236,0,-106,226,1959,503
17,2252,0,-116,227,1972,507
7,2258,0,-106,228,1979,507
3,2260,0,-102,229,1981,508
70,2329,0,-169,230,2038,521
19,2347,0,-118,231,2052,526
17,2363,0,-116,232,2066,529
1,2363,0,-100,233,2067,529
1,2363,0,-100,234,2068,529
10,2372,0,-109,235,2076,531
2,2373,0,-101,236,2077,532
1,2373,0,-100,237,2077,533
28,2400,0,-127,238,2098,540
1,2400,0,-100,239,2099,540
6,2405,0,-105,240,2104,541
8,2412,0,-107,241,2112,541
4,2415,0,-103,242,2116,541
10,2424,0,-109,243,2126,541
2,2425,0,-101,244,2128,541
1,2425,0,-100,245,2129,541
1,2425,0,-100,246,2130,541
7,2431,0,-106,247,2135,543
2,2432,0,-101,248,2137,543
12,2443,0,-111,249,2146,546
15,2457,0,-114,250,2160,547
36,2492,0,-135,251,2188,555
2,2493,0,-101,252,2189,556
1,2493,0,-100,253,2190,556
1,2493,0,-100,254,2191,556
1,2493,0,-100,255,2192,556
22,2514,0,-121,256,2210,560
79,2592,0,-178,257,2273,576
1,2592,0,-100,258,2274,576
4,2595,0,-103,259,2277,577
33,2627,0,-132,260,2297,590
3,2629,0,-102,261,2299,591
5,2633,0,-104,262,2303,592
1,2633,0,-100,263,2304,592
1,2633,0,-100,264,2305,592
1,2633,0,-100,265,2305,593
4,2636,0,-103,266,2308,594
6,2641,0,-105,267,2313,595
1,2641,0,-100,268,2314,595
6,2646,0,-105,269,2320,595
2,2647,0,-101,270,2321,596
3,2649,0,-102,271,2322,598
3,2651,0,-102,272,2324,599
11,2661,0,-110,273,2331,603
1,2661,0,-100,274,2332,603
1,2661,0,-100,275,2333,603
24,2684,0,-123,276,2355,605
16,2699,0,-115,277,2370,606
1,2699,0,-100,278,2370,607
8,2706,0,-107,279,2377,608
8,2713,0,-107,280,2384,609
3,2715,0,-102,281,2386,610
3,2717,0,-102,282,2389,610
1,2717,0,-100,283,2390,610
2,2718,0,-101,284,2390,612
1,2718,0,-100,285,2391,612
37,2754,0,-136,286,2421,619
4,2757,0,-103,287,2424,620
4,2760,0,-103,288,2426,622
2,2761,0,-101,289,2428,622
10,2770,0,-109,290,2435,625
1,2770,0,-100,291,2436,625
8,2777,0,-107,292,2442,627
1,2777,0,-100,293,2443,627
5,2781,0,-104,294,2448,627
39,2819,0,-138,295,2480,634
114,2932,0,-213,296,2572,656
65,2996,0,-164,297,2626,667
3,2998,0,-102,298,2628,668
4,3001,0,-103,299,2631,669
29,3029,0,-128,300,2657,672
56,3084,0,-155,301,2702,683
7,3090,0,-106,302,2706,686
7,3096,0,-106,303,2712,687
1,3096,0,-100,304,2713,687
1,3096,0,-100,305,2714,687
2,3097,0,-101,306,2715,688
1,3097,0,-100,307,2715,689
3,3099,0,-102,308,2717,690
78,3176,0,-177,309,2770,715
1,3176,0,-100,310,2771,715
1,3176,0,-100,311,2772,715
78,3253,0,-177,312,2831,734
28,3280,0,-127,313,2851,742
41,3320,0,-140,314,2882,752
3,3322,0,-102,315,2884,753
2,3323,0,-101,316,2886,753
1,3323,0,-100,317,2886,754
20,3342,0,-119,318,2902,758
2,3343,0,-101,319,2904,758
1,3343,0,-100,320,2905,758
16,3358,0,-115,321,2918,761
1,3358,0,-100,322,2919,761
4,3361,0,-103,323,2922,762
1,3361,0,-100,324,2923,762
