iteration,successes,reward_episode,episode_count,random_act,timestep
101,13892,101,146,11145,2747
101,13993,101,147,11218,2775
110,14103,110,148,11313,2790
51,14154,51,149,11358,2796
101,14255,101,150,11435,2820
101,14356,101,151,11514,2842
101,14457,101,152,11596,2861
101,14558,101,153,11676,2882
101,14659,101,154,11759,2900
58,14717,58,155,11809,2908
101,14818,101,156,11887,2931
101,14919,101,157,11967,2952
101,15020,101,158,12049,2971
101,15121,101,159,12124,2997
101,15222,101,160,12208,3014
32,15254,32,161,12235,3019
101,15355,101,162,12320,3035
101,15456,101,163,12400,3056
32,15488,32,164,12428,3060
138,15626,138,165,12535,3091
101,15727,101,166,12617,3110
101,15828,101,167,12694,3134
50,15878,50,168,12739,3139
101,15979,101,169,12827,3152
101,16080,101,170,12906,3174
32,16112,32,171,12937,3175
101,16213,101,172,13016,3197
101,16314,101,173,13092,3222
101,16415,101,174,13173,3242
101,16516,101,175,13249,3267
101,16617,101,176,13328,3289
101,16718,101,177,13415,3303
109,16827,109,178,13506,3321
101,16928,101,179,13593,3335
137,17065,137,180,13695,3370
101,17166,101,181,13775,3391
101,17267,101,182,13858,3409
32,17299,32,183,13889,3410
101,17400,101,184,13964,3436
115,17515,115,185,14053,3462
72,17587,72,186,14110,3477
101,17688,101,187,14196,3492
101,17789,101,188,14271,3518
101,17890,101,189,14348,3542
101,17991,101,190,14433,3558
101,18092,101,191,14513,3579
101,18193,101,192,14597,3596
108,18301,108,193,14685,3616
137,18438,137,194,14788,3650
101,18539,101,195,14869,3670
101,18640,101,196,14950,3690
101,18741,101,197,15027,3714
32,18773,32,198,15057,3716
48,18821,48,199,15100,3721
101,18922,101,200,15181,3741
101,19023,101,201,15260,3763
101,19124,101,202,15340,3784
101,19225,101,203,15420,3805
101,19326,101,204,15504,3822
101,19427,101,205,15576,3851
101,19528,101,206,15651,3877
101,19629,101,207,15734,3895
68,19697,68,208,15792,3905
101,19798,101,209,15875,3923
71,19869,71,210,15936,3933
101,19970,101,211,16015,3955
101,20071,101,212,16098,3973
101,20172,101,213,16179,3993
101,20273,101,214,16259,4014
97,20370,97,215,16341,4029
101,20471,101,216,16420,4051
101,20572,101,217,16505,4067
101,20673,101,218,16588,4085
101,20774,101,219,16666,4108
101,20875,101,220,16742,4133
101,20976,101,221,16819,4157
54,21030,54,222,16867,4163
101,21131,101,223,16949,4182
101,21232,101,224,17026,4206
86,21318,86,225,17102,4216
101,21419,101,226,17184,4235
101,21520,101,227,17264,4256
101,21621,101,228,17342,4279
101,21722,101,229,17426,4296
101,21823,101,230,17498,4325
107,21930,107,231,17584,4346
101,22031,101,232,17665,4366
102,22133,102,233,17752,4381
101,22234,101,234,17831,4403
101,22335,101,235,17914,4421
49,22384,49,236,17956,4428
103,22487,103,237,18039,4448
101,22588,101,238,18124,4464
101,22689,101,239,18205,4484
101,22790,101,240,18284,4506
67,22857,67,241,18342,4515
101,22958,101,242,18425,4533
101,23059,101,243,18508,4551
101,23160,101,244,18591,4569
101,23261,101,245,18674,4587
104,23365,104,246,18757,4608
101,23466,101,247,18839,4627
101,23567,101,248,18920,4647
109,23676,109,249,19004,4672
101,23777,101,250,19094,4683
101,23878,101,251,19176,4702
101,23979,101,252,19259,4720
103,24082,103,253,19344,4738
101,24183,101,254,19427,4756
32,24215,32,255,19457,4758
101,24316,101,256,19539,4777
101,24417,101,257,19621,4796
101,24518,101,258,19698,4820
107,24625,107,259,19789,4836
71,24696,71,260,19846,4850
101,24797,101,261,19927,4870
101,24898,101,262,20007,4891
101,24999,101,263,20092,4907
101,25100,101,264,20174,4926
72,25172,72,265,20238,4934
101,25273,101,266,20317,4956
101,25374,101,267,20398,4976
101,25475,101,268,20483,4992
101,25576,101,269,20563,5013
107,25683,107,270,20653,5030
101,25784,101,271,20737,5047
101,25885,101,272,20817,5068
101,25986,101,273,20901,5085
106,26092,106,274,20981,5111
101,26193,101,275,21060,5133
101,26294,101,276,21138,5156
101,26395,101,277,21219,5176
60,26455,60,278,21273,5182
74,26529,74,279,21338,5191
101,26630,101,280,21420,5210
101,26731,101,281,21502,5229
101,26832,101,282,21579,5253
101,26933,101,283,21658,5275
101,27034,101,284,21743,5291
101,27135,101,285,21819,5316
32,27167,32,286,21849,5318
112,27279,112,287,21942,5337
117,27396,117,288,22036,5360
101,27497,101,289,22116,5381
101,27598,101,290,22193,5405
57,27655,57,291,22240,5415
101,27756,101,292,22322,5434
101,27857,101,293,22405,5452
113,27970,113,294,22502,5468
101,28071,101,295,22579,5492
101,28172,101,296,22659,5513
101,28273,101,297,22739,5534
109,28382,109,298,22827,5555
101,28483,101,299,22902,5581
101,28584,101,300,22980,5604
57,28641,57,301,23028,5613
114,28755,114,302,23123,5632
74,28829,74,303,23186,5643
101,28930,101,304,23256,5674
101,29031,101,305,23337,5694
78,29109,78,306,23402,5707
101,29210,101,307,23478,5732
97,29307,97,308,23553,5754
101,29408,101,309,23637,5771
101,29509,101,310,23714,5795
101,29610,101,311,23793,5817
102,29712,102,312,23876,5836
51,29763,51,313,23917,5846
100,29863,100,314,23996,5867
101,29964,101,315,24072,5892
101,30065,101,316,24158,5907
101,30166,101,317,24242,5924
101,30267,101,318,24321,5946
101,30368,101,319,24407,5961
108,30476,108,320,24491,5985
101,30577,101,321,24574,6003
101,30678,101,322,24650,6028
102,30780,102,323,24736,6044
101,30881,101,324,24816,6065
101,30982,101,325,24900,6082
101,31083,101,326,24979,6104
101,31184,101,327,25058,6126
101,31285,101,328,25138,6147
103,31388,103,329,25220,6168
101,31489,101,330,25294,6195
101,31590,101,331,25374,6216
51,31641,51,332,25423,6218
101,31742,101,333,25508,6234
101,31843,101,334,25589,6254
101,31944,101,335,25666,6278
101,32045,101,336,25742,6303
101,32146,101,337,25818,6328
101,32247,101,338,25898,6349
101,32348,101,339,25977,6371
101,32449,101,340,26055,6394
101,32550,101,341,26134,6416
101,32651,101,342,26210,6441
112,32763,112,343,26303,6460
68,32831,68,344,26360,6471
101,32932,101,345,26441,6491
101,33033,101,346,26521,6512
101,33134,101,347,26607,6527
101,33235,101,348,26686,6549
101,33336,101,349,26770,6566
115,33451,115,350,26864,6587
101,33552,101,351,26943,6609
101,33653,101,352,27019,6634
32,33685,32,353,27047,6638
101,33786,101,354,27126,6660
101,33887,101,355,27209,6678
101,33988,101,356,27283,6705
101,34089,101,357,27364,6725
101,34190,101,358,27449,6741
101,34291,101,359,27528,6763
101,34392,101,360,27610,6782
72,34464,72,361,27674,6790
101,34565,101,362,27757,6808
101,34666,101,363,27838,6828
101,34767,101,364,27917,6850
101,34868,101,365,27997,6871
101,34969,101,366,28079,6890
101,35070,101,367,28159,6911
101,35171,101,368,28241,6930
101,35272,101,369,28318,6954
101,35373,101,370,28400,6973
101,35474,101,371,28482,6992
101,35575,101,372,28566,7009
101,35676,101,373,28648,7028
107,35783,107,374,28737,7046
101,35884,101,375,28817,7067
101,35985,101,376,28898,7087
101,36086,101,377,28983,7103
101,36187,101,378,29062,7125
101,36288,101,379,29142,7146
101,36389,101,380,29220,7169
101,36490,101,381,29291,7199
93,36583,93,382,29368,7215
63,36646,63,383,29422,7224
101,36747,101,384,29505,7242
101,36848,101,385,29587,7261
41,36889,41,386,29622,7267
101,36990,101,387,29705,7285
101,37091,101,388,29790,7301
101,37192,101,389,29869,7323
101,37293,101,390,29945,7348
101,37394,101,391,30027,7367
51,37445,51,392,30073,7372
101,37546,101,393,30148,7398
104,37650,104,394,30230,7420
101,37751,101,395,30306,7445
101,37852,101,396,30385,7467
101,37953,101,397,30467,7486
88,38041,88,398,30539,7502
101,38142,101,399,30619,7523
101,38243,101,400,30705,7538
101,38344,101,401,30785,7559
101,38445,101,402,30869,7576
101,38546,101,403,30951,7595
101,38647,101,404,31028,7619
101,38748,101,405,31112,7636
101,38849,101,406,31193,7656
101,38950,101,407,31268,7682
101,39051,101,408,31346,7705
101,39152,101,409,31424,7728
101,39253,101,410,31505,7748
101,39354,101,411,31585,7769
116,39470,116,412,31679,7791
101,39571,101,413,31762,7809
83,39654,83,414,31834,7820
97,39751,97,415,31918,7833
101,39852,101,416,31996,7856
101,39953,101,417,32077,7876
101,40054,101,418,32160,7894
101,40155,101,419,32238,7917
101,40256,101,420,32322,7934
101,40357,101,421,32398,7959
101,40458,101,422,32477,7981
101,40559,101,423,32553,8006
101,40660,101,424,32638,8022
101,40761,101,425,32720,8041
101,40862,101,426,32796,8066
101,40963,101,427,32870,8093
102,41065,102,428,32946,8119
101,41166,101,429,33026,8140
103,41269,103,430,33110,8159
32,41301,32,431,33136,8165
101,41402,101,432,33218,8184
101,41503,101,433,33303,8200
103,41606,103,434,33383,8223
101,41707,101,435,33462,8245
101,41808,101,436,33544,8264
101,41909,101,437,33614,8295
101,42010,101,438,33695,8315
101,42111,101,439,33780,8331
101,42212,101,440,33861,8351
32,42244,32,441,33890,8354
101,42345,101,442,33971,8374
52,42397,52,443,34016,8381
101,42498,101,444,34099,8399
101,42599,101,445,34182,8417
101,42700,101,446,34263,8437
71,42771,71,447,34318,8453
101,42872,101,448,34403,8469
101,42973,101,449,34484,8489
54,43027,54,450,34521,8506
101,43128,101,451,34602,8526
101,43229,101,452,34678,8551
101,43330,101,453,34759,8571
32,43362,32,454,34791,8571
103,43465,103,455,34881,8584
101,43566,101,456,34966,8600
101,43667,101,457,35043,8624
32,43699,32,458,35069,8630
107,43806,107,459,35157,8649
101,43907,101,460,35234,8673
101,44008,101,461,35314,8694
101,44109,101,462,35391,8718
101,44210,101,463,35469,8741
101,44311,101,464,35547,8764
101,44412,101,465,35638,8774
101,44513,101,466,35719,8794
101,44614,101,467,35806,8808
101,44715,101,468,35881,8834
109,44824,109,469,35968,8856
104,44928,104,470,36053,8875
101,45029,101,471,36132,8897
101,45130,101,472,36218,8912
101,45231,101,473,36301,8930
101,45332,101,474,36385,8947
119,45451,119,475,36480,8971
51,45502,51,476,36523,8979
101,45603,101,477,36601,9002
101,45704,101,478,36685,9019
56,45760,56,479,36730,9030
101,45861,101,480,36814,9047
60,45921,60,481,36866,9055
101,46022,101,482,36945,9077
103,46125,103,483,37030,9095
64,46189,64,484,37084,9105
101,46290,101,485,37160,9130
101,46391,101,486,37241,9150
101,46492,101,487,37328,9164
101,46593,101,488,37415,9178
104,46697,104,489,37508,9189
101,46798,101,490,37583,9215
101,46899,101,491,37663,9236
101,47000,101,492,37741,9259
101,47101,101,493,37823,9278
101,47202,101,494,37907,9295
101,47303,101,495,37984,9319
104,47407,104,496,38064,9343
101,47508,101,497,38143,9365
32,47540,32,498,38170,9370
102,47642,102,499,38259,9383
98,47740,98,500,38340,9400
101,47841,101,501,38420,9421
102,47943,102,502,38501,9442
101,48044,101,503,38578,9466
101,48145,101,504,38658,9487
32,48177,32,505,38686,9491
101,48278,101,506,38774,9504
101,48379,101,507,38859,9520
101,48480,101,508,38938,9542
101,48581,101,509,39024,9557
101,48682,101,510,39110,9572
101,48783,101,511,39194,9589
39,48822,39,512,39225,9597
101,48923,101,513,39306,9617
101,49024,101,514,39386,9638
101,49125,101,515,39470,9655
101,49226,101,516,39545,9681
34,49260,34,517,39574,9686
101,49361,101,518,39652,9709
101,49462,101,519,39739,9723
32,49494,32,520,39766,9728
36,49530,36,521,39798,9732
101,49631,101,522,39879,9752
101,49732,101,523,39960,9772
101,49833,101,524,40041,9792
119,49952,119,525,40144,9808
101,50053,101,526,40223,9830
101,50154,101,527,40298,9856
101,50255,101,528,40374,9881
101,50356,101,529,40459,9897
101,50457,101,530,40538,9919
101,50558,101,531,40626,9932
101,50659,101,532,40703,9956
101,50760,101,533,40788,9972
101,50861,101,534,40868,9993
101,50962,101,535,40945,10017
101,51063,101,536,41016,10047
101,51164,101,537,41096,10068
101,51265,101,538,41176,10089
101,51366,101,539,41259,10107
101,51467,101,540,41343,10124
101,51568,101,541,41422,10146
101,51669,101,542,41505,10164
51,51720,51,543,41548,10172
101,51821,101,544,41631,10190
101,51922,101,545,41707,10215
101,52023,101,546,41782,10241
101,52124,101,547,41863,10261
73,52197,73,548,41922,10275
101,52298,101,549,41998,10300
34,52332,34,550,42026,10306
101,52433,101,551,42112,10321
101,52534,101,552,42195,10339
101,52635,101,553,42282,10353
101,52736,101,554,42365,10371
101,52837,101,555,42443,10394
41,52878,41,556,42479,10399
101,52979,101,557,42559,10420
101,53080,101,558,42638,10442
104,53184,104,559,42723,10461
101,53285,101,560,42801,10484
101,53386,101,561,42879,10507
101,53487,101,562,42957,10530
101,53588,101,563,43038,10550
101,53689,101,564,43117,10572
101,53790,101,565,43205,10585
101,53891,101,566,43284,10607
101,53992,101,567,43358,10634
100,54092,100,568,43444,10648
32,54124,32,569,43471,10653
60,54184,60,570,43519,10665
101,54285,101,571,43605,10680
101,54386,101,572,43681,10705
101,54487,101,573,43761,10726
50,54537,50,574,43804,10733
101,54638,101,575,43875,10763
101,54739,101,576,43955,10784
101,54840,101,577,44038,10802
32,54872,32,578,44065,10807
101,54973,101,579,44145,10828
101,55074,101,580,44226,10848
101,55175,101,581,44305,10870
101,55276,101,582,44388,10888
101,55377,101,583,44465,10912
70,55447,70,584,44527,10920
46,55493,46,585,44567,10926
101,55594,101,586,44654,10940
103,55697,103,587,44740,10957
101,55798,101,588,44817,10981
101,55899,101,589,44896,11003
101,56000,101,590,44975,11025
32,56032,32,591,45005,11027
101,56133,101,592,45085,11048
101,56234,101,593,45162,11072
120,56354,120,594,45260,11094
101,56455,101,595,45342,11113
101,56556,101,596,45420,11136
101,56657,101,597,45502,11155
101,56758,101,598,45580,11178
101,56859,101,599,45659,11200
101,56960,101,600,45739,11221
63,57023,63,601,45794,11229
101,57124,101,602,45873,11251
108,57232,108,603,45961,11271
101,57333,101,604,46041,11292
102,57435,102,605,46124,11311
101,57536,101,606,46211,11325
117,57653,117,607,46307,11346
101,57754,101,608,46383,11371
101,57855,101,609,46466,11389
101,57956,101,610,46546,11410
101,58057,101,611,46622,11435
101,58158,101,612,46705,11453
32,58190,32,613,46734,11456
101,58291,101,614,46814,11477
101,58392,101,615,46902,11490
101,58493,101,616,46985,11508
101,58594,101,617,47066,11528
101,58695,101,618,47148,11547
79,58774,79,619,47212,11562
101,58875,101,620,47291,11584
103,58978,103,621,47378,11600
101,59079,101,622,47456,11623
101,59180,101,623,47533,11647
108,59288,108,624,47622,11666
101,59389,101,625,47700,11689
101,59490,101,626,47777,11713
101,59591,101,627,47861,11730
101,59692,101,628,47946,11746
34,59726,34,629,47971,11755
101,59827,101,630,48048,11779
101,59928,101,631,48122,11806
101,60029,101,632,48204,11825
101,60130,101,633,48278,11852
101,60231,101,634,48361,11870
101,60332,101,635,48440,11892
101,60433,101,636,48517,11916
101,60534,101,637,48589,11945
101,60635,101,638,48669,11966
114,60749,114,639,48763,11986
101,60850,101,640,48841,12009
101,60951,101,641,48916,12035
101,61052,101,642,48998,12054
101,61153,101,643,49081,12072
101,61254,101,644,49158,12096
104,61358,104,645,49245,12113
101,61459,101,646,49332,12127
32,61491,32,647,49359,12132
92,61583,92,648,49433,12150
101,61684,101,649,49514,12170
101,61785,101,650,49593,12192
101,61886,101,651,49669,12217
51,61937,51,652,49710,12227
101,62038,101,653,49790,12248
101,62139,101,654,49872,12267
90,62229,90,655,49947,12282
50,62279,50,656,49991,12288
101,62380,101,657,50066,12314
46,62426,46,658,50104,12322
101,62527,101,659,50182,12345
101,62628,101,660,50264,12364
101,62729,101,661,50344,12385
101,62830,101,662,50428,12402
101,62931,101,663,50506,12425
101,63032,101,664,50586,12446
101,63133,101,665,50671,12462
101,63234,101,666,50754,12480
101,63335,101,667,50835,12500
101,63436,101,668,50913,12523
101,63537,101,669,50996,12541
101,63638,101,670,51076,12562
101,63739,101,671,51155,12584
39,63778,39,672,51188,12590
101,63879,101,673,51267,12612
101,63980,101,674,51356,12624
101,64081,101,675,51436,12645
101,64182,101,676,51510,12672
107,64289,107,677,51596,12693
101,64390,101,678,51679,12711
101,64491,101,679,51754,12737
104,64595,104,680,51835,12760
101,64696,101,681,51914,12782
105,64801,105,682,51991,12810
101,64902,101,683,52076,12826
120,65022,120,684,52180,12842
101,65123,101,685,52260,12863
101,65224,101,686,52341,12883
101,65325,101,687,52415,12910
32,65357,32,688,52442,12915
103,65460,103,689,52527,12933
101,65561,101,690,52601,12960
91,65652,91,691,52676,12976
111,65763,111,692,52769,12994
101,65864,101,693,52844,13020
101,65965,101,694,52929,13036
101,66066,101,695,53012,13054
101,66167,101,696,53098,13069
101,66268,101,697,53179,13089
101,66369,101,698,53260,13109
79,66448,79,699,53324,13124
101,66549,101,700,53404,13145
101,66650,101,701,53486,13164
101,66751,101,702,53566,13185
101,66852,101,703,53648,13204
101,66953,101,704,53734,13219
105,67058,105,705,53817,13241
101,67159,101,706,53893,13266
101,67260,101,707,53982,13278
101,67361,101,708,54054,13307
32,67393,32,709,54084,13309
101,67494,101,710,54165,13329
101,67595,101,711,54249,13346
101,67696,101,712,54326,13370
101,67797,101,713,54403,13394
101,67898,101,714,54482,13416
101,67999,101,715,54563,13436
32,68031,32,716,54590,13441
101,68132,101,717,54673,13459
101,68233,101,718,54753,13480
101,68334,101,719,54824,13510
32,68366,32,720,54854,13512
101,68467,101,721,54935,13532
101,68568,101,722,55011,13557
101,68669,101,723,55089,13580
101,68770,101,724,55174,13596
101,68871,101,725,55247,13624
101,68972,101,726,55330,13642
101,69073,101,727,55414,13659
101,69174,101,728,55493,13681
101,69275,101,729,55576,13699
101,69376,101,730,55654,13722
101,69477,101,731,55728,13749
69,69546,69,732,55784,13762
101,69647,101,733,55865,13782
64,69711,64,734,55922,13789
101,69812,101,735,56002,13810
101,69913,101,736,56086,13827
101,70014,101,737,56165,13849
101,70115,101,738,56248,13867
101,70216,101,739,56328,13888
101,70317,101,740,56406,13911
101,70418,101,741,56485,13933
101,70519,101,742,56559,13960
101,70620,101,743,56633,13987
101,70721,101,744,56708,14013
101,70822,101,745,56792,14030
63,70885,63,746,56846,14039
114,70999,114,747,56939,14060
53,71052,53,748,56983,14069
101,71153,101,749,57066,14087
119,71272,119,750,57159,14113
101,71373,101,751,57235,14138
101,71474,101,752,57314,14160
101,71575,101,753,57396,14179
118,71693,118,754,57491,14202
101,71794,101,755,57573,14221
51,71845,51,756,57618,14227
32,71877,32,757,57643,14234
101,71978,101,758,57716,14262
90,72068,90,759,57788,14280
101,72169,101,760,57867,14302
101,72270,101,761,57953,14317
101,72371,101,762,58035,14336
101,72472,101,763,58120,14352
105,72577,105,764,58198,14379
101,72678,101,765,58274,14404
101,72779,101,766,58353,14426
101,72880,101,767,58431,14449
101,72981,101,768,58515,14466
101,73082,101,769,58592,14490
51,73133,51,770,58639,14494
101,73234,101,771,58720,14514
101,73335,101,772,58802,14533
101,73436,101,773,58886,14550
106,73542,106,774,58973,14569
101,73643,101,775,59054,14589
101,73744,101,776,59135,14609
101,73845,101,777,59219,14626
101,73946,101,778,59302,14644
101,74047,101,779,59381,14666
101,74148,101,780,59463,14685
101,74249,101,781,59540,14709
115,74364,115,782,59637,14727
101,74465,101,783,59713,14752
101,74566,101,784,59796,14770
101,74667,101,785,59875,14792
101,74768,101,786,59954,14814
101,74869,101,787,60035,14834
101,74970,101,788,60115,14855
101,75071,101,789,60195,14876
101,75172,101,790,60278,14894
38,75210,38,791,60311,14899
101,75311,101,792,60395,14916
101,75412,101,793,60479,14933
101,75513,101,794,60559,14954
101,75614,101,795,60641,14973
45,75659,45,796,60683,14976
101,75760,101,797,60762,14998
101,75861,101,798,60842,15019
101,75962,101,799,60921,15041
137,76099,137,800,61029,15070
101,76200,101,801,61113,15087
105,76305,105,802,61192,15113
101,76406,101,803,61276,15130
54,76460,54,804,61321,15139
101,76561,101,805,61402,15159
101,76662,101,806,61482,15180
105,76767,105,807,61568,15199
101,76868,101,808,61653,15215
101,76969,101,809,61737,15232
101,77070,101,810,61818,15252
101,77171,101,811,61894,15277
101,77272,101,812,61970,15302
101,77373,101,813,62054,15319
101,77474,101,814,62138,15336
101,77575,101,815,62220,15355
101,77676,101,816,62304,15372
101,77777,101,817,62384,15393
101,77878,101,818,62468,15410
101,77979,101,819,62551,15428
101,78080,101,820,62632,15448
101,78181,101,821,62718,15463
101,78282,101,822,62796,15486
101,78383,101,823,62885,15498
101,78484,101,824,62968,15516
101,78585,101,825,63048,15537
101,78686,101,826,63129,15557
101,78787,101,827,63214,15573
101,78888,101,828,63295,15593
101,78989,101,829,63379,15610
101,79090,101,830,63460,15630
101,79191,101,831,63539,15652
101,79292,101,832,63616,15676
101,79393,101,833,63698,15695
98,79491,98,834,63784,15707
103,79594,103,835,63867,15727
101,79695,101,836,63947,15748
101,79796,101,837,64031,15765
101,79897,101,838,64105,15792
101,79998,101,839,64179,15819
101,80099,101,840,64266,15833
101,80200,101,841,64342,15858
101,80301,101,842,64420,15881
101,80402,101,843,64501,15901
137,80539,137,844,64618,15921
50,80589,50,845,64659,15930
101,80690,101,846,64745,15945
101,80791,101,847,64824,15967
101,80892,101,848,64905,15987
52,80944,52,849,64946,15998
41,80985,41,850,64981,16004
101,81086,101,851,65062,16024
101,81187,101,852,65139,16048
101,81288,101,853,65218,16070
101,81389,101,854,65303,16086
101,81490,101,855,65377,16113
101,81591,101,856,65461,16130
101,81692,101,857,65546,16146
101,81793,101,858,65623,16170
101,81894,101,859,65706,16188
101,81995,101,860,65790,16205
101,82096,101,861,65873,16223
118,82214,118,862,65967,16247
101,82315,101,863,66049,16266
101,82416,101,864,66128,16288
101,82517,101,865,66202,16315
101,82618,101,866,66277,16341
79,82697,79,867,66344,16353
101,82798,101,868,66423,16375
101,82899,101,869,66504,16395
101,83000,101,870,66588,16412
101,83101,101,871,66672,16429
101,83202,101,872,66747,16455
101,83303,101,873,66826,16477
101,83404,101,874,66903,16501
101,83505,101,875,66982,16523
81,83586,81,876,67048,16538
101,83687,101,877,67128,16559
101,83788,101,878,67205,16583
101,83889,101,879,67288,16601
115,84004,115,880,67383,16621
101,84105,101,881,67468,16637
101,84206,101,882,67542,16664
101,84307,101,883,67611,16696
101,84408,101,884,67691,16717
101,84509,101,885,67774,16735
101,84610,101,886,67860,16750
101,84711,101,887,67939,16772
101,84812,101,888,68015,16797
104,84916,104,889,68099,16817
86,85002,86,890,68173,16829
73,85075,73,891,68235,16840
101,85176,101,892,68318,16858
101,85277,101,893,68401,16876
101,85378,101,894,68482,16896
101,85479,101,895,68566,16913
101,85580,101,896,68646,16934
101,85681,101,897,68724,16957
119,85800,119,898,68823,16977
101,85901,101,899,68891,17010
60,85961,60,900,68939,17022
101,86062,101,901,69019,17043
101,86163,101,902,69099,17064
103,86266,103,903,69179,17087
101,86367,101,904,69258,17109
101,86468,101,905,69340,17128
32,86500,32,906,69370,17130
101,86601,101,907,69450,17151
87,86688,87,908,69519,17169
101,86789,101,909,69608,17181
32,86821,32,910,69634,17187
101,86922,101,911,69711,17211
101,87023,101,912,69788,17235
101,87124,101,913,69868,17256
109,87233,109,914,69963,17270
101,87334,101,915,70040,17294
101,87435,101,916,70123,17312
101,87536,101,917,70204,17332
101,87637,101,918,70286,17351
101,87738,101,919,70375,17363
101,87839,101,920,70447,17392
101,87940,101,921,70531,17409
101,88041,101,922,70618,17423
101,88142,101,923,70703,17439
111,88253,111,924,70791,17462
85,88338,85,925,70860,17478
101,88439,101,926,70944,17495
115,88554,115,927,71034,17520
101,88655,101,928,71116,17539
110,88765,110,929,71205,17560
101,88866,101,930,71289,17577
106,88972,106,931,71374,17598
101,89073,101,932,71460,17613
101,89174,101,933,71537,17637
101,89275,101,934,71620,17655
