iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
11,11,0,0.0,1,11,0,1.0
2,13,0,0.0,2,13,0,0.9901493354116764
8,21,0,0.0,3,21,0,0.9803966865736877
2,23,0,0.0,4,23,0,0.970741078213023
16,39,0,0.0,5,39,0,0.9611815447608
8,47,0,0.0,6,46,1,0.9517171302557069
31,78,0,0.0,7,77,1,0.9423468882484062
9,87,0,0.0,8,86,1,0.9330698817068888
4,91,0,0.0,9,90,1,0.9238851829227694
3,94,0,0.0,10,93,1,0.9147918734185159
6,100,0,0.0,11,98,2,0.9057890438555999
5,105,0,0.0,12,102,3,0.896875793943563
14,119,0,0.0,13,115,4,0.888051232349986
7,126,0,0.0,14,121,5,0.8793144766113556
4,130,0,0.0,15,124,6,0.8706646530448178
36,166,0,0.0,16,156,10,0.8621008966608072
3,169,0,0.0,17,159,10,0.8536223510765493
3,172,0,0.0,18,162,10,0.8452281684304199
19,191,0,0.0,19,179,12,0.8369175092971592
5,196,0,0.0,20,182,14,0.8286895426039287
5,201,0,0.0,21,186,15,0.820543445547202
14,215,0,0.0,22,199,16,0.8124784035104852
4,219,0,0.0,23,202,17,0.8044936099828537
9,228,0,0.0,24,209,19,0.7965882664783007
9,237,0,0.0,25,217,20,0.7887615824558879
14,251,0,0.0,26,226,25,0.7810127752406908
9,260,0,0.0,27,233,27,0.7733410699455306
9,269,0,0.0,28,239,30,0.7657456993934846
4,273,0,0.0,29,242,31,0.7582259040411682
5,278,0,0.0,30,247,31,0.7507809319027796
15,293,0,0.0,31,257,36,0.7434100384749007
12,305,0,0.0,32,266,39,0.7361124866620463
8,313,0,0.0,33,272,41,0.7288875467029541
9,322,0,0.0,34,279,43,0.7217344960976069
12,334,0,0.0,35,289,45,0.7146526195349836
4,338,0,0.0,36,292,46,0.7076412088215263
3,341,0,0.0,37,295,46,0.7006995628103208
8,349,0,0.0,38,299,50,0.6938269873309811
16,365,0,0.0,39,310,55,0.6870227951202322
3,368,0,0.0,40,313,55,0.680286305753183
4,372,0,0.0,41,316,56,0.6736168455752829
6,378,0,0.0,42,318,60,0.6670137476349562
7,385,0,0.0,43,324,61,0.6604763516169062
4,389,0,0.0,44,327,62,0.6540040037760834
3,392,0,0.0,45,330,62,0.64759605687231
7,399,0,0.0,46,333,66,0.6412518701055556
3,402,0,0.0,47,335,67,0.6349708090518567
5,407,0,0.0,48,338,69,0.6287522455998737
9,416,0,0.0,49,344,72,0.6225955578880794
3,419,0,0.0,50,346,73,0.616500130242572
6,425,0,0.0,51,349,76,0.6104653531155071
13,438,0,0.0,52,358,80,0.6044906230241432
12,450,0,0.0,53,363,87,0.5985753424904925
11,461,0,0.0,54,370,91,0.5927189199815717
14,475,0,0.0,55,378,97,0.5869207698502498
2,477,0,0.0,56,380,97,0.5811803122766818
4,481,0,0.0,57,384,97,0.5754969732103268
4,485,0,0.0,58,386,99,0.5698701843125418
6,491,0,0.0,59,388,103,0.564299382899748
5,496,0,0.0,60,391,105,0.558784011887162
12,508,0,0.0,61,396,112,0.5533235197330862
8,516,0,0.0,62,402,114,0.5479173603837548
4,520,0,0.0,63,405,115,0.5425649932187278
6,526,0,0.0,64,409,117,0.5372658829968282
6,532,0,0.0,65,413,119,0.5320194998026181
6,538,0,0.0,66,416,122,0.5268253189934059
7,545,0,0.0,67,420,125,0.5216828211467822
5,550,0,0.0,68,421,129,0.516591492008677
15,565,0,0.0,69,427,138,0.5115508224419336
6,571,0,0.0,70,429,142,0.5065603083753949
8,579,0,0.0,71,432,147,0.5016194507534953
7,586,0,0.0,72,436,150,0.49672775548635545
27,613,0,0.0,73,449,164,0.491884733400372
16,629,0,0.0,74,460,169,0.48708990018930043
2,631,0,0.0,75,462,169,0.48234277636582407
17,648,0,0.0,76,472,176,0.47764288721360454
41,689,0,0.0,77,491,198,0.47298976273981014
36,725,0,0.0,78,508,217,0.4683829376281158
10,735,0,0.0,79,511,224,0.4638219511921713
7,742,0,0.0,80,516,226,0.4593063473295323
5,747,0,0.0,81,518,229,0.45483567447604933
10,757,0,0.0,82,523,234,0.4504094855607117
6,763,0,0.0,83,524,239,0.44602733796093924
8,771,0,0.0,84,526,245,0.4416887934583202
14,785,0,0.0,85,530,255,0.43739341819478894
8,793,0,0.0,86,533,260,0.43314078262923944
9,802,0,0.0,87,539,263,0.4289304614945713
7,809,0,0.0,88,542,267,0.42476203375516264
10,819,0,0.0,89,546,273,0.42063508256476556
14,833,0,0.0,90,551,282,0.41654919522482203
8,841,0,0.0,91,555,286,0.4125039631431931
18,859,0,0.0,92,564,295,0.40849898179329963
5,864,0,0.0,93,567,297,0.404533850673669
15,879,0,0.0,94,568,311,0.40060817326788506
14,893,0,0.0,95,576,317,0.3967215570049359
4,897,0,0.0,96,578,319,0.3928736132199562
14,911,0,0.0,97,584,327,0.38906395711536096
15,926,0,0.0,98,588,338,0.38529220772236483
4,930,0,0.0,99,590,340,0.3815579878628856
15,945,0,0.0,100,592,353,0.37786092411182526
5,950,0,0.0,101,594,356,0.3742006467597279
15,965,0,0.0,102,601,364,0.3705767897758081
5,970,0,0.0,103,604,366,0.3669889907713475
11,981,0,0.0,104,609,372,0.36343689096345594
6,987,0,0.0,105,611,376,0.35992013513919235
8,995,0,0.0,106,615,380,0.35643837162004377
9,1004,0,0.0,107,617,387,0.3529912522267568
6,1010,0,0.0,108,618,392,0.34957843224451957
6,1016,0,0.0,109,620,396,0.34619957038848975
8,1024,0,0.0,110,623,401,0.34285432876966604
10,1034,0,0.0,111,627,407,0.3395423728610988
9,1043,0,0.0,112,631,412,0.3362633714644372
14,1057,0,0.0,113,635,422,0.33301699667680906
