iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
19,19,0,0.0,1,11,8
28,47,0,0.0,2,32,15
6,53,0,0.0,3,34,19
14,67,0,0.0,4,44,23
36,103,0,0.0,5,72,31
100,203,0,0.0,6,152,51
20,223,0,0.0,7,168,55
14,237,0,0.0,8,181,56
16,253,0,0.0,9,192,61
23,276,0,0.0,10,209,67
51,327,0,0.0,11,247,80
17,344,0,0.0,12,260,84
14,358,0,0.0,13,273,85
60,418,0,0.0,14,329,89
21,439,0,0.0,15,347,92
17,456,0,0.0,16,361,95
7,463,0,0.0,17,366,97
33,496,0,0.0,18,390,106
15,511,0,0.0,19,402,109
7,518,0,0.0,20,407,111
46,564,0,0.0,21,446,118
22,586,0,0.0,22,461,125
15,601,0,0.0,23,474,127
49,650,0,0.0,24,516,134
60,710,0,0.0,25,562,148
9,719,0,0.0,26,570,149
24,743,0,0.0,27,589,154
36,779,0,0.0,28,617,162
25,804,0,0.0,29,638,166
38,842,0,0.0,30,672,170
35,877,0,0.0,31,700,177
20,897,0,0.0,32,717,180
61,958,0,0.0,33,758,200
43,1001,0,0.0,34,793,208
52,1053,0,0.0,35,838,215
24,1077,0,0.0,36,858,219
28,1105,0,0.0,37,876,229
30,1135,0,0.0,38,901,234
7,1142,0,0.0,39,907,235
24,1166,0,0.0,40,925,241
16,1182,0,0.0,41,937,245
39,1221,0,0.0,42,969,252
49,1270,0,0.0,43,1013,257
30,1300,0,0.0,44,1037,263
34,1334,0,0.0,45,1064,270
31,1365,0,0.0,46,1087,278
45,1410,0,0.0,47,1121,289
47,1457,0,0.0,48,1153,304
8,1465,0,0.0,49,1161,304
39,1504,0,0.0,50,1195,309
31,1535,0,0.0,51,1218,317
75,1610,0,0.0,52,1282,328
13,1623,0,0.0,53,1291,332
12,1635,0,0.0,54,1302,333
15,1650,0,0.0,55,1315,335
18,1668,0,0.0,56,1330,338
62,1730,0,0.0,57,1379,351
28,1758,0,0.0,58,1402,356
13,1771,0,0.0,59,1413,358
73,1844,0,0.0,60,1473,371
10,1854,0,0.0,61,1481,373
62,1916,0,0.0,62,1531,385
41,1957,0,0.0,63,1566,391
45,2002,0,0.0,64,1601,401
21,2023,0,0.0,65,1617,406
6,2029,0,0.0,66,1622,407
16,2045,0,0.0,67,1635,410
24,2069,0,0.0,68,1654,415
20,2089,0,0.0,69,1670,419
52,2141,0,0.0,70,1712,429
20,2161,0,0.0,71,1727,434
21,2182,0,0.0,72,1745,437
16,2198,0,0.0,73,1759,439
5,2203,0,0.0,74,1763,440
45,2248,0,0.0,75,1794,454
15,2263,0,0.0,76,1805,458
25,2288,0,0.0,77,1824,464
10,2298,0,0.0,78,1831,467
22,2320,0,0.0,79,1849,471
37,2357,0,0.0,80,1878,479
23,2380,0,0.0,81,1898,482
15,2395,0,0.0,82,1908,487
27,2422,0,0.0,83,1929,493
52,2474,0,0.0,84,1968,506
53,2527,0,0.0,85,2011,516
13,2540,0,0.0,86,2022,518
38,2578,0,0.0,87,2052,526
30,2608,0,0.0,88,2077,531
23,2631,0,0.0,89,2091,540
93,2724,0,0.0,90,2174,550
20,2744,0,0.0,91,2188,556
29,2773,0,0.0,92,2212,561
15,2788,0,0.0,93,2221,567
38,2826,0,0.0,94,2253,573
8,2834,0,0.0,95,2260,574
36,2870,0,0.0,96,2286,584
20,2890,0,0.0,97,2299,591
46,2936,0,0.0,98,2333,603
46,2982,0,0.0,99,2374,608
53,3035,0,0.0,100,2417,618
27,3062,0,0.0,101,2436,626
11,3073,0,0.0,102,2446,627
11,3084,0,0.0,103,2456,628
18,3102,0,0.0,104,2470,632
8,3110,0,0.0,105,2476,634
48,3158,0,0.0,106,2517,641
47,3205,0,0.0,107,2555,650
16,3221,0,0.0,108,2567,654
53,3274,0,0.0,109,2612,662
26,3300,0,0.0,110,2631,669
59,3359,0,0.0,111,2678,681
55,3414,0,0.0,112,2721,693
42,3456,0,0.0,113,2751,705
41,3497,0,0.0,114,2779,718
28,3525,0,0.0,115,2800,725
23,3548,0,0.0,116,2819,729
17,3565,0,0.0,117,2831,734
38,3603,0,0.0,118,2858,745
49,3652,0,0.0,119,2896,756
71,3723,0,0.0,120,2959,764
68,3791,0,0.0,121,3016,775
67,3858,0,0.0,122,3070,788
19,3877,0,0.0,123,3086,791
22,3899,0,0.0,124,3103,796
21,3920,0,0.0,125,3122,798
5,3925,0,0.0,126,3126,799
28,3953,0,0.0,127,3146,807
71,4024,0,0.0,128,3205,819
23,4047,0,0.0,129,3224,823
41,4088,0,0.0,130,3255,833
11,4099,0,0.0,131,3266,833
32,4131,0,0.0,132,3291,840
61,4192,0,0.0,133,3339,853
29,4221,0,0.0,134,3357,864
77,4298,0,0.0,135,3409,889
46,4344,0,0.0,136,3450,894
8,4352,0,0.0,137,3456,896
11,4363,0,0.0,138,3464,899
72,4435,0,0.0,139,3517,918
63,4498,0,0.0,140,3574,924
19,4517,0,0.0,141,3585,932
15,4532,0,0.0,142,3596,936
27,4559,0,0.0,143,3618,941
7,4566,0,0.0,144,3623,943
88,4654,0,0.0,145,3697,957
19,4673,0,0.0,146,3707,966
17,4690,0,0.0,147,3722,968
94,4784,0,0.0,148,3799,985
57,4841,0,0.0,149,3843,998
20,4861,0,0.0,150,3861,1000
12,4873,0,0.0,151,3872,1001
62,4935,0,0.0,152,3916,1019
7,4942,0,0.0,153,3919,1023
30,4972,0,0.0,154,3942,1030
20,4992,0,0.0,155,3957,1035
17,5009,0,0.0,156,3969,1040
26,5035,0,0.0,157,3994,1041
18,5053,0,0.0,158,4011,1042
52,5105,0,0.0,159,4059,1046
9,5114,0,0.0,160,4067,1047
20,5134,0,0.0,161,4082,1052
6,5140,0,0.0,162,4087,1053
55,5195,0,0.0,163,4129,1066
48,5243,0,0.0,164,4169,1074
32,5275,0,0.0,165,4192,1083
19,5294,0,0.0,166,4206,1088
21,5315,0,0.0,167,4224,1091
29,5344,0,0.0,168,4252,1092
58,5402,0,0.0,169,4298,1104
58,5460,0,0.0,170,4346,1114
66,5526,0,0.0,171,4405,1121
100,5626,0,0.0,172,4490,1136
35,5661,0,0.0,173,4517,1144
96,5757,0,0.0,174,4596,1161
30,5787,0,0.0,175,4622,1165
20,5807,0,0.0,176,4638,1169
51,5858,0,0.0,177,4680,1178
13,5871,0,0.0,178,4693,1178
21,5892,0,0.0,179,4710,1182
33,5925,0,0.0,180,4737,1188
7,5932,0,0.0,181,4742,1190
25,5957,0,0.0,182,4764,1193
13,5970,0,0.0,183,4775,1195
24,5994,0,0.0,184,4795,1199
