iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
19,19,0,0.0,1,11,8
72,91,0,0.0,2,61,30
9,100,0,0.0,3,70,30
14,114,0,0.0,4,82,32
73,187,0,0.0,5,141,46
33,220,0,0.0,6,165,55
44,264,0,0.0,7,201,63
16,280,0,0.0,8,212,68
61,341,0,0.0,9,258,83
11,352,0,0.0,10,267,85
10,362,0,0.0,11,277,85
16,378,0,0.0,12,291,87
43,421,0,0.0,13,331,90
12,433,0,0.0,14,342,91
34,467,0,0.0,15,368,99
39,506,0,0.0,16,398,108
16,522,0,0.0,17,410,112
56,578,0,0.0,18,454,124
13,591,0,0.0,19,466,125
78,669,0,0.0,20,529,140
20,689,0,0.0,21,547,142
31,720,0,0.0,22,570,150
16,736,0,0.0,23,582,154
100,836,0,0.0,24,666,170
72,908,0,0.0,25,725,183
36,944,0,0.0,26,748,196
5,949,0,0.0,27,750,199
26,975,0,0.0,28,772,203
46,1021,0,0.0,29,811,210
11,1032,0,0.0,30,820,212
19,1051,0,0.0,31,836,215
73,1124,0,0.0,32,891,233
15,1139,0,0.0,33,904,235
8,1147,0,0.0,34,911,236
9,1156,0,0.0,35,916,240
44,1200,0,0.0,36,952,248
32,1232,0,0.0,37,977,255
16,1248,0,0.0,38,993,255
48,1296,0,0.0,39,1033,263
11,1307,0,0.0,40,1042,265
56,1363,0,0.0,41,1085,278
42,1405,0,0.0,42,1116,289
35,1440,0,0.0,43,1142,298
16,1456,0,0.0,44,1152,304
30,1486,0,0.0,45,1179,307
16,1502,0,0.0,46,1193,309
62,1564,0,0.0,47,1243,321
59,1623,0,0.0,48,1291,332
16,1639,0,0.0,49,1306,333
17,1656,0,0.0,50,1319,337
19,1675,0,0.0,51,1334,341
23,1698,0,0.0,52,1351,347
6,1704,0,0.0,53,1357,347
12,1716,0,0.0,54,1368,348
82,1798,0,0.0,55,1436,362
46,1844,0,0.0,56,1473,371
35,1879,0,0.0,57,1499,380
7,1886,0,0.0,58,1503,383
18,1904,0,0.0,59,1520,384
14,1918,0,0.0,60,1533,385
16,1934,0,0.0,61,1548,386
30,1964,0,0.0,62,1572,392
19,1983,0,0.0,63,1587,396
17,2000,0,0.0,64,1600,400
7,2007,0,0.0,65,1606,401
63,2070,0,0.0,66,1654,416
22,2092,0,0.0,67,1672,420
9,2101,0,0.0,68,1680,421
60,2161,0,0.0,69,1727,434
43,2204,0,0.0,70,1763,441
42,2246,0,0.0,71,1792,454
8,2254,0,0.0,72,1797,457
51,2305,0,0.0,73,1837,468
36,2341,0,0.0,74,1866,475
13,2354,0,0.0,75,1875,479
31,2385,0,0.0,76,1901,484
26,2411,0,0.0,77,1921,490
20,2431,0,0.0,78,1935,496
24,2455,0,0.0,79,1955,500
22,2477,0,0.0,80,1970,507
35,2512,0,0.0,81,1999,513
22,2534,0,0.0,82,2017,517
33,2567,0,0.0,83,2043,524
15,2582,0,0.0,84,2056,526
17,2599,0,0.0,85,2070,529
14,2613,0,0.0,86,2079,534
49,2662,0,0.0,87,2121,541
21,2683,0,0.0,88,2140,543
21,2704,0,0.0,89,2157,547
30,2734,0,0.0,90,2184,550
9,2743,0,0.0,91,2188,555
7,2750,0,0.0,92,2194,556
19,2769,0,0.0,93,2210,559
17,2786,0,0.0,94,2219,567
15,2801,0,0.0,95,2234,567
32,2833,0,0.0,96,2259,574
58,2891,0,0.0,97,2299,592
5,2896,0,0.0,98,2304,592
15,2911,0,0.0,99,2316,595
67,2978,0,0.0,100,2371,607
83,3061,0,0.0,101,2436,625
66,3127,0,0.0,102,2492,635
47,3174,0,0.0,103,2531,643
31,3205,0,0.0,104,2555,650
18,3223,0,0.0,105,2569,654
26,3249,0,0.0,106,2590,659
19,3268,0,0.0,107,2608,660
43,3311,0,0.0,108,2641,670
98,3409,0,0.0,109,2718,691
53,3462,0,0.0,110,2755,707
34,3496,0,0.0,111,2779,717
53,3549,0,0.0,112,2820,729
23,3572,0,0.0,113,2837,735
100,3672,0,0.0,114,2913,759
8,3680,0,0.0,115,2919,761
27,3707,0,0.0,116,2943,764
22,3729,0,0.0,117,2965,764
40,3769,0,0.0,118,2998,771
34,3803,0,0.0,119,3024,779
19,3822,0,0.0,120,3040,782
33,3855,0,0.0,121,3068,787
24,3879,0,0.0,122,3088,791
13,3892,0,0.0,123,3099,793
9,3901,0,0.0,124,3105,796
13,3914,0,0.0,125,3116,798
16,3930,0,0.0,126,3131,799
25,3955,0,0.0,127,3147,808
100,4055,0,0.0,128,3232,823
19,4074,0,0.0,129,3246,828
18,4092,0,0.0,130,3259,833
13,4105,0,0.0,131,3272,833
12,4117,0,0.0,132,3281,836
7,4124,0,0.0,133,3284,840
28,4152,0,0.0,134,3309,843
43,4195,0,0.0,135,3340,855
36,4231,0,0.0,136,3363,868
26,4257,0,0.0,137,3380,877
34,4291,0,0.0,138,3405,886
42,4333,0,0.0,139,3439,894
30,4363,0,0.0,140,3464,899
30,4393,0,0.0,141,3483,910
42,4435,0,0.0,142,3517,918
12,4447,0,0.0,143,3526,921
12,4459,0,0.0,144,3538,921
13,4472,0,0.0,145,3551,921
13,4485,0,0.0,146,3563,922
18,4503,0,0.0,147,3578,925
26,4529,0,0.0,148,3593,936
30,4559,0,0.0,149,3618,941
17,4576,0,0.0,150,3631,945
16,4592,0,0.0,151,3646,946
59,4651,0,0.0,152,3694,957
23,4674,0,0.0,153,3707,967
14,4688,0,0.0,154,3720,968
28,4716,0,0.0,155,3744,972
30,4746,0,0.0,156,3767,979
19,4765,0,0.0,157,3785,980
33,4798,0,0.0,158,3812,986
8,4806,0,0.0,159,3818,988
65,4871,0,0.0,160,3870,1001
83,4954,0,0.0,161,3927,1027
8,4962,0,0.0,162,3932,1030
28,4990,0,0.0,163,3956,1034
38,5028,0,0.0,164,3987,1041
23,5051,0,0.0,165,4009,1042
52,5103,0,0.0,166,4057,1046
35,5138,0,0.0,167,4086,1052
33,5171,0,0.0,168,4112,1059
22,5193,0,0.0,169,4127,1066
20,5213,0,0.0,170,4144,1069
100,5313,0,0.0,171,4222,1091
86,5399,0,0.0,172,4296,1103
20,5419,0,0.0,173,4310,1109
37,5456,0,0.0,174,4343,1113
25,5481,0,0.0,175,4365,1116
43,5524,0,0.0,176,4404,1120
36,5560,0,0.0,177,4433,1127
8,5568,0,0.0,178,4438,1130
10,5578,0,0.0,179,4445,1133
30,5608,0,0.0,180,4473,1135
42,5650,0,0.0,181,4507,1143
46,5696,0,0.0,182,4547,1149
38,5734,0,0.0,183,4575,1159
46,5780,0,0.0,184,4617,1163
13,5793,0,0.0,185,4625,1168
82,5875,1,1.0,186,4696,1179
16,5891,1,0.0,187,4699,1192
100,5991,1,0.0,188,4713,1278
40,6031,1,0.0,189,4717,1314
28,6059,1,0.0,190,4718,1341
31,6090,1,0.0,191,4724,1366
16,6106,1,0.0,192,4726,1380
84,6190,1,0.0,193,4735,1455
31,6221,1,0.0,194,4737,1484
35,6256,1,0.0,195,4740,1516
29,6285,1,0.0,196,4742,1543
62,6347,1,0.0,197,4750,1597
100,6447,1,0.0,198,4755,1692
29,6476,1,0.0,199,4757,1719
9,6485,1,0.0,200,4758,1727
31,6516,1,0.0,201,4761,1755
27,6543,1,0.0,202,4762,1781
58,6601,1,0.0,203,4767,1834
20,6621,1,0.0,204,4769,1852
11,6632,1,0.0,205,4770,1862
47,6679,1,0.0,206,4777,1902
31,6710,1,0.0,207,4781,1929
21,6731,1,0.0,208,4783,1948
9,6740,1,0.0,209,4785,1955
68,6808,1,0.0,210,4794,2014
14,6822,1,0.0,211,4795,2027
41,6863,1,0.0,212,4803,2060
64,6927,1,0.0,213,4811,2116
74,7001,1,0.0,214,4824,2177
10,7011,1,0.0,215,4827,2184
21,7032,1,0.0,216,4832,2200
34,7066,1,0.0,217,4838,2228
52,7118,1,0.0,218,4843,2275
22,7140,1,0.0,219,4845,2295
35,7175,1,0.0,220,4847,2328
8,7183,1,0.0,221,4848,2335
12,7195,1,0.0,222,4849,2346
35,7230,1,0.0,223,4851,2379
30,7260,1,0.0,224,4852,2408
36,7296,1,0.0,225,4856,2440
8,7304,1,0.0,226,4857,2447
56,7360,1,0.0,227,4862,2498
51,7411,1,0.0,228,4867,2544
28,7439,1,0.0,229,4869,2570
7,7446,1,0.0,230,4869,2577
21,7467,1,0.0,231,4870,2597
100,7567,1,0.0,232,4876,2691
21,7588,1,0.0,233,4877,2711
17,7605,1,0.0,234,4879,2726
8,7613,1,0.0,235,4879,2734
5,7618,1,0.0,236,4879,2739
18,7636,1,0.0,237,4880,2756
20,7656,1,0.0,238,4882,2774
37,7693,1,0.0,239,4890,2803
16,7709,1,0.0,240,4892,2817
50,7759,1,0.0,241,4895,2864
48,7807,1,0.0,242,4901,2906
31,7838,1,0.0,243,4905,2933
43,7881,1,0.0,244,4911,2970
31,7912,1,0.0,245,4912,3000
44,7956,1,0.0,246,4918,3038
73,8029,1,0.0,247,4926,3103
37,8066,1,0.0,248,4928,3138
52,8118,1,0.0,249,4939,3179
7,8125,1,0.0,250,4939,3186
37,8162,1,0.0,251,4942,3220
10,8172,1,0.0,252,4942,3230
74,8246,1,0.0,253,4948,3298
25,8271,1,0.0,254,4952,3319
26,8297,1,0.0,255,4956,3341
9,8306,1,0.0,256,4956,3350
25,8331,1,0.0,257,4958,3373
6,8337,1,0.0,258,4958,3379
52,8389,1,0.0,259,4967,3422
39,8428,1,0.0,260,4971,3457
27,8455,1,0.0,261,4975,3480
90,8545,1,0.0,262,4982,3563
100,8645,1,0.0,263,4988,3657
33,8678,1,0.0,264,4992,3686
39,8717,1,0.0,265,4996,3721
37,8754,1,0.0,266,5001,3753
53,8807,1,0.0,267,5006,3801
32,8839,1,0.0,268,5010,3829
30,8869,1,0.0,269,5012,3857
19,8888,1,0.0,270,5012,3876
74,8962,1,0.0,271,5021,3941
26,8988,1,0.0,272,5023,3965
75,9063,1,0.0,273,5034,4029
27,9090,1,0.0,274,5038,4052
56,9146,1,0.0,275,5044,4102
17,9163,1,0.0,276,5045,4118
11,9174,1,0.0,277,5045,4129
33,9207,1,0.0,278,5048,4159
20,9227,1,0.0,279,5052,4175
64,9291,1,0.0,280,5062,4229
5,9296,1,0.0,281,5062,4234
10,9306,1,0.0,282,5063,4243
28,9334,1,0.0,283,5063,4271
26,9360,1,0.0,284,5066,4294
19,9379,1,0.0,285,5066,4313
11,9390,1,0.0,286,5067,4323
81,9471,1,0.0,287,5078,4393
34,9505,1,0.0,288,5081,4424
17,9522,1,0.0,289,5084,4438
14,9536,1,0.0,290,5086,4450
24,9560,1,0.0,291,5089,4471
16,9576,1,0.0,292,5089,4487
32,9608,1,0.0,293,5094,4514
51,9659,2,1.0,294,5099,4560
10,9669,2,0.0,295,5099,4570
75,9744,2,0.0,296,5099,4645
6,9750,2,0.0,297,5099,4651
78,9828,2,0.0,298,5099,4729
8,9836,2,0.0,299,5099,4737
37,9873,2,0.0,300,5099,4774
26,9899,2,0.0,301,5099,4800
30,9929,2,0.0,302,5099,4830
25,9954,2,0.0,303,5099,4855
35,9989,2,0.0,304,5099,4890
15,10004,2,0.0,305,5099,4905
71,10075,2,0.0,306,5100,4975
68,10143,2,0.0,307,5100,5043
8,10151,2,0.0,308,5100,5051
61,10212,2,0.0,309,5101,5111
14,10226,2,0.0,310,5101,5125
21,10247,2,0.0,311,5101,5146
14,10261,2,0.0,312,5101,5160
17,10278,2,0.0,313,5101,5177
19,10297,2,0.0,314,5103,5194
10,10307,2,0.0,315,5103,5204
28,10335,2,0.0,316,5103,5232
78,10413,2,0.0,317,5103,5310
5,10418,2,0.0,318,5103,5315
8,10426,2,0.0,319,5104,5322
12,10438,2,0.0,320,5104,5334
9,10447,2,0.0,321,5104,5343
15,10462,2,0.0,322,5104,5358
46,10508,2,0.0,323,5104,5404
9,10517,2,0.0,324,5104,5413
31,10548,2,0.0,325,5104,5444
7,10555,2,0.0,326,5104,5451
37,10592,2,0.0,327,5104,5488
20,10612,3,1.0,328,5104,5508
20,10632,3,0.0,329,5104,5528
15,10647,3,0.0,330,5104,5543
14,10661,3,0.0,331,5104,5557
18,10679,3,0.0,332,5104,5575
49,10728,3,0.0,333,5104,5624
65,10793,3,0.0,334,5104,5689
34,10827,3,0.0,335,5104,5723
33,10860,3,0.0,336,5104,5756
18,10878,3,0.0,337,5104,5774
53,10931,3,0.0,338,5104,5827
48,10979,3,0.0,339,5104,5875
44,11023,3,0.0,340,5104,5919
24,11047,3,0.0,341,5104,5943
16,11063,3,0.0,342,5104,5959
34,11097,3,0.0,343,5104,5993
27,11124,3,0.0,344,5104,6020
14,11138,3,0.0,345,5104,6034
40,11178,3,0.0,346,5104,6074
56,11234,3,0.0,347,5104,6130
10,11244,3,0.0,348,5104,6140
16,11260,3,0.0,349,5104,6156
36,11296,3,0.0,350,5104,6192
26,11322,3,0.0,351,5104,6218
27,11349,3,0.0,352,5105,6244
24,11373,3,0.0,353,5105,6268
9,11382,3,0.0,354,5105,6277
12,11394,3,0.0,355,5105,6289
25,11419,3,0.0,356,5105,6314
32,11451,3,0.0,357,5105,6346
11,11462,3,0.0,358,5105,6357
35,11497,3,0.0,359,5105,6392
11,11508,3,0.0,360,5105,6403
13,11521,3,0.0,361,5105,6416
21,11542,3,0.0,362,5105,6437
20,11562,3,0.0,363,5105,6457
19,11581,3,0.0,364,5105,6476
17,11598,3,0.0,365,5105,6493
16,11614,3,0.0,366,5105,6509
11,11625,3,0.0,367,5105,6520
34,11659,3,0.0,368,5105,6554
41,11700,3,0.0,369,5105,6595
27,11727,3,0.0,370,5105,6622
16,11743,3,0.0,371,5105,6638
12,11755,3,0.0,372,5105,6650
40,11795,3,0.0,373,5105,6690
14,11809,3,0.0,374,5105,6704
25,11834,3,0.0,375,5105,6729
28,11862,3,0.0,376,5105,6757
21,11883,3,0.0,377,5105,6778
34,11917,3,0.0,378,5105,6812
29,11946,3,0.0,379,5105,6841
78,12024,3,0.0,380,5105,6919
14,12038,3,0.0,381,5105,6933
16,12054,3,0.0,382,5105,6949
23,12077,3,0.0,383,5105,6972
13,12090,3,0.0,384,5105,6985
33,12123,3,0.0,385,5105,7018
7,12130,3,0.0,386,5105,7025
13,12143,3,0.0,387,5105,7038
35,12178,3,0.0,388,5105,7073
42,12220,3,0.0,389,5105,7115
49,12269,3,0.0,390,5105,7164
12,12281,3,0.0,391,5106,7175
35,12316,3,0.0,392,5106,7210
33,12349,3,0.0,393,5106,7243
35,12384,3,0.0,394,5106,7278
23,12407,3,0.0,395,5106,7301
13,12420,3,0.0,396,5106,7314
23,12443,3,0.0,397,5106,7337
13,12456,3,0.0,398,5106,7350
39,12495,3,0.0,399,5106,7389
25,12520,3,0.0,400,5106,7414
38,12558,3,0.0,401,5106,7452
