successes,iteration_mean,iteration_std,reward_episode_mean,reward_episode_std,episode_count_mean,episode_count_std,random_act_mean,random_act_std,timestep_mean,timestep_std,epsilon_mean,epsilon_std
21109,101.0,0.0,202.0,0.0,209.0,0.0,8999.0,44.46471759846409,12110.0,44.46471759846409,0.1336809100765965,0.0
21210,101.0,0.0,202.0,0.0,210.0,0.0,9010.4,45.09791815840555,12199.6,45.09791815840555,0.1324502644592803,0.0
21311,101.0,0.0,202.0,0.0,211.0,0.0,9023.4,47.780051625478265,12287.6,47.780051625478265,0.131231863970452,0.0
21412,101.0,0.0,202.0,0.0,212.0,0.0,9038.1,47.56854703127542,12373.9,47.56854703127542,0.1300255867690478,0.0
21513,101.0,0.0,202.0,0.0,213.0,0.0,9049.4,47.17390992675715,12463.6,47.17390992675715,0.1288313122263421,0.0
21614,101.0,0.0,202.0,0.0,214.0,0.0,9061.6,45.13485964922845,12552.4,45.13485964922845,0.1276489209138855,0.0
21715,101.0,0.0,202.0,0.0,215.0,0.0,9073.6,47.56796307506883,12641.4,47.56796307506883,0.1264782945915614,0.0
21816,101.0,0.0,202.0,0.0,216.0,0.0,9085.5,48.90410116862506,12730.5,48.90410116862506,0.125319316195762,0.0
21917,101.0,0.0,202.0,0.0,217.0,0.0,9097.2,51.055090071629756,12819.8,51.055090071629756,0.1241718698276818,0.0
22018,101.0,0.0,202.0,0.0,218.0,0.0,9108.1,49.64417835400702,12909.9,49.64417835400702,0.1230358407417281,0.0
22119,101.0,0.0,202.0,0.0,219.0,0.0,9120.1,48.77487969117795,12998.9,48.77487969117795,0.1219111153340453,0.0
22220,101.0,0.0,202.0,0.0,220.0,0.0,9132.0,47.48333040833041,13088.0,47.48333040833041,0.1207975811311555,0.0
22321,101.0,0.0,202.0,0.0,221.0,0.0,9145.5,46.519410524591756,13175.5,46.519410524591756,0.1196951267787105,0.0
22422,101.0,0.0,202.0,0.0,222.0,0.0,9158.1,46.57240480036265,13263.9,46.57240480036265,0.1186036420303562,0.0
22523,101.0,0.0,202.0,0.0,223.0,0.0,9168.4,46.438011250363694,13354.6,46.438011250363694,0.1175230177367083,0.0
22624,101.0,0.0,202.0,0.0,224.0,0.0,9180.2,48.32942512934823,13443.8,48.32942512934823,0.116453145834437,0.0
22725,101.0,0.0,202.0,0.0,225.0,0.0,9192.0,47.35680169380825,13533.0,47.35680169380825,0.1153939193354602,0.0
22826,101.0,0.0,202.0,0.0,226.0,0.0,9202.2,48.03193382185092,13623.8,48.03193382185092,0.1143452323162456,0.0
22927,101.0,0.0,202.0,0.0,227.0,0.0,9214.0,48.63697724525606,13713.0,48.63697724525606,0.1133069799072173,0.0
23028,101.0,0.0,202.0,0.0,228.0,0.0,9225.5,48.972214344235816,13802.5,48.972214344235816,0.11227905828226921,0.0
23129,101.0,0.0,202.0,0.0,229.0,0.0,9237.7,48.43793279376489,13891.3,48.43793279376489,0.11126136464838202,0.0
23230,101.0,0.0,202.0,0.0,230.0,0.0,9248.7,47.77737725930323,13981.3,47.77737725930323,0.1102537972353445,0.0
23331,101.0,0.0,202.0,0.0,231.0,0.0,9259.5,47.218758042870036,14071.5,47.218758042870036,0.10925625528557562,0.0
23432,101.0,0.0,202.0,0.0,232.0,0.0,9271.9,47.45161278139611,14160.1,47.45161278139611,0.1082686390440492,0.0
23533,101.0,0.0,202.0,0.0,233.0,0.0,9282.9,47.50309931409139,14250.1,47.50309931409139,0.1072908497483179,0.0
23634,101.0,0.0,202.0,0.0,234.0,0.0,9292.7,46.32026194514296,14341.3,46.32026194514296,0.10632278961863742,0.0
23735,101.0,0.0,202.0,0.0,235.0,0.0,9301.8,47.297639123603794,14433.2,47.297639123603794,0.10536436184818801,0.0
23836,101.0,0.0,202.0,0.0,236.0,0.0,9312.1,48.045002052473876,14523.9,48.045002052473876,0.1044154705933941,0.0
23937,101.0,0.0,202.0,0.0,237.0,0.0,9321.6,48.56427585055575,14615.4,48.56427585055575,0.1034760209643393,0.0
24038,101.0,0.0,202.0,0.0,238.0,0.0,9333.0,48.98299024491453,14705.0,48.98299024491453,0.1025459190152778,0.0
24139,101.0,0.0,202.0,0.0,239.0,0.0,9342.8,49.161412148599126,14796.2,49.161412148599126,0.1016250717352398,0.0
24240,101.0,0.0,202.0,0.0,240.0,0.0,9353.7,51.31612265598834,14886.3,51.31612265598834,0.1007133870387297,0.0
24341,101.0,0.0,202.0,0.0,241.0,0.0,9362.5,51.019059619366146,14978.5,51.019059619366146,0.0998107737565183,0.0
24442,101.0,0.0,202.0,0.0,242.0,0.0,9372.9,50.63474871842241,15069.1,50.63474871842241,0.0989171416265251,0.0
24543,101.0,0.0,202.0,0.0,243.0,0.0,9382.7,49.68579050168941,15160.3,49.68579050168941,0.0980324012847924,0.0
24644,101.0,0.0,202.0,0.0,244.0,0.0,9392.6,49.23684257409887,15251.4,49.23684257409887,0.0971564642565488,0.0
24745,101.0,0.0,202.0,0.0,245.0,0.0,9400.9,49.027090017209304,15344.1,49.027090017209304,0.0962892429473614,0.0
24846,101.0,0.0,202.0,0.0,246.0,0.0,9411.9,49.14027540283685,15434.1,49.14027540283685,0.0954306506343767,0.0
24947,101.0,0.0,202.0,0.0,247.0,0.0,9420.8,49.07998007787327,15526.2,49.07998007787327,0.094580601457648,0.0
25048,101.0,0.0,202.0,0.0,248.0,0.0,9430.9,50.196170726017996,15617.1,50.196170726017996,0.093739010411549,0.0
25149,101.0,0.0,202.0,0.0,249.0,0.0,9441.0,50.892042599997865,15708.0,50.892042599997865,0.092905793336274,0.0
25250,101.0,0.0,202.0,0.0,250.0,0.0,9450.1,52.02873137881444,15799.9,52.02873137881444,0.0920808669094209,0.0
25351,101.0,0.0,202.0,0.0,251.0,0.0,9457.9,53.14853400298693,15893.1,53.14853400298693,0.0912641486376598,0.0
25452,101.0,0.0,202.0,0.0,252.0,0.0,9467.4,53.42741701494551,15984.6,53.42741701494551,0.0904555568484827,0.0
25553,101.0,0.0,202.0,0.0,253.0,0.0,9477.4,52.04527943157881,16075.6,52.04527943157881,0.0896550106820371,0.0
25654,101.0,0.0,202.0,0.0,254.0,0.0,9487.0,54.990908339470074,16167.0,54.990908339470074,0.088862430083039,0.0
25755,101.0,0.0,202.0,0.0,255.0,0.0,9495.1,55.137101846216105,16259.9,55.137101846216105,0.0880777357927681,0.0
25856,101.0,0.0,202.0,0.0,256.0,0.0,9503.3,56.22978649158188,16352.7,56.22978649158188,0.0873008493411415,0.0
25957,101.0,0.0,202.0,0.0,257.0,0.0,9510.8,55.91620715161465,16446.2,55.91620715161384,0.0865316930388667,0.0
26058,101.0,0.0,202.0,0.0,258.0,0.0,9519.9,57.46196809871522,16538.1,57.46196809871565,0.0857701899696724,0.0
26159,101.0,0.0,202.0,0.0,259.0,0.0,9526.9,57.367141195016046,16632.1,57.36714119501616,0.085016263982617,0.0
26260,101.0,0.0,202.0,0.0,260.0,0.0,9534.9,56.18708827558939,16725.1,56.187088275589566,0.0842698396844737,0.0
26361,101.0,0.0,202.0,0.0,261.0,0.0,9543.1,56.545851601451126,16817.9,56.54585160145098,0.0835308424321905,0.0
26462,101.0,0.0,202.0,0.0,262.0,0.0,9551.1,57.307067626951664,16910.9,57.307067626951465,0.0827991983254265,0.0
26563,101.0,0.0,202.0,0.0,263.0,0.0,9560.8,56.783800506834595,17002.2,56.78380050683467,0.0820748341991612,0.0
26664,101.0,0.0,202.0,0.0,264.0,0.0,9570.1,57.18867409238062,17093.9,57.18867409237992,0.0813576776163784,0.0
26765,101.0,0.0,202.0,0.0,265.0,0.0,9578.2,58.696583281217464,17186.8,58.696583281217066,0.0806476568608221,0.0
26866,101.0,0.0,202.0,0.0,266.0,0.0,9587.4,58.776790581921915,17278.6,58.776790581922235,0.0799447009298253,0.0
26967,101.0,0.0,202.0,0.0,267.0,0.0,9596.9,59.75775170543886,17370.1,59.757751705439276,0.0792487395272088,0.0
27068,101.0,0.0,202.0,0.0,268.0,0.0,9605.3,58.5359338830047,17462.7,58.535933883005235,0.0785597030562525,0.0
27169,101.0,0.0,202.0,0.0,269.0,0.0,9612.7,58.84263382578617,17556.3,58.84263382578649,0.0778775226127351,0.0
27270,101.0,0.0,202.0,0.0,270.0,0.0,9620.4,58.11138729486149,17649.6,58.11138729485987,0.0772021299780438,0.0
27371,101.0,0.0,202.0,0.0,271.0,0.0,9627.7,57.89463609773276,17743.3,57.894636097732764,0.0765334576123522,0.0
27472,101.0,0.0,202.0,0.0,272.0,0.0,9636.0,58.802872189866456,17836.0,58.80287218986654,0.0758714386478666,0.0
27573,101.0,0.0,202.0,0.0,273.0,0.0,9643.8,59.33483144176184,17929.2,59.334831441761594,0.0752160068821389,0.0
27674,101.0,0.0,202.0,0.0,274.0,0.0,9651.6,59.20998414306684,18022.4,59.20998414306696,0.0745670967714462,0.0
27775,101.0,0.0,202.0,0.0,275.0,0.0,9658.1,59.321066147607965,18116.9,59.32106614760835,0.0739246434242367,0.0
27876,101.0,0.0,202.0,0.0,276.0,0.0,9666.8,59.13224350743269,18209.2,59.1322435074303,0.0732885825946405,0.0
27977,101.0,0.0,202.0,0.0,277.0,0.0,9674.0,60.756343976027054,18303.0,60.756343976027516,0.0726588506760442,0.0
28078,101.0,0.0,202.0,0.0,278.0,0.0,9681.5,62.016574845403696,18396.5,62.01657484540368,0.0720353846947316,0.0
28179,101.0,0.0,202.0,0.0,279.0,0.0,9688.3,62.446510444272654,18490.7,62.44651044427386,0.0714181223035847,0.0
28280,101.0,0.0,202.0,0.0,280.0,0.0,9694.6,63.247661353339076,18585.4,63.247661353340106,0.0708070017758501,0.0
28381,101.0,0.0,202.0,0.0,281.0,0.0,9702.1,63.91565622843212,18678.9,63.915656228433036,0.0702019619989657,0.0
28482,101.0,0.0,202.0,0.0,282.0,0.0,9707.9,64.33324697748947,18774.1,64.33324697748957,0.0696029424684498,0.0
28583,101.0,0.0,202.0,0.0,283.0,0.0,9712.6,65.1070912676436,18870.4,65.1070912676455,0.0690098832818499,0.0
28684,101.0,0.0,202.0,0.0,284.0,0.0,9719.9,63.58100694739262,18964.1,63.58100694739281,0.0684227251327533,0.0
28785,101.0,0.0,202.0,0.0,285.0,0.0,9727.2,62.513642955402965,19057.8,62.51364295540273,0.0678414093048558,0.0
28886,101.0,0.0,202.0,0.0,286.0,0.0,9735.2,63.00229272724037,19150.8,63.00229272724028,0.06726587766609,0.0
28987,101.0,0.0,202.0,0.0,287.0,0.0,9742.9,62.56099246157929,19244.1,62.56099246158025,0.0666960726628126,0.0
29088,101.0,0.0,202.0,0.0,288.0,0.0,9750.4,62.459231147650044,19337.6,62.4592311476501,0.0661319373140484,0.0
29189,101.0,0.0,202.0,0.0,289.0,0.0,9756.6,64.24985948968643,19432.4,64.24985948968656,0.0655734152057923,0.0
29290,101.0,0.0,202.0,0.0,290.0,0.0,9763.0,65.6488977651399,19527.0,65.64889776514104,0.0650204504853682,0.0
29391,101.0,0.0,202.0,0.0,291.0,0.0,9768.7,65.3691228503347,19622.3,65.36912285033489,0.0644729878558431,0.0
29492,101.0,0.0,202.0,0.0,292.0,0.0,9774.9,65.99570693108238,19717.1,65.9957069310827,0.0639309725704979,0.0
29593,101.0,0.0,202.0,0.0,293.0,0.0,9780.8,67.91465232186637,19812.2,67.91465232186691,0.0633943504273524,0.0
29694,101.0,0.0,202.0,0.0,294.0,0.0,9785.1,67.14569565090869,19908.9,67.14569565090859,0.0628630677637451,0.0
29795,101.0,0.0,202.0,0.0,295.0,0.0,9791.3,67.59857000459883,20003.7,67.59857000459883,0.0623370714509668,0.0
29896,101.0,0.0,202.0,0.0,296.0,0.0,9797.6,67.27588308186266,20098.4,67.27588308186255,0.061816308888948,0.0
29997,101.0,0.0,202.0,0.0,297.0,0.0,9803.5,67.71221783728889,20193.5,67.71221783728865,0.06130072800099849,0.0
30098,101.0,0.0,202.0,0.0,298.0,0.0,9809.2,67.64088178674845,20288.8,67.64088178674854,0.0607902772285999,0.0
30199,101.0,0.0,202.0,0.0,299.0,0.0,9815.0,66.83478801409395,20384.0,66.83478801409387,0.0602849055262495,0.0
30300,101.0,0.0,202.0,0.0,300.0,0.0,9820.8,67.62445317092536,20479.2,67.62445317092507,0.059784562356355896,0.0
30401,101.0,0.0,202.0,0.0,301.0,0.0,9826.7,66.82988353523729,20574.3,66.82988353523697,0.0592891976841853,0.0
30502,101.0,0.0,202.0,0.0,302.0,0.0,9832.0,66.95603864560009,20670.0,66.95603864560036,0.05879876197285751,0.0
30603,101.0,0.0,202.0,0.0,303.0,0.0,9838.5,65.63408667250062,20764.5,65.63408667250097,0.05831320617839279,0.0
30704,101.0,0.0,202.0,0.0,304.0,0.0,9844.8,65.05689817382932,20859.2,65.05689817382932,0.057832481744807,0.0
30805,101.0,0.0,202.0,0.0,305.0,0.0,9851.2,64.13665965039914,20953.8,64.13665965039999,0.0573565405992563,0.0
30906,101.0,0.0,202.0,0.0,306.0,0.0,9856.2,64.41497410454271,21049.8,64.41497410454369,0.0568853351472295,0.0
31007,101.0,0.0,202.0,0.0,307.0,0.0,9861.9,65.91652970908667,21145.1,65.91652970908632,0.05641881826778859,0.0
31108,101.0,0.0,202.0,0.0,308.0,0.0,9867.8,65.5096260950337,21240.2,65.50962609503371,0.0559569433088569,0.0
31209,101.0,0.0,202.0,0.0,309.0,0.0,9873.6,65.04391678789891,21335.4,65.04391678789891,0.055499664082553704,0.0
31310,101.0,0.0,202.0,0.0,310.0,0.0,9879.5,66.04754179965954,21430.5,66.04754179965974,0.055046934860575304,0.0
31411,101.0,0.0,202.0,0.0,311.0,0.0,9885.2,65.77537533150209,21525.8,65.7753753315014,0.0545987103696222,0.0
31512,101.0,0.0,202.0,0.0,312.0,0.0,9891.3,65.28918576439574,21620.7,65.28918576439571,0.0541549457868717,0.0
31613,101.0,0.0,202.0,0.0,313.0,0.0,9895.6,64.8437438085672,21717.4,64.84374380856752,0.0537155967354959,0.0
31714,101.0,0.0,202.0,0.0,314.0,0.0,9899.7,66.18836755805354,21814.3,66.1883675580536,0.05328061928022341,0.0
31815,101.0,0.0,202.0,0.0,315.0,0.0,9904.3,66.48984884927943,21910.7,66.48984884927911,0.0528499699229462,0.0
31916,101.0,0.0,202.0,0.0,316.0,0.0,9909.3,66.15982332369255,22006.7,66.15982332369231,0.05242360559836969,0.0
32017,101.0,0.0,202.0,0.0,317.0,0.0,9914.1,66.38348188116268,22102.9,66.38348188116294,0.05200148366970621,0.0
32118,101.0,0.0,202.0,0.0,318.0,0.0,9920.5,66.24072262085755,22197.5,66.24072262085737,0.051583561924411006,0.0
32219,101.0,0.0,202.0,0.0,319.0,0.0,9925.9,67.30601756158215,22293.1,67.30601756158171,0.0511697985699614,0.0
32320,101.0,0.0,202.0,0.0,320.0,0.0,9930.2,67.13634551335709,22389.8,67.1363455133577,0.050760152229677,0.0
32421,101.0,0.0,202.0,0.0,321.0,0.0,9934.7,67.242595627078,22486.3,67.2425956270774,0.0503545819385825,0.0
32522,101.0,0.0,202.0,0.0,322.0,0.0,9940.6,67.30560485163504,22581.4,67.3056048516352,0.0499530471393108,0.0
32623,101.0,0.0,202.0,0.0,323.0,0.0,9945.9,67.94025152866158,22677.1,67.94025152866148,0.0495555076780473,0.0
32724,101.0,0.0,202.0,0.0,324.0,0.0,9950.6,68.12113393719214,22773.4,68.12113393719353,0.0491619238005147,0.0
32825,101.0,0.0,202.0,0.0,325.0,0.0,9955.2,67.71147941408795,22869.8,67.71147941408795,0.0487722561479972,0.0
32926,101.0,0.0,202.0,0.0,326.0,0.0,9960.2,67.82133391001209,22965.8,67.8213339100116,0.0483864657534047,0.0
33027,101.0,0.0,202.0,0.0,327.0,0.0,9965.5,68.92709514004197,23061.5,68.92709514004231,0.0480045140373765,0.0
33128,101.0,0.0,202.0,0.0,328.0,0.0,9970.6,67.37985191765009,23157.4,67.37985191764976,0.0476263628044225,0.0
33229,101.0,0.0,202.0,0.0,329.0,0.0,9974.6,67.81707421848495,23254.4,67.81707421848434,0.0472519742391044,0.0
33330,101.0,0.0,202.0,0.0,330.0,0.0,9978.7,67.65114764568135,23351.3,67.65114764568138,0.0468813109022536,0.0
33431,101.0,0.0,202.0,0.0,331.0,0.0,9983.6,67.60867794398386,23447.4,67.60867794398403,0.0465143357272275,0.0
33532,101.0,0.0,202.0,0.0,332.0,0.0,9988.9,68.16230629900953,23543.1,68.16230629900944,0.046151012016203,0.0
33633,101.0,0.0,202.0,0.0,333.0,0.0,9993.7,69.87297999465416,23639.3,69.87297999465412,0.0457913034365059,0.0
33734,101.0,0.0,202.0,0.0,334.0,0.0,9997.7,70.85830932219584,23736.3,70.85830932219574,0.0454351740169787,0.0
33835,101.0,0.0,202.0,0.0,335.0,0.0,10002.6,69.21817359303522,23832.4,69.2181735930351,0.0450825881443826,0.0
33936,101.0,0.0,202.0,0.0,336.0,0.0,10009.0,70.10468362860416,23927.0,70.10468362860374,0.0447335105598365,0.0
34037,101.0,0.0,202.0,0.0,337.0,0.0,10013.3,69.83162289074733,24023.7,69.83162289074772,0.0443879063552911,0.0
34138,101.0,0.0,202.0,0.0,338.0,0.0,10017.5,68.99959742233601,24120.5,68.99959742233695,0.0440457409700379,0.0
34239,101.0,0.0,202.0,0.0,339.0,0.0,10022.9,68.77733799895316,24216.1,68.77733799895195,0.0437069801872533,0.0
34340,101.0,0.0,202.0,0.0,340.0,0.0,10026.3,69.00893661934913,24313.7,69.00893661934859,0.0433715901305766,0.0
34441,101.0,0.0,202.0,0.0,341.0,0.0,10031.0,69.14879287128271,24410.0,69.14879287128264,0.0430395372607228,0.0
34542,101.0,0.0,202.0,0.0,342.0,0.0,10035.3,69.16333325300832,24506.7,69.16333325300819,0.042710788372128,0.0
34643,101.0,0.0,202.0,0.0,343.0,0.0,10039.1,68.49728299558909,24603.9,68.4972829955889,0.0423853105896296,0.0
34744,101.0,0.0,202.0,0.0,344.0,0.0,10044.1,69.14308835065593,24699.9,69.14308835065759,0.0420630713651779,0.0
34845,101.0,0.0,202.0,0.0,345.0,0.0,10049.6,67.5412631079861,24795.4,67.54126310798559,0.0417440384745821,0.0
34946,101.0,0.0,202.0,0.0,346.0,0.0,10054.9,66.53562120314861,24891.1,66.5356212031485,0.0414281800142872,0.0
35047,101.0,0.0,202.0,0.0,347.0,0.0,10059.1,66.87376167077784,24987.9,66.87376167077778,0.041115464398184,0.0
35148,101.0,0.0,202.0,0.0,348.0,0.0,10063.2,66.56792687840694,25084.8,66.56792687840645,0.0408058603544502,0.0
35249,101.0,0.0,202.0,0.0,349.0,0.0,10067.8,66.67966539941364,25181.2,66.67966539941307,0.0404993369224235,0.0
35350,101.0,0.0,202.0,0.0,350.0,0.0,10071.6,66.70032483679057,25278.4,66.70032483679014,0.0401958634495053,0.0
35451,101.0,0.0,202.0,0.0,351.0,0.0,10075.5,66.38147331899182,25375.5,66.38147331899182,0.0398954095880953,0.0
35552,101.0,0.0,202.0,0.0,352.0,0.0,10080.6,67.39634015780591,25471.4,67.39634015780598,0.039597945292557,0.0
35653,101.0,0.0,202.0,0.0,353.0,0.0,10083.8,67.37424499680056,25569.2,67.37424499680138,0.039303440816213,0.0
35754,101.0,0.0,202.0,0.0,354.0,0.0,10087.2,66.99386373226825,25666.8,66.99386373226861,0.0390118667083703,0.0
35855,101.0,0.0,202.0,0.0,355.0,0.0,10089.9,66.79063473937657,25765.1,66.79063473937731,0.038723193811375,0.0
35956,101.0,0.0,202.0,0.0,356.0,0.0,10094.2,66.27015416711616,25861.8,66.27015416711527,0.038437393257697,0.0
36057,101.0,0.0,202.0,0.0,357.0,0.0,10098.1,66.32822425885773,25958.9,66.32822425885772,0.0381544364670426,0.0
36158,101.0,0.0,202.0,0.0,358.0,0.0,10101.3,67.01417760444441,26056.7,67.01417760444414,0.037874295143497,0.0
36259,101.0,0.0,202.0,0.0,359.0,0.0,10105.3,67.6100748573929,26153.7,67.61007485739246,0.0375969412726945,0.0
36360,101.0,0.0,202.0,0.0,360.0,0.0,10109.4,68.07218390959852,26250.6,68.07218390959835,0.0373223471190167,0.0
36461,101.0,0.0,202.0,0.0,361.0,0.0,10113.4,67.17340743677299,26347.6,67.17340743677251,0.0370504852228196,0.0
36562,101.0,0.0,202.0,0.0,362.0,0.0,10116.2,67.28347989415138,26445.8,67.28347989415151,0.0367813283976869,0.0
36663,101.0,0.0,202.0,0.0,363.0,0.0,10120.0,66.70998592581336,26543.0,66.70998592581348,0.0365148497277117,0.0
36764,101.0,0.0,202.0,0.0,364.0,0.0,10123.4,67.1485914471282,26640.6,67.14859144712814,0.0362510225648052,0.0
36865,101.0,0.0,202.0,0.0,365.0,0.0,10127.3,68.24473931699369,26737.7,68.24473931699379,0.035989820526031,0.0
36966,101.0,0.0,202.0,0.0,366.0,0.0,10130.7,69.01054669799082,26835.3,69.01054669799056,0.0357312174909678,0.0
37067,101.0,0.0,202.0,0.0,367.0,0.0,10133.6,69.03493479552337,26933.4,69.03493479552367,0.0354751875990963,0.0
37168,101.0,0.0,202.0,0.0,368.0,0.0,10136.7,68.45444551752,27031.3,68.45444551752026,0.0352217052472142,0.0
37269,101.0,0.0,202.0,0.0,369.0,0.0,10140.0,68.12243878977515,27129.0,68.12243878977529,0.0349707450868749,0.0
37370,101.0,0.0,202.0,0.0,370.0,0.0,10143.9,67.38356212344702,27226.1,67.38356212344802,0.0347222820218533,0.0
37471,101.0,0.0,202.0,0.0,371.0,0.0,10145.9,67.21516032695125,27325.1,67.2151603269517,0.0344762912056359,0.0
37572,101.0,0.0,202.0,0.0,372.0,0.0,10149.7,67.13179409026513,27422.3,67.13179409026507,0.0342327480389361,0.0
37673,101.0,0.0,202.0,0.0,373.0,0.0,10153.1,66.71406648276415,27519.9,66.7140664827642,0.0339916281672342,0.0
37774,101.0,0.0,202.0,0.0,374.0,0.0,10156.0,66.76825593049432,27618.0,66.76825593049436,0.033752907478342,0.0
37875,101.0,0.0,202.0,0.0,375.0,0.0,10160.0,66.62832230615848,27715.0,66.62832230615852,0.0335165620999919,0.0
37976,101.0,0.0,202.0,0.0,376.0,0.0,10163.3,67.31526160124795,27812.7,67.31526160124787,0.033282568397449,0.0
38077,101.0,0.0,202.0,0.0,377.0,0.0,10166.9,68.30397743421204,27910.1,68.30397743421219,0.033050902971148,0.0
38178,101.0,0.0,202.0,0.0,378.0,0.0,10170.6,67.89567160152568,28007.4,67.89567160152548,0.0328215426543533,0.0
38279,101.0,0.0,202.0,0.0,379.0,0.0,10174.3,67.93141966555478,28104.7,67.93141966555531,0.032594464510842,0.0
38380,101.0,0.0,202.0,0.0,380.0,0.0,10177.9,69.26992292634826,28202.1,69.26992292634804,0.0323696458326106,0.0
38481,101.0,0.0,202.0,0.0,381.0,0.0,10180.9,69.53568228694614,28300.1,69.53568228694627,0.0321470641376039,0.0
38582,101.0,0.0,202.0,0.0,382.0,0.0,10184.2,69.16453811985822,28397.8,69.1645381198581,0.0319266971674669,0.0
38683,101.0,0.0,202.0,0.0,383.0,0.0,10186.5,69.0639799992248,28496.5,69.06397999922524,0.0317085228853189,0.0
38784,101.0,0.0,202.0,0.0,384.0,0.0,10189.2,68.38420870347194,28594.8,68.38420870347218,0.03149251947355,0.0
38885,101.0,0.0,202.0,0.0,385.0,0.0,10192.5,69.02696735495637,28692.5,69.02696735495657,0.031278665331639,0.0
38986,101.0,0.0,202.0,0.0,386.0,0.0,10195.1,69.29878947155008,28790.9,69.29878947154978,0.0310669390739933,0.0
39087,101.0,0.0,202.0,0.0,387.0,0.0,10197.9,68.55889601081837,28889.1,68.55889601081819,0.030857319527811,0.0
39188,101.0,0.0,202.0,0.0,388.0,0.0,10201.7,68.48365579546042,28986.3,68.4836557954606,0.030649785730962505,0.0
39289,101.0,0.0,202.0,0.0,389.0,0.0,10205.3,68.66351125436162,29083.7,68.66351125436108,0.0304443169298954,0.0
39390,101.0,0.0,202.0,0.0,390.0,0.0,10208.6,69.0622907236648,29181.4,69.06229072366467,0.030240892577558198,0.0
39491,101.0,0.0,202.0,0.0,391.0,0.0,10211.7,68.98478093028938,29279.3,68.98478093028912,0.030039492331346295,0.0
39592,101.0,0.0,202.0,0.0,392.0,0.0,10215.1,69.5228979066129,29376.9,69.52289790661312,0.0298400960510671,0.0
39693,101.0,0.0,202.0,0.0,393.0,0.0,10218.0,69.40541125237392,29475.0,69.4054112523737,0.0296426837969265,0.0
39794,101.0,0.0,202.0,0.0,394.0,0.0,10220.9,69.17200782590176,29573.1,69.17200782590209,0.029447235827534602,0.0
39895,101.0,0.0,202.0,0.0,395.0,0.0,10224.5,68.37031519599712,29670.5,68.37031519599714,0.029253732597931504,0.0
39996,101.0,0.0,202.0,0.0,396.0,0.0,10227.1,68.48105983084328,29768.9,68.48105983084328,0.029062154757633,0.0
40097,101.0,0.0,202.0,0.0,397.0,0.0,10229.8,68.76820970962301,29867.2,68.76820970962378,0.028872483148695498,0.0
40198,101.0,0.0,202.0,0.0,398.0,0.0,10233.4,68.738150493982,29964.6,68.7381504939812,0.028684698803799903,0.0
40299,101.0,0.0,202.0,0.0,399.0,0.0,10235.7,68.27729409466149,30063.3,68.27729409466212,0.0284987829443554,0.0
40400,101.0,0.0,202.0,0.0,400.0,0.0,10238.1,68.43723807661691,30161.9,68.43723807661688,0.028314716978621,0.0
40501,101.0,0.0,202.0,0.0,401.0,0.0,10239.7,68.1861015489555,30261.3,68.18610154895545,0.0281324824998468,0.0
40602,101.0,0.0,202.0,0.0,402.0,0.0,10243.3,67.52291792009912,30358.7,67.52291792009926,0.027952061284432998,0.0
40703,101.0,0.0,202.0,0.0,403.0,0.0,10246.4,67.53961800306531,30456.6,67.53961800306479,0.0277734352901078,0.0
40804,101.0,0.0,202.0,0.0,404.0,0.0,10249.3,66.68841311985493,30554.7,66.68841311985523,0.0275965866541228,0.0
40905,101.0,0.0,202.0,0.0,405.0,0.0,10251.9,66.4637745943858,30653.1,66.46377459438591,0.027421497691467102,0.0
41006,101.0,0.0,202.0,0.0,406.0,0.0,10255.4,67.7170584121904,30750.6,67.71705841219043,0.0272481508930985,0.0
41107,101.0,0.0,202.0,0.0,407.0,0.0,10258.3,66.67174980621265,30848.7,66.6717498062126,0.0270765289241928,0.0
41208,101.0,0.0,202.0,0.0,408.0,0.0,10261.2,67.1330354180744,30946.8,67.13303541807535,0.026906614622409904,0.0
41309,101.0,0.0,202.0,0.0,409.0,0.0,10264.4,68.55687014766914,31044.6,68.5568701476698,0.026738390996178203,0.0
41410,101.0,0.0,202.0,0.0,410.0,0.0,10266.5,68.80124352881364,31143.5,68.80124352881354,0.026571841222994795,0.0
41511,101.0,0.0,202.0,0.0,411.0,0.0,10268.6,68.56659374489712,31242.4,68.56659374489712,0.0264069486477436,0.0
41612,101.0,0.0,202.0,0.0,412.0,0.0,10271.1,68.64311893975818,31340.9,68.64311893975795,0.026243696781029703,0.0
41713,101.0,0.0,202.0,0.0,413.0,0.0,10275.0,69.24353158719362,31438.0,69.2435315871932,0.0260820692975303,0.0
41814,101.0,0.0,202.0,0.0,414.0,0.0,10277.3,69.55261797133626,31536.7,69.5526179713368,0.025922050034362498,0.0
41915,101.0,0.0,202.0,0.0,415.0,0.0,10279.3,69.90954473063339,31635.7,69.9095447306337,0.0257636229894665,0.0
42016,101.0,0.0,202.0,0.0,416.0,0.0,10281.0,70.22978159030703,31735.0,70.22978159030782,0.0256067723200059,0.0
42117,101.0,0.0,202.0,0.0,417.0,0.0,10283.6,71.39903516310488,31833.4,71.39903516310439,0.025451482340783,0.0
42218,101.0,0.0,202.0,0.0,418.0,0.0,10287.0,72.19726064363107,31931.0,72.19726064363128,0.0252977375226704,0.0
42319,101.0,0.0,202.0,0.0,419.0,0.0,10289.9,72.56177444847299,32029.1,72.56177444847312,0.025145522491058205,0.0
