iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
2,1,0,-101,1,2,0
20,20,0,-119,2,12,10
1,20,0,-100,3,13,10
16,35,0,-115,4,26,13
1,35,0,-100,5,27,13
5,39,0,-104,6,30,15
6,44,0,-105,7,32,19
60,103,0,-159,8,79,32
2,104,0,-101,9,81,32
1,104,0,-100,10,82,32
9,112,0,-108,11,87,36
91,202,0,-190,12,160,54
4,205,0,-103,13,164,54
2,206,0,-101,14,165,55
6,211,0,-105,15,171,55
5,215,0,-104,16,176,55
2,216,0,-101,17,178,55
17,232,0,-116,18,189,61
15,246,0,-114,19,202,63
4,249,0,-103,20,205,64
1,249,0,-100,21,205,65
1,249,0,-100,22,205,66
3,251,0,-102,23,207,67
4,254,0,-103,24,210,68
1,254,0,-100,25,211,68
1,254,0,-100,26,212,68
5,258,0,-104,27,215,70
37,294,0,-136,28,243,79
2,295,0,-101,29,244,80
1,295,0,-100,30,245,80
2,296,0,-101,31,247,80
16,311,0,-115,32,259,84
3,313,0,-102,33,262,84
4,316,0,-103,34,265,85
20,335,0,-119,35,284,86
55,389,0,-154,36,335,90
25,413,0,-124,37,356,94
1,413,0,-100,38,357,94
1,413,0,-100,39,358,94
7,419,0,-106,40,363,96
5,423,0,-104,41,366,98
2,424,0,-101,42,367,99
1,424,0,-100,43,368,99
53,476,0,-152,44,408,112
8,483,0,-107,45,416,112
1,483,0,-100,46,416,113
27,509,0,-126,47,438,118
1,509,0,-100,48,439,118
1,509,0,-100,49,440,118
2,510,0,-101,50,442,118
12,521,0,-111,51,449,123
3,523,0,-102,52,451,124
6,528,0,-105,53,457,124
2,529,0,-101,54,458,125
2,530,0,-101,55,460,125
22,551,0,-121,56,479,128
1,551,0,-100,57,480,128
22,572,0,-121,58,499,131
3,574,0,-102,59,501,132
6,579,0,-105,60,507,132
23,601,0,-122,61,523,139
7,607,0,-106,62,529,140
4,610,0,-103,63,532,141
21,630,0,-120,64,551,143
14,643,0,-113,65,561,147
2,644,0,-101,66,562,148
1,644,0,-100,67,562,149
2,645,0,-101,68,564,149
3,647,0,-102,69,567,149
1,647,0,-100,70,568,149
3,649,0,-102,71,570,150
17,665,0,-116,72,583,154
53,717,0,-152,73,626,164
2,718,0,-101,74,627,165
