iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
22,22,0,0.0,1,12,10
7,29,0,0.0,2,19,10
12,41,0,0.0,3,28,13
46,87,0,0.0,4,57,30
66,153,0,0.0,5,113,40
54,207,0,0.0,6,155,52
9,216,0,0.0,7,162,54
97,313,0,0.0,8,236,77
49,362,0,0.0,9,277,85
66,428,0,0.0,10,338,90
26,454,0,0.0,11,359,95
77,531,0,0.0,12,417,114
24,555,0,0.0,13,437,118
30,585,0,0.0,14,460,125
43,628,0,0.0,15,497,131
7,635,0,0.0,16,503,132
22,657,0,0.0,17,521,136
22,679,0,0.0,18,538,141
24,703,0,0.0,19,556,147
31,734,1,1.0,20,580,154
44,778,1,0.0,21,586,192
16,794,1,0.0,22,588,206
28,822,1,0.0,23,592,230
11,833,1,0.0,24,593,240
31,864,2,1.0,25,598,266
14,878,2,0.0,26,599,279
25,903,2,0.0,27,599,304
83,986,2,0.0,28,606,380
19,1005,2,0.0,29,609,396
35,1040,2,0.0,30,611,429
38,1078,2,0.0,31,613,465
22,1100,2,0.0,32,614,486
14,1114,2,0.0,33,614,500
49,1163,2,0.0,34,621,542
20,1183,2,0.0,35,623,560
100,1283,2,0.0,36,629,654
36,1319,2,0.0,37,630,689
20,1339,2,0.0,38,630,709
18,1357,2,0.0,39,630,727
29,1386,2,0.0,40,634,752
26,1412,2,0.0,41,634,778
47,1459,2,0.0,42,638,821
7,1466,2,0.0,43,639,827
29,1495,2,0.0,44,639,856
9,1504,2,0.0,45,639,865
35,1539,2,0.0,46,641,898
34,1573,2,0.0,47,645,928
7,1580,2,0.0,48,645,935
8,1588,2,0.0,49,646,942
16,1604,2,0.0,50,648,956
9,1613,2,0.0,51,649,964
27,1640,2,0.0,52,651,989
30,1670,2,0.0,53,653,1017
16,1686,2,0.0,54,658,1028
38,1724,2,0.0,55,659,1065
65,1789,2,0.0,56,672,1117
52,1841,2,0.0,57,678,1163
94,1935,2,0.0,58,690,1245
27,1962,2,0.0,59,692,1270
33,1995,2,0.0,60,692,1303
6,2001,2,0.0,61,693,1308
11,2012,2,0.0,62,693,1319
25,2037,2,0.0,63,694,1343
23,2060,2,0.0,64,695,1365
18,2078,2,0.0,65,697,1381
23,2101,2,0.0,66,698,1403
14,2115,2,0.0,67,701,1414
12,2127,2,0.0,68,702,1425
41,2168,2,0.0,69,703,1465
52,2220,2,0.0,70,705,1515
11,2231,2,0.0,71,705,1526
95,2326,2,0.0,72,711,1615
37,2363,2,0.0,73,714,1649
16,2379,2,0.0,74,715,1664
11,2390,2,0.0,75,715,1675
60,2450,2,0.0,76,719,1731
21,2471,2,0.0,77,721,1750
60,2531,2,0.0,78,725,1806
10,2541,2,0.0,79,726,1815
18,2559,2,0.0,80,728,1831
22,2581,2,0.0,81,729,1852
31,2612,2,0.0,82,733,1879
16,2628,2,0.0,83,734,1894
17,2645,2,0.0,84,735,1910
46,2691,2,0.0,85,740,1951
32,2723,2,0.0,86,745,1978
69,2792,2,0.0,87,750,2042
39,2831,2,0.0,88,755,2076
53,2884,2,0.0,89,764,2120
46,2930,2,0.0,90,770,2160
38,2968,2,0.0,91,772,2196
26,2994,2,0.0,92,773,2221
11,3005,2,0.0,93,774,2231
21,3026,2,0.0,94,775,2251
10,3036,2,0.0,95,776,2260
15,3051,2,0.0,96,777,2274
32,3083,2,0.0,97,779,2304
52,3135,2,0.0,98,781,2354
13,3148,2,0.0,99,782,2366
29,3177,2,0.0,100,786,2391
29,3206,2,0.0,101,786,2420
39,3245,2,0.0,102,790,2455
8,3253,2,0.0,103,790,2463
30,3283,2,0.0,104,790,2493
23,3306,2,0.0,105,791,2515
25,3331,2,0.0,106,792,2539
17,3348,2,0.0,107,792,2556
50,3398,2,0.0,108,793,2605
25,3423,2,0.0,109,794,2629
8,3431,2,0.0,110,794,2637
21,3452,2,0.0,111,795,2657
29,3481,2,0.0,112,796,2685
58,3539,2,0.0,113,801,2738
59,3598,2,0.0,114,805,2793
14,3612,2,0.0,115,807,2805
41,3653,2,0.0,116,810,2843
44,3697,2,0.0,117,811,2886
7,3704,2,0.0,118,811,2893
9,3713,2,0.0,119,811,2902
15,3728,2,0.0,120,811,2917
19,3747,2,0.0,121,812,2935
10,3757,2,0.0,122,813,2944
19,3776,2,0.0,123,814,2962
8,3784,2,0.0,124,815,2969
21,3805,2,0.0,125,815,2990
47,3852,2,0.0,126,817,3035
19,3871,2,0.0,127,818,3053
47,3918,2,0.0,128,824,3094
20,3938,2,0.0,129,825,3113
7,3945,2,0.0,130,825,3120
30,3975,2,0.0,131,825,3150
9,3984,2,0.0,132,825,3159
23,4007,2,0.0,133,825,3182
7,4014,2,0.0,134,825,3189
13,4027,2,0.0,135,826,3201
11,4038,2,0.0,136,827,3211
12,4050,2,0.0,137,827,3223
36,4086,2,0.0,138,828,3258
7,4093,2,0.0,139,828,3265
5,4098,2,0.0,140,828,3270
10,4108,2,0.0,141,828,3280
15,4123,2,0.0,142,829,3294
17,4140,2,0.0,143,829,3311
10,4150,2,0.0,144,829,3321
25,4175,2,0.0,145,830,3345
100,4275,2,0.0,146,832,3443
25,4300,2,0.0,147,833,3467
100,4400,2,0.0,148,834,3566
35,4435,2,0.0,149,834,3601
98,4533,2,0.0,150,836,3697
45,4578,2,0.0,151,837,3741
43,4621,2,0.0,152,837,3784
33,4654,2,0.0,153,837,3817
40,4694,2,0.0,154,839,3855
28,4722,2,0.0,155,839,3883
21,4743,2,0.0,156,839,3904
28,4771,2,0.0,157,841,3930
22,4793,2,0.0,158,843,3950
22,4815,2,0.0,159,843,3972
10,4825,2,0.0,160,843,3982
58,4883,2,0.0,161,844,4039
6,4889,2,0.0,162,844,4045
35,4924,2,0.0,163,846,4078
53,4977,2,0.0,164,849,4128
33,5010,2,0.0,165,849,4161
37,5047,2,0.0,166,849,4198
43,5090,2,0.0,167,850,4240
15,5105,2,0.0,168,850,4255
10,5115,2,0.0,169,851,4264
62,5177,2,0.0,170,853,4324
13,5190,2,0.0,171,854,4336
28,5218,2,0.0,172,855,4363
31,5249,2,0.0,173,857,4392
22,5271,2,0.0,174,858,4413
15,5286,2,0.0,175,859,4427
24,5310,2,0.0,176,860,4450
13,5323,2,0.0,177,860,4463
49,5372,2,0.0,178,861,4511
62,5434,2,0.0,179,862,4572
57,5491,2,0.0,180,864,4627
12,5503,2,0.0,181,865,4638
75,5578,2,0.0,182,868,4710
30,5608,2,0.0,183,868,4740
56,5664,2,0.0,184,869,4795
11,5675,2,0.0,185,869,4806
73,5748,2,0.0,186,876,4872
38,5786,2,0.0,187,877,4909
20,5806,2,0.0,188,878,4928
10,5816,2,0.0,189,879,4937
17,5833,2,0.0,190,879,4954
22,5855,2,0.0,191,880,4975
85,5940,2,0.0,192,881,5059
16,5956,2,0.0,193,881,5075
25,5981,2,0.0,194,885,5096
46,6027,2,0.0,195,887,5140
18,6045,2,0.0,196,887,5158
59,6104,2,0.0,197,889,5215
17,6121,2,0.0,198,890,5231
22,6143,2,0.0,199,891,5252
67,6210,2,0.0,200,891,5319
38,6248,2,0.0,201,892,5356
51,6299,2,0.0,202,893,5406
24,6323,2,0.0,203,893,5430
86,6409,2,0.0,204,895,5514
67,6476,2,0.0,205,897,5579
51,6527,2,0.0,206,898,5629
36,6563,2,0.0,207,899,5664
19,6582,2,0.0,208,901,5681
40,6622,2,0.0,209,902,5720
41,6663,2,0.0,210,902,5761
53,6716,2,0.0,211,904,5812
9,6725,2,0.0,212,904,5821
39,6764,2,0.0,213,905,5859
29,6793,2,0.0,214,906,5887
40,6833,2,0.0,215,906,5927
13,6846,2,0.0,216,907,5939
31,6877,2,0.0,217,908,5969
10,6887,2,0.0,218,908,5979
50,6937,2,0.0,219,908,6029
41,6978,2,0.0,220,909,6069
21,6999,2,0.0,221,909,6090
42,7041,2,0.0,222,913,6128
46,7087,2,0.0,223,914,6173
10,7097,2,0.0,224,914,6183
19,7116,2,0.0,225,914,6202
66,7182,2,0.0,226,914,6268
18,7200,2,0.0,227,914,6286
9,7209,2,0.0,228,914,6295
10,7219,2,0.0,229,914,6305
26,7245,2,0.0,230,914,6331
31,7276,2,0.0,231,917,6359
42,7318,2,0.0,232,918,6400
37,7355,2,0.0,233,919,6436
9,7364,2,0.0,234,919,6445
28,7392,2,0.0,235,919,6473
47,7439,2,0.0,236,919,6520
34,7473,2,0.0,237,921,6552
51,7524,2,0.0,238,921,6603
6,7530,2,0.0,239,921,6609
45,7575,2,0.0,240,923,6652
16,7591,2,0.0,241,923,6668
61,7652,2,0.0,242,925,6727
89,7741,2,0.0,243,928,6813
15,7756,2,0.0,244,928,6828
10,7766,2,0.0,245,928,6838
21,7787,2,0.0,246,928,6859
48,7835,2,0.0,247,929,6906
26,7861,2,0.0,248,930,6931
32,7893,2,0.0,249,931,6962
19,7912,2,0.0,250,932,6980
51,7963,2,0.0,251,933,7030
29,7992,2,0.0,252,933,7059
21,8013,2,0.0,253,934,7079
15,8028,2,0.0,254,935,7093
14,8042,2,0.0,255,935,7107
23,8065,2,0.0,256,937,7128
30,8095,2,0.0,257,937,7158
37,8132,2,0.0,258,937,7195
12,8144,2,0.0,259,937,7207
14,8158,2,0.0,260,937,7221
8,8166,2,0.0,261,937,7229
20,8186,2,0.0,262,937,7249
42,8228,2,0.0,263,939,7289
29,8257,2,0.0,264,941,7316
7,8264,2,0.0,265,941,7323
16,8280,2,0.0,266,942,7338
20,8300,2,0.0,267,942,7358
67,8367,2,0.0,268,945,7422
46,8413,2,0.0,269,947,7466
17,8430,2,0.0,270,947,7483
90,8520,2,0.0,271,949,7571
18,8538,2,0.0,272,950,7588
17,8555,2,0.0,273,950,7605
44,8599,2,0.0,274,951,7648
6,8605,2,0.0,275,951,7654
30,8635,2,0.0,276,951,7684
33,8668,2,0.0,277,954,7714
46,8714,2,0.0,278,955,7759
21,8735,2,0.0,279,955,7780
25,8760,2,0.0,280,956,7804
30,8790,2,0.0,281,957,7833
9,8799,2,0.0,282,957,7842
32,8831,2,0.0,283,958,7873
27,8858,2,0.0,284,959,7899
21,8879,2,0.0,285,960,7919
14,8893,2,0.0,286,960,7933
13,8906,2,0.0,287,960,7946
17,8923,2,0.0,288,960,7963
14,8937,2,0.0,289,960,7977
33,8970,2,0.0,290,961,8009
15,8985,2,0.0,291,962,8023
18,9003,2,0.0,292,962,8041
100,9103,2,0.0,293,964,8139
11,9114,2,0.0,294,964,8150
84,9198,2,0.0,295,969,8229
44,9242,2,0.0,296,971,8271
28,9270,2,0.0,297,973,8297
7,9277,2,0.0,298,973,8304
12,9289,2,0.0,299,973,8316
12,9301,2,0.0,300,974,8327
39,9340,2,0.0,301,977,8363
21,9361,2,0.0,302,977,8384
12,9373,2,0.0,303,977,8396
7,9380,2,0.0,304,977,8403
20,9400,2,0.0,305,977,8423
58,9458,2,0.0,306,982,8476
8,9466,2,0.0,307,982,8484
22,9488,2,0.0,308,983,8505
42,9530,2,0.0,309,984,8546
22,9552,2,0.0,310,984,8568
24,9576,2,0.0,311,985,8591
16,9592,2,0.0,312,985,8607
12,9604,2,0.0,313,985,8619
12,9616,2,0.0,314,985,8631
28,9644,2,0.0,315,987,8657
15,9659,2,0.0,316,988,8671
22,9681,2,0.0,317,989,8692
38,9719,2,0.0,318,989,8730
100,9819,2,0.0,319,993,8826
8,9827,2,0.0,320,993,8834
46,9873,2,0.0,321,995,8878
6,9879,2,0.0,322,996,8883
9,9888,2,0.0,323,996,8892
6,9894,2,0.0,324,997,8897
13,9907,2,0.0,325,998,8909
11,9918,2,0.0,326,998,8920
100,10018,2,0.0,327,1003,9015
17,10035,2,0.0,328,1003,9032
25,10060,2,0.0,329,1006,9054
24,10084,2,0.0,330,1006,9078
26,10110,2,0.0,331,1007,9103
21,10131,2,0.0,332,1007,9124
67,10198,2,0.0,333,1011,9187
23,10221,2,0.0,334,1011,9210
35,10256,2,0.0,335,1011,9245
5,10261,2,0.0,336,1012,9249
38,10299,2,0.0,337,1012,9287
71,10370,2,0.0,338,1014,9356
21,10391,2,0.0,339,1015,9376
34,10425,2,0.0,340,1016,9409
19,10444,2,0.0,341,1017,9427
55,10499,2,0.0,342,1019,9480
38,10537,2,0.0,343,1019,9518
24,10561,2,0.0,344,1019,9542
20,10581,2,0.0,345,1020,9561
29,10610,2,0.0,346,1020,9590
34,10644,2,0.0,347,1023,9621
79,10723,2,0.0,348,1025,9698
14,10737,2,0.0,349,1025,9712
28,10765,2,0.0,350,1025,9740
13,10778,2,0.0,351,1025,9753
62,10840,2,0.0,352,1026,9814
35,10875,2,0.0,353,1027,9848
9,10884,2,0.0,354,1027,9857
29,10913,2,0.0,355,1027,9886
11,10924,2,0.0,356,1027,9897
50,10974,2,0.0,357,1027,9947
49,11023,2,0.0,358,1027,9996
23,11046,2,0.0,359,1028,10018
23,11069,2,0.0,360,1029,10040
54,11123,2,0.0,361,1030,10093
36,11159,2,0.0,362,1031,10128
14,11173,2,0.0,363,1031,10142
27,11200,2,0.0,364,1031,10169
42,11242,2,0.0,365,1034,10208
28,11270,2,0.0,366,1034,10236
27,11297,2,0.0,367,1034,10263
15,11312,2,0.0,368,1034,10278
11,11323,2,0.0,369,1034,10289
16,11339,2,0.0,370,1034,10305
25,11364,2,0.0,371,1034,10330
15,11379,2,0.0,372,1034,10345
21,11400,2,0.0,373,1035,10365
35,11435,2,0.0,374,1036,10399
57,11492,2,0.0,375,1038,10454
13,11505,2,0.0,376,1039,10466
21,11526,2,0.0,377,1039,10487
25,11551,2,0.0,378,1040,10511
31,11582,2,0.0,379,1040,10542
31,11613,2,0.0,380,1040,10573
21,11634,2,0.0,381,1040,10594
21,11655,2,0.0,382,1040,10615
52,11707,2,0.0,383,1041,10666
7,11714,2,0.0,384,1041,10673
15,11729,2,0.0,385,1042,10687
24,11753,2,0.0,386,1043,10710
28,11781,2,0.0,387,1044,10737
9,11790,2,0.0,388,1044,10746
12,11802,2,0.0,389,1044,10758
40,11842,2,0.0,390,1048,10794
40,11882,2,0.0,391,1048,10834
8,11890,2,0.0,392,1049,10841
46,11936,2,0.0,393,1051,10885
7,11943,2,0.0,394,1051,10892
45,11988,2,0.0,395,1052,10936
38,12026,2,0.0,396,1052,10974
33,12059,2,0.0,397,1053,11006
21,12080,2,0.0,398,1053,11027
19,12099,2,0.0,399,1053,11046
59,12158,2,0.0,400,1056,11102
60,12218,2,0.0,401,1056,11162
11,12229,2,0.0,402,1056,11173
35,12264,2,0.0,403,1056,11208
57,12321,2,0.0,404,1057,11264
18,12339,2,0.0,405,1057,11282
28,12367,2,0.0,406,1059,11308
