iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
1,0,0,-100,1,1,0,1.0
6,5,0,-105,2,7,0,0.9901493354116764
5,9,0,-104,3,12,0,0.9803966865736877
5,13,0,-104,4,17,0,0.970741078213023
5,17,0,-104,5,22,0,0.9611815447608
30,46,0,-129,6,50,2,0.9517171302557069
3,48,0,-102,7,52,3,0.9423468882484062
13,60,0,-112,8,64,4,0.9330698817068888
79,138,0,-178,9,136,11,0.9238851829227694
7,144,0,-106,10,142,12,0.9147918734185159
5,148,0,-104,11,144,15,0.9057890438555999
9,156,0,-108,12,153,15,0.896875793943563
64,219,0,-163,13,206,26,0.888051232349986
16,234,0,-115,14,219,29,0.8793144766113556
1,234,0,-100,15,220,29,0.8706646530448178
14,247,0,-113,16,234,29,0.8621008966608072
5,251,0,-104,17,238,30,0.8536223510765493
2,252,0,-101,18,240,30,0.8452281684304199
27,278,0,-126,19,265,32,0.8369175092971592
10,287,0,-109,20,275,32,0.8286895426039287
17,303,0,-116,21,288,36,0.820543445547202
43,345,0,-142,22,323,44,0.8124784035104852
1,345,0,-100,23,324,44,0.8044936099828537
4,348,0,-103,24,328,44,0.7965882664783007
20,367,0,-119,25,343,49,0.7887615824558879
6,372,0,-105,26,348,50,0.7810127752406908
1,372,0,-100,27,349,50,0.7733410699455306
3,374,0,-102,28,351,51,0.7657456993934846
5,378,0,-104,29,354,53,0.7582259040411682
43,420,0,-142,30,388,62,0.7507809319027796
7,426,0,-106,31,393,64,0.7434100384749007
13,438,0,-112,32,402,68,0.7361124866620463
7,444,0,-106,33,406,71,0.7288875467029541
14,457,0,-113,34,414,77,0.7217344960976069
2,458,0,-101,35,416,77,0.7146526195349836
42,499,0,-141,36,444,91,0.7076412088215263
2,500,0,-101,37,446,91,0.7006995628103208
36,535,0,-135,38,472,101,0.6938269873309811
14,548,0,-113,39,480,107,0.6870227951202322
5,552,0,-104,40,482,110,0.680286305753183
99,650,0,-198,41,547,144,0.6736168455752829
1,650,0,-100,42,548,144,0.6670137476349562
34,683,0,-133,43,566,160,0.6604763516169062
11,693,0,-110,44,572,165,0.6540040037760834
36,728,0,-135,45,594,179,0.64759605687231
14,741,0,-113,46,602,185,0.6412518701055556
55,796,1,-55,47,642,200,0.6349708090518567
73,868,1,-172,48,694,221,0.6287522455998737
1,868,1,-100,49,695,221,0.6225955578880794
1,868,1,-100,50,696,221,0.616500130242572
21,888,1,-120,51,710,228,0.6104653531155071
4,891,1,-103,52,714,228,0.6044906230241432
16,906,1,-115,53,726,232,0.5985753424904925
41,946,1,-140,54,753,246,0.5927189199815717
3,948,1,-102,55,756,246,0.5869207698502498
44,991,1,-143,56,785,261,0.5811803122766818
50,1040,1,-149,57,807,289,0.5754969732103268
6,1045,1,-105,58,811,291,0.5698701843125418
53,1097,1,-152,59,842,313,0.564299382899748
3,1099,1,-102,60,845,313,0.558784011887162
32,1130,1,-131,61,865,325,0.5533235197330862
3,1132,1,-102,62,866,327,0.5479173603837548
34,1165,1,-133,63,883,344,0.5425649932187278
1,1165,1,-100,64,884,344,0.5372658829968282
6,1170,1,-105,65,887,347,0.5320194998026181
16,1185,1,-115,66,894,356,0.5268253189934059
45,1229,1,-144,67,917,378,0.5216828211467822
33,1262,2,-33,68,931,397,0.516591492008677
42,1303,2,-141,69,953,417,0.5115508224419336
9,1311,2,-108,70,960,419,0.5065603083753949
2,1312,2,-101,71,962,419,0.5016194507534953
4,1315,2,-103,72,966,419,0.49672775548635545
43,1357,2,-142,73,991,437,0.491884733400372
33,1389,2,-132,74,1010,451,0.48708990018930043
37,1426,3,-37,75,1024,474,0.48234277636582407
3,1428,3,-102,76,1027,474,0.47764288721360454
16,1443,3,-115,77,1034,483,0.47298976273981014
40,1483,4,-40,78,1052,505,0.4683829376281158
36,1519,5,-36,79,1067,526,0.4638219511921713
75,1594,6,-75,80,1106,562,0.4593063473295323
43,1636,6,-142,81,1126,585,0.45483567447604933
43,1679,7,-43,82,1141,613,0.4504094855607117
31,1709,7,-130,83,1159,626,0.44602733796093924
5,1713,7,-104,84,1160,630,0.4416887934583202
3,1715,7,-102,85,1161,632,0.43739341819478894
16,1730,7,-115,86,1167,642,0.43314078262923944
19,1748,7,-118,87,1174,654,0.4289304614945713
7,1754,7,-106,88,1176,659,0.42476203375516264
27,1781,8,-27,89,1186,676,0.42063508256476556
19,1799,8,-118,90,1194,687,0.41654919522482203
10,1808,8,-109,91,1200,691,0.4125039631431931
15,1823,9,-15,92,1205,701,0.40849898179329963
51,1874,10,-51,93,1225,732,0.404533850673669
5,1878,10,-104,94,1226,736,0.40060817326788506
31,1909,11,-31,95,1237,756,0.3967215570049359
1,1909,11,-100,96,1238,756,0.3928736132199562
24,1932,11,-123,97,1247,771,0.38906395711536096
24,1955,11,-123,98,1260,782,0.38529220772236483
10,1964,11,-109,99,1263,789,0.3815579878628856
8,1971,11,-107,100,1266,794,0.37786092411182526
1,1971,11,-100,101,1267,794,0.3742006467597279
8,1978,11,-107,102,1271,798,0.3705767897758081
36,2014,12,-36,103,1281,824,0.3669889907713475
36,2049,12,-135,104,1295,846,0.36343689096345594
3,2051,12,-102,105,1297,847,0.35992013513919235
12,2062,12,-111,106,1303,853,0.35643837162004377
50,2112,13,-50,107,1323,883,0.3529912522267568
29,2140,13,-128,108,1331,904,0.34957843224451957
54,2194,14,-54,109,1354,935,0.34619957038848975
42,2236,15,-42,110,1367,964,0.34285432876966604
15,2250,15,-114,111,1370,976,0.3395423728610988
18,2267,15,-117,112,1379,985,0.3362633714644372
9,2275,15,-108,113,1381,992,0.33301699667680906
20,2294,15,-119,114,1387,1006,0.3298029238580304
21,2314,15,-120,115,1396,1018,0.3266208315981408
24,2338,16,-24,116,1403,1035,0.32347040168526264
52,2390,17,-52,117,1425,1065,0.3203513190737793
17,2406,17,-116,118,1428,1079,0.3172632718528302
16,2421,17,-115,119,1434,1089,0.31420595121511996
37,2458,18,-37,120,1445,1115,0.311179051426037
27,2485,19,-27,121,1454,1133,0.3081822697930801
12,2496,19,-111,122,1457,1142,0.3052153066355885
26,2521,19,-125,123,1465,1160,0.30227786525477407
19,2539,19,-118,124,1471,1173,0.29936965190405085
26,2565,20,-26,125,1479,1191,0.29649037575966014
1,2565,20,-100,126,1480,1191,0.29363974889158817
8,2572,20,-107,127,1483,1196,0.2908174862347727
24,2595,20,-123,128,1488,1215,0.28802330556059597
14,2609,21,-14,129,1490,1227,0.2852569274486622
28,2637,22,-28,130,1498,1247,0.2825180752588548
21,2657,22,-120,131,1505,1261,0.27980647510367246
10,2666,22,-109,132,1508,1268,0.2771218558208399
36,2702,23,-36,133,1520,1292,0.27446394894619186
8,2709,23,-107,134,1521,1299,0.27183248868682575
34,2743,24,-34,135,1530,1324,0.26922721189452276
5,2747,24,-104,136,1531,1328,0.2666478580394326
12,2758,24,-111,137,1533,1338,0.26409416918402034
8,2765,24,-107,138,1535,1344,0.26156588995727226
15,2780,25,-15,139,1537,1357,0.2590627675291589
30,2810,26,-30,140,1547,1377,0.2565845515853515
12,2821,26,-111,141,1549,1387,0.2541309943021904
26,2847,27,-26,142,1554,1408,0.25170185032190273
9,2855,27,-108,143,1556,1415,0.24929687672806608
18,2872,27,-117,144,1563,1426,0.246915833021317
17,2889,28,-17,145,1565,1441,0.24455848109530054
17,2906,29,-17,146,1568,1455,0.2422245852128597
19,2925,30,-19,147,1573,1469,0.23991391198246126
14,2938,30,-113,148,1575,1481,0.2376262303348566
19,2957,31,-19,149,1579,1496,0.2353613114999746
10,2966,31,-109,150,1583,1502,0.23311892898404435
10,2975,31,-109,151,1585,1510,0.23089885854694553
13,2988,32,-13,152,1585,1523,0.22870087817978443
5,2992,32,-104,153,1586,1527,0.22652476808269262
14,3006,33,-14,154,1588,1539,0.22437031064284702
15,3021,34,-15,155,1590,1552,0.22223729041270818
4,3024,34,-103,156,1591,1555,0.22012549408847562
3,3026,34,-102,157,1593,1556,0.21803471048875708
23,3049,35,-23,158,1599,1573,0.21596473053345028
15,3064,36,-15,159,1602,1585,0.21391534722283462
3,3066,36,-102,160,1603,1587,0.2118863556168713
10,3075,36,-109,161,1604,1596,0.20987755281470882
13,3087,36,-112,162,1608,1605,0.20788873793439305
15,3101,36,-114,163,1611,1617,0.2059197120927785
23,3124,37,-23,164,1617,1634,0.20397027838564025
4,3127,37,-103,165,1618,1637,0.20204024186798297
18,3145,38,-18,166,1621,1652,0.20012940953454655
15,3160,39,-15,167,1624,1664,0.1982375903005053
15,3175,40,-15,168,1625,1678,0.19636459498235934
13,3188,41,-13,169,1625,1691,0.19451023627901587
19,3206,41,-118,170,1631,1704,0.19267432875305937
15,3221,42,-15,171,1633,1717,0.19085668881220733
15,3236,43,-15,172,1637,1728,0.1890571346909509
6,3241,43,-105,173,1638,1733,0.1872754864323783
12,3252,43,-111,174,1639,1744,0.18551156587017906
