iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
40,40,0,0.0,1,40,0,1.0
16,56,0,0.0,2,56,0,0.9901493354116764
25,81,0,0.0,3,80,1,0.9803966865736877
28,109,0,0.0,4,108,1,0.970741078213023
38,147,0,0.0,5,145,2,0.9611815447608
11,158,0,0.0,6,155,3,0.9517171302557069
48,206,0,0.0,7,199,7,0.9423468882484062
28,234,0,0.0,8,226,8,0.9330698817068888
21,255,0,0.0,9,244,11,0.9238851829227694
54,309,0,0.0,10,293,16,0.9147918734185159
15,324,0,0.0,11,307,17,0.9057890438555999
28,352,0,0.0,12,332,20,0.896875793943563
49,401,0,0.0,13,376,25,0.888051232349986
26,427,0,0.0,14,401,26,0.8793144766113556
54,481,0,0.0,15,447,34,0.8706646530448178
12,493,0,0.0,16,458,35,0.8621008966608072
48,541,0,0.0,17,502,39,0.8536223510765493
16,557,0,0.0,18,516,41,0.8452281684304199
64,621,0,0.0,19,564,57,0.8369175092971592
76,697,0,0.0,20,622,75,0.8286895426039287
13,710,0,0.0,21,634,76,0.820543445547202
37,747,0,0.0,22,665,82,0.8124784035104852
100,847,0,0.0,23,745,102,0.8044936099828537
100,947,0,0.0,24,824,123,0.7965882664783007
88,1035,0,0.0,25,890,145,0.7887615824558879
28,1063,0,0.0,26,913,150,0.7810127752406908
100,1163,0,0.0,27,994,169,0.7733410699455306
31,1194,0,0.0,28,1021,173,0.7657456993934846
78,1272,0,0.0,29,1081,191,0.7582259040411682
16,1288,0,0.0,30,1093,195,0.7507809319027796
100,1388,0,0.0,31,1172,216,0.7434100384749007
100,1488,0,0.0,32,1245,243,0.7361124866620463
100,1588,0,0.0,33,1315,273,0.7288875467029541
83,1671,0,0.0,34,1372,299,0.7217344960976069
16,1687,0,0.0,35,1385,302,0.7146526195349836
100,1787,0,0.0,36,1449,338,0.7076412088215263
100,1887,0,0.0,37,1513,374,0.7006995628103208
50,1937,0,0.0,38,1549,388,0.6938269873309811
100,2037,0,0.0,39,1621,416,0.6870227951202322
16,2053,0,0.0,40,1633,420,0.680286305753183
76,2129,0,0.0,41,1687,442,0.6736168455752829
100,2229,0,0.0,42,1755,474,0.6670137476349562
100,2329,0,0.0,43,1824,505,0.6604763516169062
78,2407,0,0.0,44,1868,539,0.6540040037760834
62,2469,0,0.0,45,1912,557,0.64759605687231
100,2569,0,0.0,46,1974,595,0.6412518701055556
100,2669,0,0.0,47,2038,631,0.6349708090518567
94,2763,0,0.0,48,2104,659,0.6287522455998737
100,2863,0,0.0,49,2161,702,0.6225955578880794
100,2963,0,0.0,50,2218,745,0.616500130242572
16,2979,0,0.0,51,2228,751,0.6104653531155071
100,3079,0,0.0,52,2286,793,0.6044906230241432
81,3160,0,0.0,53,2333,827,0.5985753424904925
100,3260,0,0.0,54,2395,865,0.5927189199815717
57,3317,0,0.0,55,2430,887,0.5869207698502498
46,3363,0,0.0,56,2457,906,0.5811803122766818
47,3410,0,0.0,57,2482,928,0.5754969732103268
100,3510,0,0.0,58,2549,961,0.5698701843125418
100,3610,0,0.0,59,2596,1014,0.564299382899748
100,3710,0,0.0,60,2649,1061,0.558784011887162
35,3745,0,0.0,61,2671,1074,0.5533235197330862
100,3845,0,0.0,62,2719,1126,0.5479173603837548
26,3871,0,0.0,63,2735,1136,0.5425649932187278
93,3964,0,0.0,64,2788,1176,0.5372658829968282
60,4024,0,0.0,65,2822,1202,0.5320194998026181
60,4084,0,0.0,66,2855,1229,0.5268253189934059
97,4181,0,0.0,67,2909,1272,0.5216828211467822
100,4281,0,0.0,68,2966,1315,0.516591492008677
55,4336,0,0.0,69,2990,1346,0.5115508224419336
43,4379,0,0.0,70,3010,1369,0.5065603083753949
39,4418,0,0.0,71,3031,1387,0.5016194507534953
30,4448,0,0.0,72,3044,1404,0.49672775548635545
100,4548,0,0.0,73,3090,1458,0.491884733400372
100,4648,0,0.0,74,3141,1507,0.48708990018930043
60,4708,0,0.0,75,3172,1536,0.48234277636582407
44,4752,0,0.0,76,3197,1555,0.47764288721360454
19,4771,0,0.0,77,3205,1566,0.47298976273981014
100,4871,0,0.0,78,3252,1619,0.4683829376281158
100,4971,0,0.0,79,3300,1671,0.4638219511921713
100,5071,0,0.0,80,3348,1723,0.4593063473295323
44,5115,0,0.0,81,3369,1746,0.45483567447604933
100,5215,0,0.0,82,3415,1800,0.4504094855607117
100,5315,0,0.0,83,3455,1860,0.44602733796093924
100,5415,0,0.0,84,3492,1923,0.4416887934583202
100,5515,0,0.0,85,3538,1977,0.43739341819478894
96,5611,0,0.0,86,3577,2034,0.43314078262923944
75,5686,0,0.0,87,3610,2076,0.4289304614945713
73,5759,0,0.0,88,3638,2121,0.42476203375516264
100,5859,0,0.0,89,3682,2177,0.42063508256476556
52,5911,0,0.0,90,3704,2207,0.41654919522482203
100,6011,0,0.0,91,3746,2265,0.4125039631431931
90,6101,0,0.0,92,3782,2319,0.40849898179329963
35,6136,0,0.0,93,3801,2335,0.404533850673669
78,6214,0,0.0,94,3829,2385,0.40060817326788506
100,6314,0,0.0,95,3869,2445,0.3967215570049359
100,6414,0,0.0,96,3906,2508,0.3928736132199562
94,6508,0,0.0,97,3943,2565,0.38906395711536096
100,6608,0,0.0,98,3979,2629,0.38529220772236483
100,6708,0,0.0,99,4019,2689,0.3815579878628856
71,6779,0,0.0,100,4042,2737,0.37786092411182526
74,6853,0,0.0,101,4074,2779,0.3742006467597279
100,6953,0,0.0,102,4116,2837,0.3705767897758081
100,7053,0,0.0,103,4148,2905,0.3669889907713475
