iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
12,12,0,0.0,1,12,0,1.0
47,59,0,0.0,2,58,1,0.9901493354116764
9,68,0,0.0,3,67,1,0.9803966865736877
13,81,0,0.0,4,79,2,0.970741078213023
14,95,0,0.0,5,93,2,0.9611815447608
9,104,0,0.0,6,102,2,0.9517171302557069
34,138,0,0.0,7,136,2,0.9423468882484062
39,177,0,0.0,8,173,4,0.9330698817068888
36,213,0,0.0,9,205,8,0.9238851829227694
9,222,0,0.0,10,214,8,0.9147918734185159
23,245,0,0.0,11,230,15,0.9057890438555999
22,267,0,0.0,12,252,15,0.896875793943563
49,316,0,0.0,13,295,21,0.888051232349986
13,329,0,0.0,14,307,22,0.8793144766113556
54,383,0,0.0,15,356,27,0.8706646530448178
53,436,0,0.0,16,405,31,0.8621008966608072
77,513,0,0.0,17,470,43,0.8536223510765493
50,563,0,0.0,18,513,50,0.8452281684304199
92,655,0,0.0,19,592,63,0.8369175092971592
22,677,0,0.0,20,610,67,0.8286895426039287
44,721,0,0.0,21,648,73,0.820543445547202
100,821,0,0.0,22,732,89,0.8124784035104852
16,837,0,0.0,23,745,92,0.8044936099828537
46,883,0,0.0,24,781,102,0.7965882664783007
35,918,0,0.0,25,807,111,0.7887615824558879
39,957,0,0.0,26,837,120,0.7810127752406908
100,1057,0,0.0,27,918,139,0.7733410699455306
19,1076,0,0.0,28,933,143,0.7657456993934846
62,1138,0,0.0,29,981,157,0.7582259040411682
51,1189,0,0.0,30,1019,170,0.7507809319027796
40,1229,0,0.0,31,1049,180,0.7434100384749007
31,1260,0,0.0,32,1070,190,0.7361124866620463
100,1360,0,0.0,33,1149,211,0.7288875467029541
67,1427,0,0.0,34,1192,235,0.7217344960976069
100,1527,0,0.0,35,1260,267,0.7146526195349836
40,1567,0,0.0,36,1288,279,0.7076412088215263
43,1610,0,0.0,37,1322,288,0.7006995628103208
49,1659,0,0.0,38,1357,302,0.6938269873309811
100,1759,0,0.0,39,1434,325,0.6870227951202322
39,1798,0,0.0,40,1463,335,0.680286305753183
24,1822,0,0.0,41,1481,341,0.6736168455752829
39,1861,0,0.0,42,1506,355,0.6670137476349562
41,1902,0,0.0,43,1534,368,0.6604763516169062
100,2002,0,0.0,44,1602,400,0.6540040037760834
76,2078,0,0.0,45,1659,419,0.64759605687231
43,2121,0,0.0,46,1689,432,0.6412518701055556
100,2221,0,0.0,47,1751,470,0.6349708090518567
62,2283,0,0.0,48,1791,492,0.6287522455998737
