iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
12,12,0,0.0,1,8,4
84,96,0,0.0,2,66,30
10,106,0,0.0,3,74,32
37,143,0,0.0,4,103,40
21,164,0,0.0,5,122,42
60,224,0,0.0,6,169,55
5,229,0,0.0,7,174,55
38,267,0,0.0,8,203,64
14,281,0,0.0,9,213,68
85,366,0,0.0,10,281,85
15,381,0,0.0,11,294,87
52,433,0,0.0,12,342,91
22,455,0,0.0,13,360,95
23,478,0,0.0,14,377,101
27,505,0,0.0,15,397,108
16,521,0,0.0,16,409,112
21,542,0,0.0,17,425,117
20,562,0,0.0,18,444,118
14,576,0,0.0,19,452,124
24,600,0,0.0,20,473,127
5,605,0,0.0,21,477,128
29,634,0,0.0,22,502,132
14,648,0,0.0,23,515,133
46,694,0,0.0,24,551,143
21,715,0,0.0,25,566,149
16,731,0,0.0,26,579,152
14,745,0,0.0,27,590,155
22,767,0,0.0,28,608,159
10,777,0,0.0,29,616,161
15,792,0,0.0,30,627,165
28,820,0,0.0,31,652,168
7,827,0,0.0,32,659,168
42,869,0,0.0,33,695,174
43,912,0,0.0,34,728,184
18,930,0,0.0,35,737,193
28,958,0,0.0,36,758,200
16,974,0,0.0,37,771,203
28,1002,0,0.0,38,794,208
29,1031,0,0.0,39,820,211
77,1108,0,0.0,40,878,230
25,1133,0,0.0,41,899,234
17,1150,0,0.0,42,912,238
20,1170,0,0.0,43,928,242
15,1185,0,0.0,44,940,245
47,1232,0,0.0,45,977,255
8,1240,0,0.0,46,985,255
7,1247,0,0.0,47,992,255
32,1279,0,0.0,48,1019,260
25,1304,0,0.0,49,1040,264
42,1346,0,0.0,50,1073,273
18,1364,0,0.0,51,1086,278
44,1408,0,0.0,52,1119,289
36,1444,0,0.0,53,1145,299
25,1469,0,0.0,54,1164,305
77,1546,0,0.0,55,1228,318
18,1564,0,0.0,56,1243,321
38,1602,0,0.0,57,1275,327
25,1627,0,0.0,58,1295,332
29,1656,0,0.0,59,1319,337
11,1667,0,0.0,60,1329,338
13,1680,0,0.0,61,1339,341
16,1696,0,0.0,62,1350,346
21,1717,0,0.0,63,1369,348
42,1759,0,0.0,64,1403,356
6,1765,0,0.0,65,1409,356
28,1793,0,0.0,66,1431,362
35,1828,0,0.0,67,1459,369
26,1854,0,0.0,68,1481,373
26,1880,0,0.0,69,1499,381
45,1925,0,0.0,70,1539,386
16,1941,0,0.0,71,1554,387
22,1963,0,0.0,72,1571,392
32,1995,0,0.0,73,1596,399
39,2034,0,0.0,74,1627,407
6,2040,0,0.0,75,1630,410
15,2055,0,0.0,76,1643,412
20,2075,0,0.0,77,1657,418
10,2085,0,0.0,78,1666,419
13,2098,0,0.0,79,1678,420
