iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
3,2,0,-102,1,3,0
48,49,0,-147,2,32,19
3,51,0,-102,3,35,19
111,161,0,-210,4,122,43
1,161,0,-100,5,123,43
3,163,0,-102,6,125,44
2,164,0,-101,7,127,44
2,165,0,-101,8,129,44
1,165,0,-100,9,130,44
6,170,0,-105,10,135,45
1,170,0,-100,11,136,45
1,170,0,-100,12,137,45
6,175,0,-105,13,142,46
19,193,0,-118,14,155,52
3,195,0,-102,15,156,54
49,243,0,-148,16,197,62
9,251,0,-108,17,204,64
1,251,0,-100,18,205,64
1,251,0,-100,19,205,65
1,251,0,-100,20,205,66
3,253,0,-102,21,207,67
2,254,0,-101,22,209,67
1,254,0,-100,23,210,67
1,254,0,-100,24,210,68
1,254,0,-100,25,211,68
5,258,0,-104,26,215,69
4,261,0,-103,27,218,70
18,278,0,-117,28,231,75
31,308,0,-130,29,255,82
8,315,0,-107,30,261,84
4,318,0,-103,31,264,85
96,414,1,-96,32,353,92
8,421,1,-107,33,354,99
2,422,1,-101,34,354,101
35,456,1,-134,35,362,128
5,460,1,-104,36,364,131
1,460,1,-100,37,364,132
9,468,1,-108,38,366,139
2,469,1,-101,39,366,141
3,471,1,-102,40,368,142
16,486,1,-115,41,371,155
5,490,1,-104,42,372,159
1,490,1,-100,43,373,159
3,492,1,-102,44,373,162
6,497,1,-105,45,375,166
34,530,1,-133,46,383,192
6,535,1,-105,47,384,197
3,537,1,-102,48,384,200
20,556,1,-119,49,391,213
1,556,1,-100,50,391,214
8,563,1,-107,51,394,219
9,571,1,-108,52,394,228
7,577,1,-106,53,396,233
1,577,1,-100,54,396,234
1,577,1,-100,55,397,234
6,582,1,-105,56,398,239
2,583,1,-101,57,399,240
1,583,1,-100,58,399,241
36,618,1,-135,59,411,265
4,621,1,-103,60,412,268
29,649,1,-128,61,418,291
41,689,1,-140,62,429,321
28,716,1,-127,63,437,341
23,738,1,-122,64,445,356
2,739,1,-101,65,445,358
1,739,1,-100,66,446,358
6,744,1,-105,67,448,362
66,809,1,-165,68,467,409
2,810,1,-101,69,467,411
1,810,1,-100,70,468,411
1,810,1,-100,71,468,412
5,814,1,-104,72,468,417
19,832,1,-118,73,475,429
4,835,1,-103,74,475,433
2,836,1,-101,75,475,435
1,836,1,-100,76,476,435
40,876,2,-40,77,483,468
2,877,2,-101,78,483,470
2,878,2,-101,79,483,472
12,889,2,-111,80,484,483
1,889,2,-100,81,484,484
1,889,2,-100,82,484,485
1,889,2,-100,83,484,486
1,889,2,-100,84,484,487
3,891,2,-102,85,484,490
63,953,2,-162,86,490,547
1,953,2,-100,87,490,548
8,960,2,-107,88,491,555
2,961,2,-101,89,492,556
49,1009,2,-148,90,493,604
5,1013,2,-104,91,495,607
18,1030,2,-117,92,496,624
6,1035,2,-105,93,497,629
17,1051,2,-116,94,498,645
1,1051,2,-100,95,498,646
4,1054,2,-103,96,498,650
2,1055,2,-101,97,498,652
36,1090,2,-135,98,503,683
1,1090,2,-100,99,503,684
1,1090,2,-100,100,503,685
44,1133,2,-143,101,503,729
1,1133,2,-100,102,503,730
40,1172,2,-139,103,510,763
13,1184,2,-112,104,510,776
3,1186,2,-102,105,511,778
6,1191,2,-105,106,511,784
3,1193,2,-102,107,511,787
1,1193,2,-100,108,511,788
1,1193,2,-100,109,511,789
3,1195,2,-102,110,512,791
2,1196,2,-101,111,512,793
1,1196,2,-100,112,512,794
1,1196,2,-100,113,512,795
2,1197,2,-101,114,512,797
1,1197,2,-100,115,512,798
1,1197,2,-100,116,512,799
3,1199,2,-102,117,513,801
8,1206,2,-107,118,514,808
12,1217,2,-111,119,515,819
2,1218,2,-101,120,515,821
1,1218,2,-100,121,515,822
1,1218,2,-100,122,515,823
22,1239,2,-121,123,517,843
18,1256,2,-117,124,517,861
1,1256,2,-100,125,517,862
47,1302,2,-146,126,520,906
1,1302,2,-100,127,520,907
2,1303,2,-101,128,520,909
2,1304,2,-101,129,521,910
10,1313,2,-109,130,523,918
20,1332,2,-119,131,525,936
20,1351,2,-119,132,527,954
5,1355,2,-104,133,528,958
1,1355,2,-100,134,528,959
2,1356,2,-101,135,528,961
38,1393,2,-137,136,531,996
6,1398,2,-105,137,531,1002
19,1416,2,-118,138,533,1019
5,1420,2,-104,139,533,1024
1,1420,2,-100,140,533,1025
10,1429,2,-109,141,539,1029
22,1450,2,-121,142,539,1051
3,1452,2,-102,143,539,1054
42,1493,2,-141,144,545,1090
74,1566,2,-173,145,557,1152
12,1577,2,-111,146,560,1161
1,1577,2,-100,147,560,1162
14,1590,2,-113,148,561,1175
1,1590,2,-100,149,561,1176
77,1666,2,-176,150,570,1244
19,1684,2,-118,151,574,1259
2,1685,2,-101,152,574,1261
1,1685,2,-100,153,574,1262
61,1746,3,-61,154,577,1320
2,1747,3,-101,155,577,1322
7,1753,3,-106,156,577,1329
3,1755,3,-102,157,577,1332
20,1774,3,-119,158,577,1352
1,1774,3,-100,159,577,1353
2,1775,3,-101,160,577,1355
6,1780,3,-105,161,577,1361
3,1782,3,-102,162,577,1364
5,1786,3,-104,163,577,1369
4,1789,3,-103,164,577,1373
3,1791,3,-102,165,578,1375
2,1792,3,-101,166,578,1377
2,1793,3,-101,167,578,1379
58,1850,3,-157,168,581,1434
2,1851,3,-101,169,581,1436
8,1858,3,-107,170,581,1444
23,1880,3,-122,171,581,1467
16,1895,3,-115,172,581,1483
1,1895,3,-100,173,581,1484
3,1897,3,-102,174,581,1487
7,1903,3,-106,175,581,1494
4,1906,3,-103,176,581,1498
56,1961,3,-155,177,582,1553
10,1970,3,-109,178,582,1563
3,1972,3,-102,179,582,1566
1,1972,3,-100,180,582,1567
3,1974,3,-102,181,582,1570
2,1975,3,-101,182,582,1572
56,2030,3,-155,183,583,1627
3,2032,3,-102,184,583,1630
10,2041,3,-109,185,585,1638
20,2060,3,-119,186,585,1658
1,2060,3,-100,187,585,1659
1,2060,3,-100,188,585,1660
25,2084,3,-124,189,585,1685
1,2084,3,-100,190,585,1686
1,2084,3,-100,191,585,1687
4,2087,3,-103,192,585,1691
1,2087,3,-100,193,585,1692
3,2089,3,-102,194,585,1695
27,2115,3,-126,195,585,1722
2,2116,3,-101,196,585,1724
24,2139,3,-123,197,585,1748
5,2143,3,-104,198,585,1753
29,2171,3,-128,199,585,1782
38,2208,3,-137,200,586,1819
1,2208,3,-100,201,586,1820
94,2301,3,-193,202,588,1912
1,2301,3,-100,203,588,1913
1,2301,3,-100,204,588,1914
3,2303,3,-102,205,588,1917
3,2305,3,-102,206,588,1920
2,2306,3,-101,207,588,1922
4,2309,3,-103,208,588,1926
9,2317,3,-108,209,588,1935
39,2355,3,-138,210,588,1974
2,2356,3,-101,211,588,1976
15,2370,3,-114,212,589,1990
4,2373,3,-103,213,589,1994
9,2381,3,-108,214,592,2000
1,2381,3,-100,215,592,2001
4,2384,3,-103,216,592,2005
35,2418,3,-134,217,592,2040
5,2422,3,-104,218,592,2045
1,2422,3,-100,219,592,2046
3,2424,3,-102,220,592,2049
1,2424,3,-100,221,592,2050
2,2425,3,-101,222,592,2052
8,2432,3,-107,223,592,2060
6,2437,3,-105,224,592,2066
11,2447,3,-110,225,592,2077
7,2453,3,-106,226,593,2083
5,2457,3,-104,227,593,2088
1,2457,3,-100,228,593,2089
2,2458,3,-101,229,593,2091
1,2458,3,-100,230,593,2092
1,2458,3,-100,231,593,2093
11,2468,3,-110,232,593,2104
26,2493,3,-125,233,593,2130
13,2505,3,-112,234,593,2143
1,2505,3,-100,235,593,2144
