iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
1,0,0,-100,1,1,0
1,0,0,-100,2,2,0
44,43,0,-143,3,31,15
4,46,0,-103,4,32,18
98,143,0,-197,5,108,40
3,145,0,-102,6,111,40
7,151,0,-106,7,117,41
1,151,0,-100,8,118,41
1,151,0,-100,9,119,41
4,154,0,-103,10,122,42
79,232,0,-178,11,186,57
32,263,0,-131,12,208,67
3,265,0,-102,13,210,68
7,271,0,-106,14,215,70
1,271,0,-100,15,216,70
22,292,0,-121,16,233,75
53,344,0,-152,17,276,85
21,364,0,-120,18,295,87
1,364,0,-100,19,296,87
2,365,0,-101,20,298,87
2,366,0,-101,21,300,87
28,393,0,-127,22,326,89
1,393,0,-100,23,327,89
2,394,0,-101,24,329,89
35,428,0,-134,25,358,95
6,433,0,-105,26,363,96
5,437,0,-104,27,366,98
1,437,0,-100,28,367,98
1,437,0,-100,29,367,99
6,442,0,-105,30,373,99
4,445,0,-103,31,376,100
2,446,0,-101,32,377,101
3,448,0,-102,33,379,102
2,449,0,-101,34,381,102
1,449,0,-100,35,382,102
17,465,0,-116,36,393,108
8,472,0,-107,37,400,109
8,479,0,-107,38,407,110
3,481,0,-102,39,408,112
1,481,0,-100,40,409,112
2,482,0,-101,41,411,112
3,484,0,-102,42,414,112
3,486,0,-102,43,416,113
6,491,0,-105,44,421,114
40,530,0,-139,45,451,124
1,530,0,-100,46,452,124
45,574,0,-144,47,491,130
7,580,0,-106,48,497,131
31,610,0,-130,49,521,138
1,610,0,-100,50,522,138
4,613,0,-103,51,525,139
2,614,0,-101,52,527,139
2,615,0,-101,53,528,140
9,623,0,-108,54,536,141
1,623,0,-100,55,537,141
1,623,0,-100,56,538,141
8,630,0,-107,57,545,142
5,634,0,-104,58,549,143
17,650,0,-116,59,562,147
1,650,0,-100,60,562,148
1,650,0,-100,61,562,149
4,653,0,-103,62,566,149
1,653,0,-100,63,567,149
4,656,0,-103,64,570,150
5,660,0,-104,65,574,151
2,661,0,-101,66,575,152
1,661,0,-100,67,576,152
3,663,0,-102,68,579,152
1,663,0,-100,69,579,153
22,684,0,-121,70,596,158
4,687,0,-103,71,599,159
10,696,0,-109,72,609,159
1,696,0,-100,73,610,159
22,717,0,-121,74,626,165
1,717,0,-100,75,627,165
3,719,0,-102,76,630,165
11,729,0,-110,77,640,166
15,743,0,-114,78,653,168
3,745,0,-102,79,656,168
