iteration,successes,reward_episode,episode_count,random_act,timestep
101,26255,101,277,21108,5147
101,26356,101,278,21187,5169
101,26457,101,279,21275,5182
73,26530,73,280,21339,5191
101,26631,101,281,21421,5210
101,26732,101,282,21503,5229
101,26833,101,283,21579,5254
110,26943,110,284,21664,5279
101,27044,101,285,21751,5293
101,27145,101,286,21829,5316
32,27177,32,287,21858,5319
137,27314,137,288,21972,5342
107,27421,107,289,22057,5364
101,27522,101,290,22136,5386
101,27623,101,291,22213,5410
32,27655,32,292,22240,5415
101,27756,101,293,22322,5434
101,27857,101,294,22405,5452
101,27958,101,295,22491,5467
101,28059,101,296,22570,5489
104,28163,104,297,22650,5513
114,28277,114,298,22742,5535
101,28378,101,299,22825,5553
101,28479,101,300,22899,5580
101,28580,101,301,22976,5604
57,28637,57,302,23026,5611
101,28738,101,303,23112,5626
101,28839,101,304,23193,5646
101,28940,101,305,23261,5679
101,29041,101,306,23345,5696
65,29106,65,307,23400,5706
101,29207,101,308,23475,5732
101,29308,101,309,23554,5754
110,29418,110,310,23641,5777
101,29519,101,311,23721,5798
101,29620,101,312,23801,5819
101,29721,101,313,23883,5838
66,29787,66,314,23936,5851
101,29888,101,315,24015,5873
101,29989,101,316,24092,5897
101,30090,101,317,24180,5910
104,30194,104,318,24265,5929
101,30295,101,319,24347,5948
108,30403,108,320,24434,5969
109,30512,109,321,24521,5991
32,30544,32,322,24546,5998
101,30645,101,323,24623,6022
107,30752,107,324,24712,6040
103,30855,103,325,24795,6060
101,30956,101,326,24875,6081
101,31057,101,327,24957,6100
101,31158,101,328,25039,6119
101,31259,101,329,25115,6144
108,31367,108,330,25202,6165
101,31468,101,331,25279,6189
101,31569,101,332,25357,6212
74,31643,74,333,25424,6219
101,31744,101,334,25510,6234
101,31845,101,335,25591,6254
101,31946,101,336,25668,6278
101,32047,101,337,25743,6304
101,32148,101,338,25820,6328
101,32249,101,339,25900,6349
101,32350,101,340,25979,6371
101,32451,101,341,26057,6394
101,32552,101,342,26134,6418
101,32653,101,343,26211,6442
101,32754,101,344,26296,6458
101,32855,101,345,26381,6474
101,32956,101,346,26456,6500
101,33057,101,347,26541,6516
101,33158,101,348,26620,6538
101,33259,101,349,26708,6551
101,33360,101,350,26791,6569
98,33458,98,351,26870,6588
101,33559,101,352,26949,6610
101,33660,101,353,27026,6634
32,33692,32,354,27053,6639
101,33793,101,355,27132,6661
101,33894,101,356,27215,6679
101,33995,101,357,27289,6706
101,34096,101,358,27370,6726
103,34199,103,359,27455,6744
101,34300,101,360,27537,6763
101,34401,101,361,27617,6784
56,34457,56,362,27668,6789
101,34558,101,363,27751,6807
101,34659,101,364,27832,6827
101,34760,101,365,27911,6849
111,34871,111,366,27999,6872
101,34972,101,367,28081,6891
109,35081,109,368,28168,6913
101,35182,101,369,28250,6932
101,35283,101,370,28327,6956
101,35384,101,371,28410,6974
101,35485,101,372,28492,6993
101,35586,101,373,28575,7011
101,35687,101,374,28656,7031
101,35788,101,375,28742,7046
101,35889,101,376,28821,7068
101,35990,101,377,28902,7088
101,36091,101,378,28986,7105
101,36192,101,379,29067,7125
101,36293,101,380,29146,7147
101,36394,101,381,29222,7172
101,36495,101,382,29294,7201
84,36579,84,383,29364,7215
68,36647,68,384,29423,7224
101,36748,101,385,29506,7242
101,36849,101,386,29588,7261
39,36888,39,387,29621,7267
101,36989,101,388,29704,7285
101,37090,101,389,29789,7301
101,37191,101,390,29868,7323
101,37292,101,391,29944,7348
117,37409,117,392,30038,7371
32,37441,32,393,30069,7372
101,37542,101,394,30145,7397
101,37643,101,395,30225,7418
101,37744,101,396,30300,7444
101,37845,101,397,30380,7465
101,37946,101,398,30460,7486
88,38034,88,399,30533,7501
101,38135,101,400,30612,7523
101,38236,101,401,30700,7536
101,38337,101,402,30779,7558
51,38388,51,403,30824,7564
101,38489,101,404,30902,7587
101,38590,101,405,30984,7606
101,38691,101,406,31063,7628
118,38809,118,407,31157,7652
101,38910,101,408,31238,7672
101,39011,101,409,31314,7697
101,39112,101,410,31392,7720
101,39213,101,411,31472,7741
103,39316,103,412,31554,7762
101,39417,101,413,31636,7781
101,39518,101,414,31719,7799
101,39619,101,415,31803,7816
43,39662,43,416,31842,7820
94,39756,94,417,31921,7835
111,39867,111,418,32008,7859
101,39968,101,419,32090,7878
101,40069,101,420,32172,7897
101,40170,101,421,32251,7919
101,40271,101,422,32332,7939
101,40372,101,423,32409,7963
101,40473,101,424,32488,7985
101,40574,101,425,32566,8008
84,40658,84,426,32637,8021
101,40759,101,427,32719,8040
101,40860,101,428,32794,8066
101,40961,101,429,32868,8093
101,41062,101,430,32943,8119
101,41163,101,431,33023,8140
101,41264,101,432,33106,8158
36,41300,36,433,33135,8165
101,41401,101,434,33218,8183
101,41502,101,435,33302,8200
101,41603,101,436,33380,8223
101,41704,101,437,33459,8245
101,41805,101,438,33543,8262
101,41906,101,439,33612,8294
101,42007,101,440,33692,8315
101,42108,101,441,33778,8330
116,42224,116,442,33871,8353
101,42325,101,443,33954,8371
101,42426,101,444,34037,8389
101,42527,101,445,34122,8405
32,42559,32,446,34149,8410
101,42660,101,447,34233,8427
101,42761,101,448,34310,8451
101,42862,101,449,34395,8467
101,42963,101,450,34475,8488
62,43025,62,451,34519,8506
101,43126,101,452,34601,8525
101,43227,101,453,34676,8551
101,43328,101,454,34758,8570
32,43360,32,455,34789,8571
120,43480,120,456,34893,8587
101,43581,101,457,34977,8604
101,43682,101,458,35056,8626
101,43783,101,459,35141,8642
101,43884,101,460,35215,8669
101,43985,101,461,35295,8690
101,44086,101,462,35372,8714
101,44187,101,463,35452,8735
101,44288,101,464,35532,8756
102,44390,102,465,35618,8772
101,44491,101,466,35702,8789
101,44592,101,467,35785,8807
101,44693,101,468,35864,8829
101,44794,101,469,35946,8848
101,44895,101,470,36024,8871
32,44927,32,471,36052,8875
101,45028,101,472,36131,8897
101,45129,101,473,36217,8912
104,45233,104,474,36303,8930
110,45343,110,475,36393,8950
101,45444,101,476,36476,8968
36,45480,36,477,36507,8973
101,45581,101,478,36584,8997
101,45682,101,479,36668,9014
101,45783,101,480,36752,9031
101,45884,101,481,36833,9051
32,45916,32,482,36862,9054
101,46017,101,483,36941,9076
101,46118,101,484,37024,9094
101,46219,101,485,37108,9111
101,46320,101,486,37182,9138
101,46421,101,487,37270,9151
101,46522,101,488,37351,9171
101,46623,101,489,37441,9182
101,46724,101,490,37528,9196
101,46825,101,491,37600,9225
101,46926,101,492,37683,9243
101,47027,101,493,37764,9263
101,47128,101,494,37848,9280
101,47229,101,495,37926,9303
101,47330,101,496,38004,9326
101,47431,101,497,38086,9345
106,47537,106,498,38167,9370
101,47638,101,499,38255,9383
100,47738,100,500,38338,9400
101,47839,101,501,38418,9421
101,47940,101,502,38498,9442
101,48041,101,503,38575,9466
101,48142,101,504,38655,9487
32,48174,32,505,38683,9491
111,48285,111,506,38781,9504
101,48386,101,507,38864,9522
101,48487,101,508,38945,9542
101,48588,101,509,39030,9558
101,48689,101,510,39117,9572
101,48790,101,511,39199,9591
32,48822,32,512,39225,9597
101,48923,101,513,39306,9617
101,49024,101,514,39386,9638
101,49125,101,515,39470,9655
101,49226,101,516,39545,9681
34,49260,34,517,39574,9686
101,49361,101,518,39652,9709
101,49462,101,519,39739,9723
32,49494,32,520,39766,9728
36,49530,36,521,39798,9732
101,49631,101,522,39879,9752
101,49732,101,523,39960,9772
101,49833,101,524,40041,9792
102,49935,102,525,40128,9807
101,50036,101,526,40210,9826
101,50137,101,527,40284,9853
101,50238,101,528,40364,9874
101,50339,101,529,40446,9893
101,50440,101,530,40526,9914
101,50541,101,531,40614,9927
101,50642,101,532,40688,9954
101,50743,101,533,40773,9970
109,50852,109,534,40860,9992
101,50953,101,535,40938,10015
101,51054,101,536,41008,10046
101,51155,101,537,41089,10066
101,51256,101,538,41168,10088
101,51357,101,539,41250,10107
101,51458,101,540,41337,10121
101,51559,101,541,41415,10144
101,51660,101,542,41497,10163
60,51720,60,543,41548,10172
101,51821,101,544,41631,10190
101,51922,101,545,41707,10215
101,52023,101,546,41782,10241
101,52124,101,547,41863,10261
73,52197,73,548,41922,10275
101,52298,101,549,41998,10300
34,52332,34,550,42026,10306
101,52433,101,551,42112,10321
101,52534,101,552,42195,10339
101,52635,101,553,42282,10353
101,52736,101,554,42365,10371
101,52837,101,555,42443,10394
41,52878,41,556,42479,10399
101,52979,101,557,42559,10420
101,53080,101,558,42638,10442
101,53181,101,559,42720,10461
101,53282,101,560,42799,10483
101,53383,101,561,42878,10505
101,53484,101,562,42954,10530
101,53585,101,563,43036,10549
101,53686,101,564,43116,10570
101,53787,101,565,43202,10585
101,53888,101,566,43281,10607
101,53989,101,567,43356,10633
101,54090,101,568,43442,10648
32,54122,32,569,43469,10653
63,54185,63,570,43520,10665
101,54286,101,571,43606,10680
101,54387,101,572,43682,10705
101,54488,101,573,43762,10726
49,54537,49,574,43804,10733
101,54638,101,575,43875,10763
101,54739,101,576,43955,10784
101,54840,101,577,44038,10802
32,54872,32,578,44065,10807
101,54973,101,579,44145,10828
101,55074,101,580,44226,10848
101,55175,101,581,44305,10870
101,55276,101,582,44388,10888
101,55377,101,583,44465,10912
70,55447,70,584,44527,10920
46,55493,46,585,44567,10926
101,55594,101,586,44654,10940
101,55695,101,587,44738,10957
101,55796,101,588,44815,10981
101,55897,101,589,44894,11003
101,55998,101,590,44973,11025
32,56030,32,591,45003,11027
101,56131,101,592,45085,11046
101,56232,101,593,45160,11072
101,56333,101,594,45244,11089
101,56434,101,595,45325,11109
101,56535,101,596,45404,11131
101,56636,101,597,45486,11150
101,56737,101,598,45563,11174
101,56838,101,599,45644,11194
44,56882,44,600,45679,11203
101,56983,101,601,45759,11224
38,57021,38,602,45793,11228
101,57122,101,603,45871,11251
101,57223,101,604,45955,11268
101,57324,101,605,46033,11291
101,57425,101,606,46115,11310
101,57526,101,607,46202,11324
51,57577,51,608,46245,11332
118,57695,118,609,46337,11358
101,57796,101,610,46416,11380
107,57903,107,611,46505,11398
101,58004,101,612,46580,11424
106,58110,106,613,46663,11447
36,58146,36,614,46695,11451
38,58184,38,615,46729,11455
101,58285,101,616,46808,11477
101,58386,101,617,46896,11490
101,58487,101,618,46981,11506
101,58588,101,619,47061,11527
101,58689,101,620,47143,11546
32,58721,32,621,47170,11551
101,58822,101,622,47250,11572
101,58923,101,623,47330,11593
32,58955,32,624,47359,11596
101,59056,101,625,47435,11621
32,59088,32,626,47463,11625
101,59189,101,627,47541,11648
101,59290,101,628,47623,11667
102,59392,102,629,47703,11689
101,59493,101,630,47780,11713
105,59598,105,631,47867,11731
101,59699,101,632,47951,11748
117,59816,117,633,48042,11774
101,59917,101,634,48115,11802
101,60018,101,635,48193,11825
32,60050,32,636,48221,11829
101,60151,101,637,48296,11855
101,60252,101,638,48377,11875
101,60353,101,639,48456,11897
101,60454,101,640,48530,11924
101,60555,101,641,48605,11950
101,60656,101,642,48687,11969
101,60757,101,643,48769,11988
101,60858,101,644,48847,12011
101,60959,101,645,48923,12036
101,61060,101,646,49004,12056
101,61161,101,647,49088,12073
101,61262,101,648,49165,12097
101,61363,101,649,49249,12114
101,61464,101,650,49335,12129
32,61496,32,651,49362,12134
54,61550,54,652,49405,12145
64,61614,64,653,49459,12155
101,61715,101,654,49538,12177
101,61816,101,655,49617,12199
91,61907,91,656,49686,12221
34,61941,34,657,49714,12227
101,62042,101,658,49793,12249
109,62151,109,659,49882,12269
70,62221,70,660,49939,12282
51,62272,51,661,49985,12287
101,62373,101,662,50060,12313
56,62429,56,663,50107,12322
101,62530,101,664,50185,12345
101,62631,101,665,50267,12364
101,62732,101,666,50346,12386
101,62833,101,667,50431,12402
101,62934,101,668,50509,12425
101,63035,101,669,50589,12446
101,63136,101,670,50674,12462
101,63237,101,671,50756,12481
101,63338,101,672,50838,12500
101,63439,101,673,50914,12525
109,63548,109,674,51007,12541
119,63667,119,675,51102,12565
101,63768,101,676,51179,12589
101,63869,101,677,51261,12608
103,63972,103,678,51348,12624
101,64073,101,679,51430,12643
101,64174,101,680,51502,12672
101,64275,101,681,51585,12690
101,64376,101,682,51666,12710
101,64477,101,683,51743,12734
101,64578,101,684,51826,12752
101,64679,101,685,51900,12779
101,64780,101,686,51973,12807
32,64812,32,687,52001,12811
101,64913,101,688,52087,12826
101,65014,101,689,52174,12840
101,65115,101,690,52254,12861
101,65216,101,691,52336,12880
101,65317,101,692,52409,12908
101,65418,101,693,52491,12927
101,65519,101,694,52571,12948
101,65620,101,695,52646,12974
32,65652,32,696,52676,12976
101,65753,101,697,52759,12994
104,65857,104,698,52841,13016
101,65958,101,699,52922,13036
101,66059,101,700,53007,13052
84,66143,84,701,53080,13063
69,66212,69,702,53134,13078
101,66313,101,703,53215,13098
101,66414,101,704,53295,13119
32,66446,32,705,53323,13123
101,66547,101,706,53402,13145
101,66648,101,707,53484,13164
101,66749,101,708,53564,13185
111,66860,111,709,53654,13206
101,66961,101,710,53740,13221
101,67062,101,711,53820,13242
101,67163,101,712,53897,13266
101,67264,101,713,53986,13278
101,67365,101,714,54058,13307
32,67397,32,715,54088,13309
101,67498,101,716,54168,13330
101,67599,101,717,54253,13346
101,67700,101,718,54329,13371
101,67801,101,719,54406,13395
101,67902,101,720,54486,13416
103,68005,103,721,54568,13437
101,68106,101,722,54652,13454
101,68207,101,723,54732,13475
101,68308,101,724,54807,13501
67,68375,67,725,54863,13512
101,68476,101,726,54941,13535
101,68577,101,727,55019,13558
101,68678,101,728,55097,13581
112,68790,112,729,55189,13601
101,68891,101,730,55262,13629
97,68988,97,731,55344,13644
101,69089,101,732,55428,13661
101,69190,101,733,55506,13684
101,69291,101,734,55592,13699
101,69392,101,735,55667,13725
101,69493,101,736,55739,13754
44,69537,44,737,55775,13762
101,69638,101,738,55858,13780
75,69713,75,739,55924,13789
101,69814,101,740,56004,13810
118,69932,118,741,56102,13830
101,70033,101,742,56182,13851
101,70134,101,743,56263,13871
101,70235,101,744,56341,13894
101,70336,101,745,56424,13912
101,70437,101,746,56496,13941
101,70538,101,747,56573,13965
101,70639,101,748,56647,13992
101,70740,101,749,56724,14016
101,70841,101,750,56806,14035
34,70875,34,751,56836,14039
32,70907,32,752,56863,14044
101,71008,101,753,56947,14061
41,71049,41,754,56980,14069
101,71150,101,755,57063,14087
101,71251,101,756,57144,14107
101,71352,101,757,57221,14131
101,71453,101,758,57298,14155
101,71554,101,759,57379,14175
101,71655,101,760,57465,14190
101,71756,101,761,57540,14216
65,71821,65,762,57597,14224
58,71879,58,763,57645,14234
101,71980,101,764,57718,14262
90,72070,90,765,57789,14281
101,72171,101,766,57869,14302
101,72272,101,767,57954,14318
101,72373,101,768,58037,14336
101,72474,101,769,58122,14352
101,72575,101,770,58196,14379
101,72676,101,771,58272,14404
101,72777,101,772,58351,14426
101,72878,101,773,58430,14448
106,72984,106,774,58517,14467
101,73085,101,775,58595,14490
118,73203,118,776,58694,14509
101,73304,101,777,58775,14529
109,73413,109,778,58867,14546
101,73514,101,779,58952,14562
101,73615,101,780,59030,14585
101,73716,101,781,59110,14606
137,73853,137,782,59227,14626
101,73954,101,783,59309,14645
101,74055,101,784,59388,14667
101,74156,101,785,59470,14686
101,74257,101,786,59547,14710
101,74358,101,787,59633,14725
101,74459,101,788,59708,14751
101,74560,101,789,59790,14770
101,74661,101,790,59869,14792
101,74762,101,791,59949,14813
101,74863,101,792,60030,14833
103,74966,103,793,60111,14855
101,75067,101,794,60191,14876
101,75168,101,795,60274,14894
43,75211,43,796,60312,14899
113,75324,113,797,60406,14918
101,75425,101,798,60491,14934
101,75526,101,799,60572,14954
101,75627,101,800,60652,14975
32,75659,32,801,60683,14976
101,75760,101,802,60762,14998
101,75861,101,803,60842,15019
101,75962,101,804,60921,15041
105,76067,105,805,61006,15061
101,76168,101,806,61085,15083
101,76269,101,807,61163,15106
101,76370,101,808,61247,15123
113,76483,113,809,61339,15144
101,76584,101,810,61419,15165
101,76685,101,811,61498,15187
101,76786,101,812,61583,15203
88,76874,88,813,61658,15216
101,76975,101,814,61742,15233
101,77076,101,815,61824,15252
101,77177,101,816,61899,15278
101,77278,101,817,61975,15303
101,77379,101,818,62060,15319
101,77480,101,819,62142,15338
101,77581,101,820,62225,15356
137,77718,137,821,62336,15382
46,77764,46,822,62374,15390
101,77865,101,823,62459,15406
101,77966,101,824,62541,15425
101,78067,101,825,62622,15445
101,78168,101,826,62707,15461
101,78269,101,827,62784,15485
101,78370,101,828,62874,15496
101,78471,101,829,62957,15514
137,78608,137,830,63064,15544
118,78726,118,831,63164,15562
101,78827,101,832,63245,15582
101,78928,101,833,63325,15603
101,79029,101,834,63409,15620
101,79130,101,835,63491,15639
101,79231,101,836,63573,15658
101,79332,101,837,63648,15684
101,79433,101,838,63731,15702
65,79498,65,839,63791,15707
101,79599,101,840,63871,15728
101,79700,101,841,63950,15750
101,79801,101,842,64035,15766
101,79902,101,843,64108,15794
101,80003,101,844,64183,15820
101,80104,101,845,64271,15833
101,80205,101,846,64345,15860
101,80306,101,847,64423,15883
101,80407,101,848,64505,15902
101,80508,101,849,64591,15917
84,80592,84,850,64662,15930
101,80693,101,851,64748,15945
101,80794,101,852,64827,15967
101,80895,101,853,64908,15987
47,80942,47,854,64946,15996
45,80987,45,855,64983,16004
101,81088,101,856,65064,16024
101,81189,101,857,65141,16048
101,81290,101,858,65220,16070
101,81391,101,859,65305,16086
117,81508,117,860,65392,16116
101,81609,101,861,65478,16131
101,81710,101,862,65561,16149
101,81811,101,863,65635,16176
101,81912,101,864,65720,16192
101,82013,101,865,65806,16207
101,82114,101,866,65887,16227
101,82215,101,867,65968,16247
101,82316,101,868,66050,16266
101,82417,101,869,66129,16288
101,82518,101,870,66203,16315
101,82619,101,871,66278,16341
77,82696,77,872,66343,16353
101,82797,101,873,66422,16375
101,82898,101,874,66503,16395
101,82999,101,875,66587,16412
101,83100,101,876,66671,16429
101,83201,101,877,66746,16455
101,83302,101,878,66826,16476
101,83403,101,879,66902,16501
101,83504,101,880,66981,16523
82,83586,82,881,67048,16538
101,83687,101,882,67128,16559
101,83788,101,883,67205,16583
106,83894,106,884,67292,16602
103,83997,103,885,67378,16619
101,84098,101,886,67463,16635
101,84199,101,887,67535,16664
101,84300,101,888,67607,16693
101,84401,101,889,67686,16715
101,84502,101,890,67768,16734
101,84603,101,891,67853,16750
101,84704,101,892,67933,16771
101,84805,101,893,68009,16796
107,84912,107,894,68097,16815
91,85003,91,895,68174,16829
71,85074,71,896,68234,16840
101,85175,101,897,68317,16858
101,85276,101,898,68400,16876
102,85378,102,899,68482,16896
101,85479,101,900,68566,16913
101,85580,101,901,68646,16934
101,85681,101,902,68724,16957
115,85796,115,903,68821,16975
101,85897,101,904,68889,17008
101,85998,101,905,68968,17030
101,86099,101,906,69046,17053
101,86200,101,907,69124,17076
68,86268,68,908,69180,17088
101,86369,101,909,69260,17109
101,86470,101,910,69342,17128
32,86502,32,911,69372,17130
101,86603,101,912,69452,17151
87,86690,87,913,69521,17169
101,86791,101,914,69610,17181
32,86823,32,915,69636,17187
101,86924,101,916,69713,17211
101,87025,101,917,69790,17235
101,87126,101,918,69870,17256
101,87227,101,919,69958,17269
101,87328,101,920,70034,17294
106,87434,106,921,70122,17312
101,87535,101,922,70204,17331
101,87636,101,923,70285,17351
103,87739,103,924,70376,17363
101,87840,101,925,70448,17392
101,87941,101,926,70532,17409
101,88042,101,927,70618,17424
101,88143,101,928,70704,17439
101,88244,101,929,70784,17460
101,88345,101,930,70865,17480
101,88446,101,931,70949,17497
119,88565,119,932,71044,17521
101,88666,101,933,71127,17539
137,88803,137,934,71237,17566
