iteration,successes,reward_episode,episode_count,random_act,timestep
101,17976,101,188,14421,3555
101,18077,101,189,14499,3578
101,18178,101,190,14585,3593
101,18279,101,191,14665,3614
32,18311,32,192,14692,3619
60,18371,60,193,14740,3631
101,18472,101,194,14812,3660
101,18573,101,195,14898,3675
101,18674,101,196,14976,3698
101,18775,101,197,15059,3716
47,18822,47,198,15101,3721
109,18931,109,199,15188,3743
101,19032,101,200,15268,3764
101,19133,101,201,15348,3785
101,19234,101,202,15428,3806
101,19335,101,203,15511,3824
101,19436,101,204,15585,3851
101,19537,101,205,15658,3879
101,19638,101,206,15742,3896
60,19698,60,207,15793,3905
108,19806,108,208,15879,3927
58,19864,58,209,15931,3933
101,19965,101,210,16012,3953
101,20066,101,211,16093,3973
101,20167,101,212,16175,3992
101,20268,101,213,16256,4012
101,20369,101,214,16341,4028
101,20470,101,215,16419,4051
101,20571,101,216,16504,4067
101,20672,101,217,16587,4085
101,20773,101,218,16665,4108
101,20874,101,219,16741,4133
101,20975,101,220,16818,4157
55,21030,55,221,16867,4163
101,21131,101,222,16949,4182
101,21232,101,223,17026,4206
86,21318,86,224,17102,4216
101,21419,101,225,17184,4235
101,21520,101,226,17264,4256
101,21621,101,227,17342,4279
101,21722,101,228,17426,4296
101,21823,101,229,17498,4325
101,21924,101,230,17580,4344
101,22025,101,231,17660,4365
101,22126,101,232,17746,4380
101,22227,101,233,17826,4401
101,22328,101,234,17909,4419
60,22388,60,235,17959,4429
101,22489,101,236,18041,4448
101,22590,101,237,18126,4464
101,22691,101,238,18207,4484
101,22792,101,239,18285,4507
67,22859,67,240,18344,4515
101,22960,101,241,18427,4533
101,23061,101,242,18510,4551
101,23162,101,243,18593,4569
101,23263,101,244,18675,4588
101,23364,101,245,18756,4608
101,23465,101,246,18838,4627
101,23566,101,247,18919,4647
108,23674,108,248,19002,4672
101,23775,101,249,19093,4682
101,23876,101,250,19174,4702
101,23977,101,251,19258,4719
101,24078,101,252,19344,4734
101,24179,101,253,19423,4756
32,24211,32,254,19454,4757
101,24312,101,255,19535,4777
104,24416,104,256,19620,4796
101,24517,101,257,19697,4820
104,24621,104,258,19785,4836
101,24722,101,259,19867,4855
101,24823,101,260,19948,4875
101,24924,101,261,20027,4897
85,25009,85,262,20102,4907
101,25110,101,263,20183,4927
58,25168,58,264,20234,4934
101,25269,101,265,20315,4954
101,25370,101,266,20394,4976
32,25402,32,267,20422,4980
101,25503,101,268,20503,5000
101,25604,101,269,20586,5018
101,25705,101,270,20672,5033
101,25806,101,271,20757,5049
106,25912,106,272,20843,5069
101,26013,101,273,20922,5091
38,26051,38,274,20953,5098
101,26152,101,275,21030,5122
101,26253,101,276,21107,5146
101,26354,101,277,21186,5168
101,26455,101,278,21273,5182
74,26529,74,279,21338,5191
101,26630,101,280,21420,5210
137,26767,137,281,21531,5236
101,26868,101,282,21603,5265
101,26969,101,283,21689,5280
101,27070,101,284,21772,5298
101,27171,101,285,21853,5318
101,27272,101,286,21935,5337
101,27373,101,287,22017,5356
101,27474,101,288,22098,5376
101,27575,101,289,22173,5402
137,27712,137,290,22284,5428
101,27813,101,291,22371,5442
101,27914,101,292,22454,5460
36,27950,36,293,22485,5465
101,28051,101,294,22562,5489
32,28083,32,295,22590,5493
101,28184,101,296,22665,5519
101,28285,101,297,22747,5538
62,28347,62,298,22802,5545
101,28448,101,299,22880,5568
101,28549,101,300,22950,5599
96,28645,96,301,23032,5613
101,28746,101,302,23117,5629
86,28832,86,303,23188,5644
101,28933,101,304,23257,5676
101,29034,101,305,23338,5696
75,29109,75,306,23402,5707
101,29210,101,307,23478,5732
97,29307,97,308,23553,5754
101,29408,101,309,23637,5771
101,29509,101,310,23714,5795
101,29610,101,311,23793,5817
106,29716,106,312,23880,5836
69,29785,69,313,23935,5850
101,29886,101,314,24013,5873
101,29987,101,315,24090,5897
101,30088,101,316,24178,5910
101,30189,101,317,24261,5928
101,30290,101,318,24342,5948
104,30394,104,319,24429,5965
39,30433,39,320,24459,5974
101,30534,101,321,24539,5995
101,30635,101,322,24616,6019
101,30736,101,323,24701,6035
111,30847,111,324,24789,6058
101,30948,101,325,24869,6079
101,31049,101,326,24950,6099
101,31150,101,327,25033,6117
101,31251,101,328,25110,6141
101,31352,101,329,25190,6162
111,31463,111,330,25276,6187
101,31564,101,331,25354,6210
101,31665,101,332,25443,6222
101,31766,101,333,25530,6236
101,31867,101,334,25606,6261
101,31968,101,335,25684,6284
101,32069,101,336,25760,6309
101,32170,101,337,25839,6331
101,32271,101,338,25919,6352
101,32372,101,339,25995,6377
101,32473,101,340,26074,6399
104,32577,104,341,26153,6424
101,32678,101,342,26232,6446
101,32779,101,343,26316,6463
32,32811,32,344,26343,6468
112,32923,112,345,26434,6489
101,33024,101,346,26514,6510
101,33125,101,347,26598,6527
101,33226,101,348,26677,6549
32,33258,32,349,26707,6551
101,33359,101,350,26790,6569
99,33458,99,351,26870,6588
101,33559,101,352,26949,6610
101,33660,101,353,27026,6634
32,33692,32,354,27053,6639
101,33793,101,355,27132,6661
104,33897,104,356,27217,6680
101,33998,101,357,27292,6706
101,34099,101,358,27373,6726
101,34200,101,359,27456,6744
101,34301,101,360,27538,6763
101,34402,101,361,27618,6784
55,34457,55,362,27668,6789
101,34558,101,363,27751,6807
101,34659,101,364,27832,6827
101,34760,101,365,27911,6849
101,34861,101,366,27990,6871
101,34962,101,367,28072,6890
101,35063,101,368,28154,6909
101,35164,101,369,28235,6929
101,35265,101,370,28312,6953
103,35368,103,371,28395,6973
32,35400,32,372,28424,6976
101,35501,101,373,28506,6995
101,35602,101,374,28589,7013
101,35703,101,375,28671,7032
101,35804,101,376,28757,7047
101,35905,101,377,28836,7069
101,36006,101,378,28916,7090
101,36107,101,379,28999,7108
101,36208,101,380,29081,7127
101,36309,101,381,29158,7151
101,36410,101,382,29237,7173
101,36511,101,383,29305,7206
63,36574,63,384,29360,7214
72,36646,72,385,29422,7224
101,36747,101,386,29505,7242
101,36848,101,387,29587,7261
41,36889,41,388,29622,7267
101,36990,101,389,29705,7285
101,37091,101,390,29790,7301
101,37192,101,391,29869,7323
101,37293,101,392,29945,7348
101,37394,101,393,30027,7367
51,37445,51,394,30073,7372
101,37546,101,395,30148,7398
103,37649,103,396,30229,7420
101,37750,101,397,30305,7445
101,37851,101,398,30384,7467
101,37952,101,399,30466,7486
88,38040,88,400,30539,7501
101,38141,101,401,30618,7523
101,38242,101,402,30704,7538
101,38343,101,403,30785,7558
101,38444,101,404,30868,7576
101,38545,101,405,30950,7595
101,38646,101,406,31028,7618
101,38747,101,407,31112,7635
101,38848,101,408,31192,7656
101,38949,101,409,31268,7681
101,39050,101,410,31345,7705
101,39151,101,411,31423,7728
101,39252,101,412,31504,7748
101,39353,101,413,31585,7768
114,39467,114,414,31676,7791
101,39568,101,415,31759,7809
86,39654,86,416,31834,7820
97,39751,97,417,31918,7833
101,39852,101,418,31996,7856
101,39953,101,419,32077,7876
101,40054,101,420,32160,7894
101,40155,101,421,32238,7917
101,40256,101,422,32322,7934
101,40357,101,423,32398,7959
101,40458,101,424,32477,7981
101,40559,101,425,32553,8006
101,40660,101,426,32638,8022
101,40761,101,427,32720,8041
101,40862,101,428,32796,8066
101,40963,101,429,32870,8093
115,41078,115,430,32957,8121
101,41179,101,431,33038,8141
107,41286,107,432,33124,8162
101,41387,101,433,33205,8182
102,41489,102,434,33291,8198
101,41590,101,435,33370,8220
101,41691,101,436,33449,8242
101,41792,101,437,33531,8261
101,41893,101,438,33601,8292
101,41994,101,439,33680,8314
101,42095,101,440,33769,8326
107,42202,107,441,33852,8350
32,42234,32,442,33881,8353
101,42335,101,443,33963,8372
67,42402,67,444,34020,8382
101,42503,101,445,34104,8399
101,42604,101,446,34185,8419
101,42705,101,447,34267,8438
62,42767,62,448,34315,8452
137,42904,137,449,34428,8476
38,42942,38,450,34461,8481
120,43062,120,451,34548,8514
101,43163,101,452,34627,8536
101,43264,101,453,34706,8558
100,43364,100,454,34793,8571
101,43465,101,455,34881,8584
101,43566,101,456,34966,8600
101,43667,101,457,35043,8624
32,43699,32,458,35069,8630
102,43801,102,459,35154,8647
101,43902,101,460,35231,8671
101,44003,101,461,35309,8694
101,44104,101,462,35387,8717
101,44205,101,463,35464,8741
101,44306,101,464,35544,8762
105,44411,105,465,35637,8774
101,44512,101,466,35718,8794
101,44613,101,467,35805,8808
101,44714,101,468,35880,8834
32,44746,32,469,35908,8838
101,44847,101,470,35987,8860
117,44964,117,471,36085,8879
101,45065,101,472,36162,8903
68,45133,68,473,36220,8913
101,45234,101,474,36304,8930
101,45335,101,475,36387,8948
101,45436,101,476,36469,8967
67,45503,67,477,36523,8980
101,45604,101,478,36602,9002
101,45705,101,479,36685,9020
54,45759,54,480,36730,9029
101,45860,101,481,36813,9047
101,45961,101,482,36896,9065
108,46069,108,483,36984,9085
101,46170,101,484,37070,9100
101,46271,101,485,37150,9121
101,46372,101,486,37226,9146
114,46486,114,487,37322,9164
101,46587,101,488,37409,9178
101,46688,101,489,37499,9189
101,46789,101,490,37578,9211
101,46890,101,491,37656,9234
101,46991,101,492,37735,9256
101,47092,101,493,37817,9275
101,47193,101,494,37902,9291
101,47294,101,495,37976,9318
101,47395,101,496,38054,9341
101,47496,101,497,38133,9363
43,47539,43,498,38169,9370
101,47640,101,499,38257,9383
99,47739,99,500,38339,9400
101,47840,101,501,38419,9421
101,47941,101,502,38499,9442
101,48042,101,503,38576,9466
101,48143,101,504,38656,9487
32,48175,32,505,38684,9491
108,48283,108,506,38779,9504
101,48384,101,507,38863,9521
101,48485,101,508,38943,9542
101,48586,101,509,39029,9557
101,48687,101,510,39115,9572
101,48788,101,511,39197,9591
32,48820,32,512,39223,9597
101,48921,101,513,39304,9617
101,49022,101,514,39384,9638
101,49123,101,515,39469,9654
101,49224,101,516,39543,9681
38,49262,38,517,39576,9686
101,49363,101,518,39654,9709
107,49470,107,519,39746,9724
51,49521,51,520,39789,9732
101,49622,101,521,39872,9750
62,49684,62,522,39925,9759
101,49785,101,523,39999,9786
101,49886,101,524,40088,9798
101,49987,101,525,40174,9813
101,50088,101,526,40248,9840
101,50189,101,527,40326,9863
101,50290,101,528,40403,9887
101,50391,101,529,40489,9902
101,50492,101,530,40569,9923
101,50593,101,531,40656,9937
101,50694,101,532,40732,9962
101,50795,101,533,40814,9981
101,50896,101,534,40893,10003
101,50997,101,535,40969,10028
101,51098,101,536,41045,10053
101,51199,101,537,41126,10073
101,51300,101,538,41204,10096
113,51413,113,539,41300,10113
101,51514,101,540,41381,10133
101,51615,101,541,41459,10156
101,51716,101,542,41546,10170
101,51817,101,543,41628,10189
101,51918,101,544,41703,10215
101,52019,101,545,41780,10239
101,52120,101,546,41861,10259
80,52200,80,547,41924,10276
101,52301,101,548,41999,10302
32,52333,32,549,42026,10307
102,52435,102,550,42114,10321
101,52536,101,551,42197,10339
101,52637,101,552,42284,10353
101,52738,101,553,42366,10372
101,52839,101,554,42445,10394
38,52877,38,555,42478,10399
101,52978,101,556,42559,10419
101,53079,101,557,42637,10442
101,53180,101,558,42719,10461
101,53281,101,559,42799,10482
101,53382,101,560,42877,10505
101,53483,101,561,42954,10529
101,53584,101,562,43035,10549
101,53685,101,563,43116,10569
101,53786,101,564,43201,10585
101,53887,101,565,43280,10607
101,53988,101,566,43355,10633
101,54089,101,567,43441,10648
32,54121,32,568,43468,10653
64,54185,64,569,43520,10665
101,54286,101,570,43606,10680
101,54387,101,571,43682,10705
101,54488,101,572,43762,10726
49,54537,49,573,43804,10733
101,54638,101,574,43875,10763
101,54739,101,575,43955,10784
110,54849,110,576,44045,10804
32,54881,32,577,44073,10808
101,54982,101,578,44152,10830
101,55083,101,579,44234,10849
101,55184,101,580,44312,10872
101,55285,101,581,44395,10890
101,55386,101,582,44472,10914
34,55420,34,583,44503,10917
67,55487,67,584,44561,10926
101,55588,101,585,44649,10939
32,55620,32,586,44676,10944
101,55721,101,587,44757,10964
101,55822,101,588,44837,10985
101,55923,101,589,44918,11005
101,56024,101,590,44997,11027
101,56125,101,591,45080,11045
101,56226,101,592,45155,11071
105,56331,105,593,45243,11088
101,56432,101,594,45324,11108
101,56533,101,595,45402,11131
101,56634,101,596,45485,11149
101,56735,101,597,45562,11173
101,56836,101,598,45642,11194
48,56884,48,599,45680,11204
101,56985,101,600,45760,11225
34,57019,34,601,45791,11228
101,57120,101,602,45869,11251
101,57221,101,603,45954,11267
105,57326,105,604,46034,11292
101,57427,101,605,46117,11310
114,57541,114,606,46216,11325
101,57642,101,607,46298,11344
101,57743,101,608,46375,11368
101,57844,101,609,46457,11387
101,57945,101,610,46536,11409
101,58046,101,611,46614,11432
101,58147,101,612,46696,11451
36,58183,36,613,46728,11455
101,58284,101,614,46807,11477
101,58385,101,615,46895,11490
101,58486,101,616,46980,11506
101,58587,101,617,47060,11527
101,58688,101,618,47142,11546
32,58720,32,619,47169,11551
101,58821,101,620,47249,11572
101,58922,101,621,47330,11592
34,58956,34,622,47360,11596
101,59057,101,623,47436,11621
101,59158,101,624,47517,11641
110,59268,110,625,47603,11665
137,59405,137,626,47714,11691
101,59506,101,627,47790,11716
109,59615,109,628,47881,11734
102,59717,102,629,47965,11752
101,59818,101,630,48043,11775
101,59919,101,631,48116,11803
101,60020,101,632,48195,11825
32,60052,32,633,48223,11829
104,60156,104,634,48301,11855
101,60257,101,635,48381,11876
101,60358,101,636,48461,11897
101,60459,101,637,48533,11926
101,60560,101,638,48609,11951
101,60661,101,639,48692,11969
101,60762,101,640,48774,11988
106,60868,106,641,48854,12014
101,60969,101,642,48929,12040
101,61070,101,643,49013,12057
101,61171,101,644,49097,12074
101,61272,101,645,49175,12097
101,61373,101,646,49257,12116
107,61480,107,647,49349,12131
65,61545,65,648,49401,12144
72,61617,72,649,49461,12156
101,61718,101,650,49541,12177
101,61819,101,651,49620,12199
87,61906,87,652,49685,12221
36,61942,36,653,49715,12227
101,62043,101,654,49793,12250
101,62144,101,655,49876,12268
82,62226,82,656,49944,12282
51,62277,51,657,49989,12288
101,62378,101,658,50064,12314
50,62428,50,659,50106,12322
101,62529,101,660,50184,12345
101,62630,101,661,50266,12364
101,62731,101,662,50345,12386
101,62832,101,663,50430,12402
101,62933,101,664,50508,12425
101,63034,101,665,50588,12446
102,63136,102,666,50674,12462
101,63237,101,667,50756,12481
101,63338,101,668,50838,12500
101,63439,101,669,50914,12525
101,63540,101,670,50999,12541
101,63641,101,671,51078,12563
101,63742,101,672,51158,12584
34,63776,34,673,51186,12590
101,63877,101,674,51266,12611
104,63981,104,675,51357,12624
101,64082,101,676,51437,12645
101,64183,101,677,51511,12672
108,64291,108,678,51598,12693
104,64395,104,679,51683,12712
101,64496,101,680,51756,12740
101,64597,101,681,51837,12760
101,64698,101,682,51916,12782
101,64799,101,683,51989,12810
101,64900,101,684,52074,12826
107,65007,107,685,52168,12839
101,65108,101,686,52248,12860
117,65225,117,687,52342,12883
101,65326,101,688,52416,12910
101,65427,101,689,52498,12929
101,65528,101,690,52577,12951
109,65637,109,691,52661,12976
101,65738,101,692,52746,12992
101,65839,101,693,52826,13013
101,65940,101,694,52906,13034
101,66041,101,695,52991,13050
101,66142,101,696,53079,13063
71,66213,71,697,53134,13079
101,66314,101,698,53215,13099
101,66415,101,699,53296,13119
32,66447,32,700,53324,13123
101,66548,101,701,53403,13145
101,66649,101,702,53485,13164
101,66750,101,703,53565,13185
101,66851,101,704,53647,13204
101,66952,101,705,53733,13219
101,67053,101,706,53814,13239
101,67154,101,707,53891,13263
101,67255,101,708,53977,13278
101,67356,101,709,54051,13305
34,67390,34,710,54081,13309
101,67491,101,711,54163,13328
101,67592,101,712,54246,13346
101,67693,101,713,54323,13370
101,67794,101,714,54401,13393
101,67895,101,715,54480,13415
101,67996,101,716,54560,13436
32,68028,32,717,54587,13441
101,68129,101,718,54671,13458
101,68230,101,719,54751,13479
101,68331,101,720,54821,13510
32,68363,32,721,54851,13512
101,68464,101,722,54932,13532
101,68565,101,723,55009,13556
101,68666,101,724,55087,13579
101,68767,101,725,55172,13595
101,68868,101,726,55246,13622
109,68977,109,727,55333,13644
101,69078,101,728,55418,13660
101,69179,101,729,55497,13682
101,69280,101,730,55581,13699
101,69381,101,731,55657,13724
101,69482,101,732,55731,13751
61,69543,61,733,55781,13762
101,69644,101,734,55862,13782
64,69708,64,735,55919,13789
101,69809,101,736,56001,13808
101,69910,101,737,56084,13826
101,70011,101,738,56164,13847
101,70112,101,739,56245,13867
101,70213,101,740,56325,13888
101,70314,101,741,56403,13911
101,70415,101,742,56484,13931
101,70516,101,743,56557,13959
101,70617,101,744,56630,13987
101,70718,101,745,56706,14012
101,70819,101,746,56789,14030
68,70887,68,747,56848,14039
113,71000,113,748,56940,14060
51,71051,51,749,56982,14069
101,71152,101,750,57065,14087
108,71260,108,751,57151,14109
101,71361,101,752,57228,14133
101,71462,101,753,57304,14158
101,71563,101,754,57387,14176
101,71664,101,755,57472,14192
101,71765,101,756,57548,14217
51,71816,51,757,57592,14224
65,71881,65,758,57647,14234
101,71982,101,759,57719,14263
90,72072,90,760,57791,14281
101,72173,101,761,57870,14303
101,72274,101,762,57955,14319
101,72375,101,763,58038,14337
101,72476,101,764,58123,14353
101,72577,101,765,58198,14379
101,72678,101,766,58274,14404
101,72779,101,767,58353,14426
102,72881,102,768,58432,14449
101,72982,101,769,58516,14466
101,73083,101,770,58593,14490
51,73134,51,771,58639,14495
101,73235,101,772,58721,14514
101,73336,101,773,58803,14533
112,73448,112,774,58897,14551
101,73549,101,775,58977,14572
101,73650,101,776,59060,14590
101,73751,101,777,59141,14610
101,73852,101,778,59226,14626
101,73953,101,779,59308,14645
101,74054,101,780,59387,14667
101,74155,101,781,59469,14686
101,74256,101,782,59547,14709
107,74363,107,783,59637,14726
101,74464,101,784,59712,14752
101,74565,101,785,59795,14770
101,74666,101,786,59874,14792
101,74767,101,787,59953,14814
101,74868,101,788,60034,14834
101,74969,101,789,60114,14855
101,75070,101,790,60194,14876
101,75171,101,791,60277,14894
39,75210,39,792,60311,14899
119,75329,119,793,60410,14919
102,75431,102,794,60496,14935
101,75532,101,795,60577,14955
101,75633,101,796,60658,14975
101,75734,101,797,60740,14994
101,75835,101,798,60821,15014
101,75936,101,799,60902,15034
101,76037,101,800,60981,15056
101,76138,101,801,61061,15077
101,76239,101,802,61141,15098
101,76340,101,803,61223,15117
101,76441,101,804,61303,15138
101,76542,101,805,61387,15155
101,76643,101,806,61467,15176
102,76745,102,807,61549,15196
136,76881,136,808,61665,15216
97,76978,97,809,61745,15233
101,77079,101,810,61826,15253
101,77180,101,811,61901,15279
101,77281,101,812,61978,15303
101,77382,101,813,62063,15319
101,77483,101,814,62144,15339
110,77593,110,815,62236,15357
101,77694,101,816,62317,15377
113,77807,113,817,62408,15399
101,77908,101,818,62493,15415
101,78009,101,819,62575,15434
101,78110,101,820,62657,15453
101,78211,101,821,62741,15470
101,78312,101,822,62822,15490
101,78413,101,823,62909,15504
119,78532,119,824,63007,15525
101,78633,101,825,63088,15545
101,78734,101,826,63170,15564
101,78835,101,827,63253,15582
101,78936,101,828,63333,15603
101,79037,101,829,63417,15620
101,79138,101,830,63496,15642
101,79239,101,831,63578,15661
101,79340,101,832,63654,15686
104,79444,104,833,63741,15703
51,79495,51,834,63788,15707
101,79596,101,835,63869,15727
101,79697,101,836,63948,15749
110,79807,110,837,64038,15769
101,79908,101,838,64113,15795
101,80009,101,839,64188,15821
101,80110,101,840,64275,15835
101,80211,101,841,64351,15860
101,80312,101,842,64428,15884
101,80413,101,843,64510,15903
174,80587,174,844,64657,15930
32,80619,32,845,64687,15932
109,80728,109,846,64777,15951
101,80829,101,847,64857,15972
101,80930,101,848,64936,15994
106,81036,106,849,65020,16016
101,81137,101,850,65099,16038
101,81238,101,851,65181,16057
101,81339,101,852,65261,16078
101,81440,101,853,65340,16100
101,81541,101,854,65421,16120
101,81642,101,855,65506,16136
101,81743,101,856,65588,16155
101,81844,101,857,65662,16182
117,81961,117,858,65760,16201
32,81993,32,859,65789,16204
111,82104,111,860,65880,16224
101,82205,101,861,65962,16243
101,82306,101,862,66042,16264
101,82407,101,863,66123,16284
101,82508,101,864,66196,16312
101,82609,101,865,66269,16340
88,82697,88,866,66344,16353
101,82798,101,867,66423,16375
101,82899,101,868,66504,16395
101,83000,101,869,66588,16412
101,83101,101,870,66672,16429
101,83202,101,871,66747,16455
101,83303,101,872,66826,16477
101,83404,101,873,66903,16501
101,83505,101,874,66982,16523
81,83586,81,875,67048,16538
101,83687,101,876,67128,16559
101,83788,101,877,67205,16583
101,83889,101,878,67288,16601
101,83990,101,879,67373,16617
120,84110,120,880,67471,16639
101,84211,101,881,67544,16667
101,84312,101,882,67615,16697
101,84413,101,883,67694,16719
101,84514,101,884,67778,16736
101,84615,101,885,67865,16750
101,84716,101,886,67944,16772
101,84817,101,887,68019,16798
102,84919,102,888,68102,16817
81,85000,81,889,68171,16829
76,85076,76,890,68235,16841
101,85177,101,891,68319,16858
101,85278,101,892,68402,16876
101,85379,101,893,68482,16897
101,85480,101,894,68567,16913
101,85581,101,895,68647,16934
101,85682,101,896,68725,16957
110,85792,110,897,68819,16973
101,85893,101,898,68886,17007
101,85994,101,899,68966,17028
101,86095,101,900,69042,17053
101,86196,101,901,69121,17075
75,86271,75,902,69182,17089
101,86372,101,903,69263,17109
101,86473,101,904,69344,17129
32,86505,32,905,69375,17130
101,86606,101,906,69455,17151
101,86707,101,907,69535,17172
101,86808,101,908,69624,17184
101,86909,101,909,69704,17205
101,87010,101,910,69777,17233
101,87111,101,911,69857,17254
111,87222,111,912,69954,17268
101,87323,101,913,70029,17294
106,87429,106,914,70120,17309
101,87530,101,915,70200,17330
101,87631,101,916,70281,17350
101,87732,101,917,70370,17362
101,87833,101,918,70443,17390
101,87934,101,919,70526,17408
101,88035,101,920,70614,17421
101,88136,101,921,70699,17437
101,88237,101,922,70778,17459
101,88338,101,923,70860,17478
101,88439,101,924,70944,17495
111,88550,111,925,71030,17520
101,88651,101,926,71113,17538
105,88756,105,927,71198,17558
109,88865,109,928,71288,17577
109,88974,109,929,71376,17598
101,89075,101,930,71462,17613
101,89176,101,931,71539,17637
101,89277,101,932,71621,17656
101,89378,101,933,71698,17680
101,89479,101,934,71775,17704
