iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
8,8,0,0.0,1,6,2
25,33,0,0.0,2,21,12
7,40,0,0.0,3,27,13
11,51,0,0.0,4,32,19
2,53,0,0.0,5,34,19
3,56,0,0.0,6,36,20
4,60,0,0.0,7,38,22
2,62,0,0.0,8,40,22
4,66,0,0.0,9,43,23
12,78,0,0.0,10,52,26
3,81,0,0.0,11,53,28
6,87,0,0.0,12,57,30
3,90,0,0.0,13,60,30
4,94,0,0.0,14,64,30
10,104,0,0.0,15,72,32
7,111,0,0.0,16,79,32
5,116,0,0.0,17,84,32
10,126,0,0.0,18,89,37
9,135,0,0.0,19,96,39
4,139,0,0.0,20,99,40
2,141,0,0.0,21,101,40
5,146,0,0.0,22,106,40
4,150,0,0.0,23,110,40
10,160,1,1.0,24,119,41
16,176,1,0.0,25,121,55
8,184,1,0.0,26,123,61
21,205,1,0.0,27,125,80
2,207,1,0.0,28,126,81
7,214,2,1.0,29,128,86
6,220,2,0.0,30,130,90
14,234,2,0.0,31,130,104
15,249,2,0.0,32,130,119
5,254,2,0.0,33,130,124
4,258,2,0.0,34,130,128
7,265,2,0.0,35,130,135
2,267,2,0.0,36,130,137
21,288,2,0.0,37,130,158
24,312,2,0.0,38,130,182
4,316,2,0.0,39,130,186
6,322,2,0.0,40,130,192
3,325,2,0.0,41,130,195
5,330,2,0.0,42,130,200
9,339,2,0.0,43,130,209
30,369,2,0.0,44,131,238
2,371,2,0.0,45,131,240
4,375,2,0.0,46,131,244
3,378,2,0.0,47,131,247
3,381,2,0.0,48,131,250
13,394,2,0.0,49,131,263
7,401,2,0.0,50,132,269
3,404,2,0.0,51,132,272
3,407,2,0.0,52,132,275
3,410,2,0.0,53,132,278
25,435,2,0.0,54,132,303
3,438,2,0.0,55,132,306
6,444,2,0.0,56,132,312
10,454,2,0.0,57,133,321
7,461,2,0.0,58,133,328
9,470,2,0.0,59,134,336
8,478,2,0.0,60,134,344
4,482,2,0.0,61,134,348
6,488,2,0.0,62,134,354
3,491,2,0.0,63,134,357
4,495,2,0.0,64,134,361
7,502,2,0.0,65,134,368
8,510,2,0.0,66,134,376
10,520,2,0.0,67,134,386
9,529,2,0.0,68,134,395
2,531,2,0.0,69,134,397
7,538,2,0.0,70,135,403
5,543,2,0.0,71,135,408
2,545,2,0.0,72,135,410
18,563,2,0.0,73,135,428
10,573,2,0.0,74,135,438
5,578,2,0.0,75,135,443
10,588,2,0.0,76,135,453
3,591,2,0.0,77,135,456
3,594,2,0.0,78,135,459
9,603,2,0.0,79,135,468
10,613,2,0.0,80,135,478
5,618,2,0.0,81,135,483
8,626,2,0.0,82,135,491
8,634,2,0.0,83,135,499
5,639,2,0.0,84,135,504
3,642,2,0.0,85,135,507
9,651,2,0.0,86,135,516
6,657,2,0.0,87,135,522
4,661,2,0.0,88,135,526
8,669,2,0.0,89,135,534
2,671,2,0.0,90,135,536
13,684,2,0.0,91,136,548
19,703,2,0.0,92,137,566
19,722,2,0.0,93,138,584
4,726,2,0.0,94,138,588
4,730,2,0.0,95,138,592
20,750,2,0.0,96,138,612
3,753,2,0.0,97,138,615
26,779,2,0.0,98,139,640
7,786,2,0.0,99,139,647
17,803,2,0.0,100,139,664
2,805,2,0.0,101,139,666
2,807,2,0.0,102,139,668
11,818,2,0.0,103,139,679
3,821,2,0.0,104,139,682
23,844,3,1.0,105,139,705
8,852,3,0.0,106,139,713
6,858,3,0.0,107,139,719
10,868,3,0.0,108,139,729
29,897,3,0.0,109,139,758
24,921,3,0.0,110,139,782
12,933,3,0.0,111,140,793
2,935,3,0.0,112,140,795
2,937,3,0.0,113,140,797
5,942,3,0.0,114,140,802
2,944,3,0.0,115,140,804
3,947,3,0.0,116,140,807
2,949,3,0.0,117,140,809
6,955,3,0.0,118,140,815
8,963,3,0.0,119,140,823
8,971,3,0.0,120,140,831
4,975,3,0.0,121,140,835
3,978,3,0.0,122,140,838
3,981,3,0.0,123,140,841
5,986,3,0.0,124,140,846
3,989,3,0.0,125,140,849
2,991,3,0.0,126,140,851
23,1014,3,0.0,127,140,874
4,1018,3,0.0,128,140,878
7,1025,3,0.0,129,140,885
8,1033,3,0.0,130,140,893
20,1053,3,0.0,131,140,913
5,1058,3,0.0,132,141,917
4,1062,3,0.0,133,141,921
16,1078,3,0.0,134,141,937
7,1085,3,0.0,135,141,944
3,1088,3,0.0,136,142,946
2,1090,3,0.0,137,142,948
7,1097,3,0.0,138,142,955
6,1103,3,0.0,139,142,961
2,1105,3,0.0,140,142,963
4,1109,3,0.0,141,142,967
9,1118,3,0.0,142,142,976
27,1145,4,1.0,143,142,1003
5,1150,4,0.0,144,142,1008
