iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
3,3,0,0.0,1,3,0
8,11,0,0.0,2,7,4
9,20,0,0.0,3,11,9
4,24,0,0.0,4,14,10
5,29,0,0.0,5,19,10
23,52,0,0.0,6,33,19
14,66,0,0.0,7,43,23
6,72,0,0.0,8,47,25
3,75,0,0.0,9,50,25
9,84,0,0.0,10,55,29
19,103,0,0.0,11,72,31
5,108,0,0.0,12,76,32
20,128,0,0.0,13,90,38
4,132,0,0.0,14,93,39
3,135,0,0.0,15,96,39
14,149,0,0.0,16,109,40
7,156,0,0.0,17,115,41
3,159,0,0.0,18,118,41
13,172,0,0.0,19,128,44
10,182,0,0.0,20,137,45
8,190,0,0.0,21,143,47
4,194,0,0.0,22,147,47
5,199,0,0.0,23,151,48
16,215,0,0.0,24,161,54
5,220,0,0.0,25,165,55
6,226,0,0.0,26,171,55
23,249,0,0.0,27,189,60
4,253,0,0.0,28,192,61
9,262,0,0.0,29,199,63
4,266,0,0.0,30,203,63
5,271,0,0.0,31,205,66
4,275,0,0.0,32,208,67
2,277,0,0.0,33,210,67
4,281,0,0.0,34,213,68
15,296,0,0.0,35,225,71
3,299,0,0.0,36,226,73
6,305,0,0.0,37,230,75
8,313,0,0.0,38,236,77
16,329,0,0.0,39,249,80
4,333,0,0.0,40,252,81
9,342,0,0.0,41,259,83
9,351,0,0.0,42,266,85
6,357,0,0.0,43,272,85
9,366,0,0.0,44,281,85
4,370,0,0.0,45,284,86
7,377,0,0.0,46,291,86
11,388,0,0.0,47,301,87
5,393,0,0.0,48,306,87
14,407,0,0.0,49,319,88
10,417,0,0.0,50,328,89
20,437,0,0.0,51,345,92
5,442,0,0.0,52,350,92
3,445,0,0.0,53,353,92
18,463,0,0.0,54,366,97
11,474,0,0.0,55,374,100
2,476,0,0.0,56,376,100
2,478,0,0.0,57,377,101
5,483,0,0.0,58,381,102
6,489,0,0.0,59,384,105
9,498,0,0.0,60,391,107
7,505,0,0.0,61,397,108
9,514,0,0.0,62,404,110
2,516,0,0.0,63,406,110
12,528,0,0.0,64,416,112
4,532,0,0.0,65,418,114
8,540,0,0.0,66,424,116
6,546,0,0.0,67,429,117
9,555,0,0.0,68,437,118
4,559,0,0.0,69,441,118
8,567,0,0.0,70,446,121
7,574,0,0.0,71,451,123
4,578,0,0.0,72,454,124
14,592,0,0.0,73,466,126
5,597,0,0.0,74,471,126
10,607,0,0.0,75,479,128
6,613,0,0.0,76,485,128
8,621,0,0.0,77,491,130
13,634,0,0.0,78,502,132
16,650,0,0.0,79,516,134
14,664,0,0.0,80,525,139
