iteration,successes,reward_episode,episode_count,random_act,timestep
101,88683,101,926,71140,17543
101,88784,101,927,71220,17564
101,88885,101,928,71304,17581
101,88986,101,929,71387,17599
101,89087,101,930,71471,17616
101,89188,101,931,71548,17640
79,89267,79,932,71615,17652
101,89368,101,933,71691,17677
101,89469,101,934,71767,17702
101,89570,101,935,71846,17724
101,89671,101,936,71924,17747
101,89772,101,937,72010,17762
32,89804,32,938,72038,17766
101,89905,101,939,72113,17792
101,90006,101,940,72191,17815
101,90107,101,941,72266,17841
101,90208,101,942,72345,17863
101,90309,101,943,72422,17887
101,90410,101,944,72501,17909
101,90511,101,945,72582,17929
101,90612,101,946,72654,17958
101,90713,101,947,72734,17979
101,90814,101,948,72815,17999
101,90915,101,949,72891,18024
103,91018,103,950,72970,18048
137,91155,137,951,73083,18072
101,91256,101,952,73160,18096
101,91357,101,953,73247,18110
101,91458,101,954,73320,18138
101,91559,101,955,73400,18159
48,91607,48,956,73442,18165
101,91708,101,957,73522,18186
101,91809,101,958,73603,18206
101,91910,101,959,73688,18222
101,92011,101,960,73769,18242
101,92112,101,961,73848,18264
101,92213,101,962,73923,18290
101,92314,101,963,74001,18313
101,92415,101,964,74081,18334
101,92516,101,965,74162,18354
112,92628,112,966,74251,18377
32,92660,32,967,74281,18379
101,92761,101,968,74358,18403
101,92862,101,969,74437,18425
101,92963,101,970,74524,18439
101,93064,101,971,74599,18465
101,93165,101,972,74676,18489
101,93266,101,973,74752,18514
101,93367,101,974,74835,18532
101,93468,101,975,74915,18553
113,93581,113,976,75007,18574
101,93682,101,977,75082,18600
101,93783,101,978,75157,18626
108,93891,108,979,75245,18646
101,93992,101,980,75324,18668
101,94093,101,981,75396,18697
101,94194,101,982,75484,18710
101,94295,101,983,75565,18730
51,94346,51,984,75608,18738
101,94447,101,985,75687,18760
101,94548,101,986,75760,18788
86,94634,86,987,75830,18804
101,94735,101,988,75915,18820
101,94836,101,989,75992,18844
32,94868,32,990,76019,18849
101,94969,101,991,76102,18867
101,95070,101,992,76186,18884
101,95171,101,993,76260,18911
101,95272,101,994,76334,18938
32,95304,32,995,76363,18941
101,95405,101,996,76447,18958
101,95506,101,997,76524,18982
101,95607,101,998,76604,19003
101,95708,101,999,76688,19020
94,95802,94,1000,76764,19038
101,95903,101,1001,76840,19063
101,96004,101,1002,76923,19081
101,96105,101,1003,77003,19102
51,96156,51,1004,77047,19109
101,96257,101,1005,77121,19136
101,96358,101,1006,77203,19155
101,96459,101,1007,77280,19179
101,96560,101,1008,77360,19200
101,96661,101,1009,77441,19220
105,96766,105,1010,77523,19243
88,96854,88,1011,77596,19258
101,96955,101,1012,77675,19280
101,97056,101,1013,77751,19305
109,97165,109,1014,77841,19324
101,97266,101,1015,77921,19345
53,97319,53,1016,77964,19355
101,97420,101,1017,78043,19377
101,97521,101,1018,78125,19396
101,97622,101,1019,78207,19415
101,97723,101,1020,78291,19432
101,97824,101,1021,78366,19458
101,97925,101,1022,78451,19474
101,98026,101,1023,78530,19496
101,98127,101,1024,78606,19521
101,98228,101,1025,78689,19539
101,98329,101,1026,78768,19561
101,98430,101,1027,78855,19575
101,98531,101,1028,78936,19595
80,98611,80,1029,79007,19604
101,98712,101,1030,79084,19628
101,98813,101,1031,79163,19650
101,98914,101,1032,79245,19669
104,99018,104,1033,79331,19687
84,99102,84,1034,79403,19699
115,99217,115,1035,79499,19718
101,99318,101,1036,79577,19741
101,99419,101,1037,79653,19766
101,99520,101,1038,79730,19790
101,99621,101,1039,79809,19812
104,99725,104,1040,79893,19832
101,99826,101,1041,79973,19853
101,99927,101,1042,80056,19871
