iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
55,55,0,0.0,1,36,19
100,155,0,0.0,2,114,41
61,216,0,0.0,3,162,54
55,271,0,0.0,4,205,66
18,289,0,0.0,5,219,70
15,304,0,0.0,6,229,75
42,346,0,0.0,7,262,84
53,399,0,0.0,8,311,88
34,433,0,0.0,9,342,91
7,440,0,0.0,10,348,92
14,454,0,0.0,11,359,95
76,530,0,0.0,12,416,114
30,560,0,0.0,13,442,118
53,613,0,0.0,14,485,128
7,620,0,0.0,15,490,130
19,639,0,0.0,16,507,132
19,658,0,0.0,17,521,137
36,694,0,0.0,18,551,143
18,712,0,0.0,19,563,149
18,730,0,0.0,20,578,152
13,743,0,0.0,21,589,154
14,757,0,0.0,22,598,159
22,779,0,0.0,23,617,162
46,825,0,0.0,24,657,168
29,854,0,0.0,25,682,172
25,879,0,0.0,26,701,178
44,923,0,0.0,27,732,191
25,948,0,0.0,28,750,198
72,1020,0,0.0,29,810,210
10,1030,0,0.0,30,819,211
100,1130,0,0.0,31,896,234
12,1142,0,0.0,32,907,235
12,1154,0,0.0,33,914,240
54,1208,0,0.0,34,958,250
35,1243,0,0.0,35,988,255
32,1275,0,0.0,36,1016,259
11,1286,0,0.0,37,1024,262
11,1297,0,0.0,38,1034,263
21,1318,0,0.0,39,1050,268
44,1362,0,0.0,40,1084,278
28,1390,0,0.0,41,1105,285
16,1406,0,0.0,42,1117,289
10,1416,0,0.0,43,1125,291
23,1439,0,0.0,44,1141,298
10,1449,0,0.0,45,1147,302
17,1466,0,0.0,46,1162,304
10,1476,0,0.0,47,1170,306
10,1486,0,0.0,48,1179,307
19,1505,0,0.0,49,1196,309
32,1537,0,0.0,50,1220,317
31,1568,0,0.0,51,1246,322
43,1611,0,0.0,52,1283,328
23,1634,0,0.0,53,1301,333
37,1671,0,0.0,54,1331,340
47,1718,0,0.0,55,1370,348
54,1772,0,0.0,56,1414,358
32,1804,0,0.0,57,1441,363
61,1865,0,0.0,58,1489,376
16,1881,0,0.0,59,1500,381
18,1899,0,0.0,60,1516,383
9,1908,0,0.0,61,1524,384
21,1929,0,0.0,62,1543,386
70,1999,0,0.0,63,1599,400
14,2013,0,0.0,64,1610,403
21,2034,0,0.0,65,1627,407
5,2039,0,0.0,66,1630,409
28,2067,0,0.0,67,1652,415
29,2096,0,0.0,68,1676,420
9,2105,0,0.0,69,1684,421
30,2135,0,0.0,70,1708,427
7,2142,0,0.0,71,1713,429
22,2164,0,0.0,72,1729,435
37,2201,0,0.0,73,1762,439
48,2249,0,0.0,74,1794,455
14,2263,0,0.0,75,1805,458
12,2275,0,0.0,76,1814,461
8,2283,0,0.0,77,1819,464
8,2291,0,0.0,78,1826,465
14,2305,0,0.0,79,1837,468
10,2315,0,0.0,80,1846,469
60,2375,0,0.0,81,1893,482
17,2392,0,0.0,82,1906,486
22,2414,0,0.0,83,1923,491
8,2422,0,0.0,84,1929,493
18,2440,0,0.0,85,1943,497
32,2472,0,0.0,86,1966,506
14,2486,0,0.0,87,1979,507
12,2498,0,0.0,88,1987,511
23,2521,0,0.0,89,2006,515
92,2613,0,0.0,90,2079,534
45,2658,0,0.0,91,2117,541
30,2688,0,0.0,92,2143,545
57,2745,0,0.0,93,2189,556
6,2751,0,0.0,94,2195,556
7,2758,0,0.0,95,2202,556
68,2826,0,0.0,96,2253,573
64,2890,0,0.0,97,2299,591
31,2921,0,0.0,98,2323,598
11,2932,0,0.0,99,2330,602
