iteration,successes,reward_episode,episode_count,random_act,timestep,epsilon
101,101,202,1,101,0,1.0
101,202,202,2,200,2,0.9901493354116764
101,303,202,3,299,4,0.9803966865736877
101,404,202,4,399,5,0.970741078213023
101,505,202,5,495,10,0.9611815447608
101,606,202,6,590,16,0.9517171302557069
101,707,202,7,686,21,0.9423468882484062
101,808,202,8,780,28,0.9330698817068888
101,909,202,9,870,39,0.9238851829227694
101,1010,202,10,963,47,0.9147918734185159
101,1111,202,11,1054,57,0.9057890438555999
101,1212,202,12,1143,69,0.896875793943563
101,1313,202,13,1228,85,0.888051232349986
101,1414,202,14,1315,99,0.8793144766113556
101,1515,202,15,1407,108,0.8706646530448178
101,1616,202,16,1493,123,0.8621008966608072
101,1717,202,17,1581,136,0.8536223510765493
101,1818,202,18,1662,156,0.8452281684304199
101,1919,202,19,1746,173,0.8369175092971592
101,2020,202,20,1824,196,0.8286895426039287
101,2121,202,21,1910,211,0.820543445547202
101,2222,202,22,1990,232,0.8124784035104852
101,2323,202,23,2069,254,0.8044936099828537
101,2424,202,24,2145,279,0.7965882664783007
101,2525,202,25,2218,307,0.7887615824558879
101,2626,202,26,2303,323,0.7810127752406908
101,2727,202,27,2380,347,0.7733410699455306
101,2828,202,28,2460,368,0.7657456993934846
101,2929,202,29,2538,391,0.7582259040411682
101,3030,202,30,2617,413,0.7507809319027796
101,3131,202,31,2692,439,0.7434100384749007
101,3232,202,32,2764,468,0.7361124866620463
101,3333,202,33,2834,499,0.7288875467029541
101,3434,202,34,2899,535,0.7217344960976069
101,3535,202,35,2971,564,0.7146526195349836
101,3636,202,36,3044,592,0.7076412088215263
101,3737,202,37,3117,620,0.7006995628103208
101,3838,202,38,3176,662,0.6938269873309811
101,3939,202,39,3248,691,0.6870227951202322
101,4040,202,40,3317,723,0.680286305753183
101,4141,202,41,3378,763,0.6736168455752829
101,4242,202,42,3441,801,0.6670137476349562
101,4343,202,43,3508,835,0.6604763516169062
101,4444,202,44,3578,866,0.6540040037760834
101,4545,202,45,3644,901,0.64759605687231
101,4646,202,46,3708,938,0.6412518701055556
101,4747,202,47,3771,976,0.6349708090518567
101,4848,202,48,3824,1024,0.6287522455998737
101,4949,202,49,3890,1059,0.6225955578880794
101,5050,202,50,3953,1097,0.616500130242572
101,5151,202,51,4014,1137,0.6104653531155071
101,5252,202,52,4077,1175,0.6044906230241432
101,5353,202,53,4138,1215,0.5985753424904925
101,5454,202,54,4191,1263,0.5927189199815717
101,5555,202,55,4250,1305,0.5869207698502498
101,5656,202,56,4310,1346,0.5811803122766818
101,5757,202,57,4358,1399,0.5754969732103268
101,5858,202,58,4420,1438,0.5698701843125418
101,5959,202,59,4480,1479,0.564299382899748
101,6060,202,60,4535,1525,0.558784011887162
101,6161,202,61,4593,1568,0.5533235197330862
101,6262,202,62,4646,1616,0.5479173603837548
101,6363,202,63,4701,1662,0.5425649932187278
101,6464,202,64,4756,1708,0.5372658829968282
101,6565,202,65,4802,1763,0.5320194998026181
101,6666,202,66,4849,1817,0.5268253189934059
101,6767,202,67,4905,1862,0.5216828211467822
101,6868,202,68,4957,1911,0.516591492008677
101,6969,202,69,5006,1963,0.5115508224419336
101,7070,202,70,5055,2015,0.5065603083753949
101,7171,202,71,5097,2074,0.5016194507534953
101,7272,202,72,5158,2114,0.49672775548635545
101,7373,202,73,5206,2167,0.491884733400372
101,7474,202,74,5254,2220,0.48708990018930043
101,7575,202,75,5301,2274,0.48234277636582407
101,7676,202,76,5356,2320,0.47764288721360454
101,7777,202,77,5410,2367,0.47298976273981014
101,7878,202,78,5460,2418,0.4683829376281158
101,7979,202,79,5508,2471,0.4638219511921713
101,8080,202,80,5557,2523,0.4593063473295323
101,8181,202,81,5599,2582,0.45483567447604933
101,8282,202,82,5645,2637,0.4504094855607117
101,8383,202,83,5693,2690,0.44602733796093924
101,8484,202,84,5739,2745,0.4416887934583202
101,8585,202,85,5792,2793,0.43739341819478894
101,8686,202,86,5836,2850,0.43314078262923944
101,8787,202,87,5883,2904,0.4289304614945713
101,8888,202,88,5933,2955,0.42476203375516264
101,8989,202,89,5981,3008,0.42063508256476556
101,9090,202,90,6019,3071,0.41654919522482203
101,9191,202,91,6064,3127,0.4125039631431931
101,9292,202,92,6097,3195,0.40849898179329963
101,9393,202,93,6141,3252,0.404533850673669
101,9494,202,94,6186,3308,0.40060817326788506
101,9595,202,95,6220,3375,0.3967215570049359
101,9696,202,96,6254,3442,0.3928736132199562
101,9797,202,97,6289,3508,0.38906395711536096
101,9898,202,98,6327,3571,0.38529220772236483
101,9999,202,99,6371,3628,0.3815579878628856
101,10100,202,100,6410,3690,0.37786092411182526
101,10201,202,101,6447,3754,0.3742006467597279
101,10302,202,102,6485,3817,0.3705767897758081
101,10403,202,103,6520,3883,0.3669889907713475
101,10504,202,104,6554,3950,0.36343689096345594
101,10605,202,105,6594,4011,0.35992013513919235
101,10706,202,106,6624,4082,0.35643837162004377
101,10807,202,107,6664,4143,0.3529912522267568
101,10908,202,108,6700,4208,0.34957843224451957
