iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
18,18,0,0.0,1,18,0,1.0
16,34,0,0.0,2,34,0,0.9901493354116764
7,41,0,0.0,3,41,0,0.9803966865736877
7,48,0,0.0,4,48,0,0.970741078213023
11,59,0,0.0,5,59,0,0.9611815447608
22,81,0,0.0,6,79,2,0.9517171302557069
9,90,0,0.0,7,88,2,0.9423468882484062
15,105,0,0.0,8,100,5,0.9330698817068888
6,111,0,0.0,9,106,5,0.9238851829227694
2,113,0,0.0,10,108,5,0.9147918734185159
3,116,0,0.0,11,111,5,0.9057890438555999
3,119,0,0.0,12,114,5,0.896875793943563
2,121,0,0.0,13,116,5,0.888051232349986
2,123,0,0.0,14,118,5,0.8793144766113556
2,125,0,0.0,15,120,5,0.8706646530448178
13,138,0,0.0,16,132,6,0.8621008966608072
13,151,0,0.0,17,143,8,0.8536223510765493
11,162,0,0.0,18,153,9,0.8452281684304199
8,170,0,0.0,19,160,10,0.8369175092971592
11,181,0,0.0,20,169,12,0.8286895426039287
5,186,0,0.0,21,174,12,0.820543445547202
6,192,0,0.0,22,179,13,0.8124784035104852
3,195,0,0.0,23,181,14,0.8044936099828537
2,197,0,0.0,24,183,14,0.7965882664783007
13,210,0,0.0,25,192,18,0.7887615824558879
5,215,0,0.0,26,196,19,0.7810127752406908
24,239,0,0.0,27,214,25,0.7733410699455306
2,241,0,0.0,28,216,25,0.7657456993934846
26,267,0,0.0,29,235,32,0.7582259040411682
24,291,0,0.0,30,250,41,0.7507809319027796
5,296,0,0.0,31,255,41,0.7434100384749007
5,301,0,0.0,32,259,42,0.7361124866620463
24,325,0,0.0,33,275,50,0.7288875467029541
29,354,0,0.0,34,290,64,0.7217344960976069
23,377,0,0.0,35,303,74,0.7146526195349836
10,387,0,0.0,36,308,79,0.7076412088215263
8,395,0,0.0,37,314,81,0.7006995628103208
6,401,0,0.0,38,319,82,0.6938269873309811
11,412,0,0.0,39,324,88,0.6870227951202322
21,433,0,0.0,40,337,96,0.680286305753183
14,447,0,0.0,41,346,101,0.6736168455752829
16,463,0,0.0,42,353,110,0.6670137476349562
15,478,0,0.0,43,360,118,0.6604763516169062
3,481,0,0.0,44,363,118,0.6540040037760834
9,490,0,0.0,45,368,122,0.64759605687231
19,509,0,0.0,46,379,130,0.6412518701055556
12,521,0,0.0,47,386,135,0.6349708090518567
14,535,0,0.0,48,395,140,0.6287522455998737
7,542,0,0.0,49,401,141,0.6225955578880794
20,562,0,0.0,50,412,150,0.616500130242572
31,593,0,0.0,51,431,162,0.6104653531155071
15,608,0,0.0,52,442,166,0.6044906230241432
4,612,0,0.0,53,444,168,0.5985753424904925
3,615,0,0.0,54,447,168,0.5927189199815717
4,619,0,0.0,55,451,168,0.5869207698502498
11,630,0,0.0,56,457,173,0.5811803122766818
24,654,0,0.0,57,470,184,0.5754969732103268
10,664,0,0.0,58,479,185,0.5698701843125418
10,674,0,0.0,59,486,188,0.564299382899748
54,728,0,0.0,60,509,219,0.558784011887162
27,755,0,0.0,61,525,230,0.5533235197330862
11,766,0,0.0,62,531,235,0.5479173603837548
16,782,0,0.0,63,537,245,0.5425649932187278
8,790,0,0.0,64,544,246,0.5372658829968282
11,801,0,0.0,65,550,251,0.5320194998026181
39,840,0,0.0,66,564,276,0.5268253189934059
14,854,0,0.0,67,573,281,0.5216828211467822
13,867,0,0.0,68,577,290,0.516591492008677
22,889,0,0.0,69,590,299,0.5115508224419336
5,894,0,0.0,70,593,301,0.5065603083753949
10,904,0,0.0,71,597,307,0.5016194507534953
2,906,0,0.0,72,599,307,0.49672775548635545
4,910,0,0.0,73,602,308,0.491884733400372
11,921,0,0.0,74,605,316,0.48708990018930043
18,939,0,0.0,75,617,322,0.48234277636582407
9,948,0,0.0,76,620,328,0.47764288721360454
14,962,0,0.0,77,632,330,0.47298976273981014
32,994,0,0.0,78,647,347,0.4683829376281158
27,1021,0,0.0,79,656,365,0.4638219511921713
21,1042,0,0.0,80,667,375,0.4593063473295323
8,1050,0,0.0,81,671,379,0.45483567447604933
6,1056,0,0.0,82,676,380,0.4504094855607117
13,1069,0,0.0,83,682,387,0.44602733796093924
31,1100,0,0.0,84,693,407,0.4416887934583202
6,1106,0,0.0,85,697,409,0.43739341819478894
8,1114,0,0.0,86,700,414,0.43314078262923944
13,1127,0,0.0,87,705,422,0.4289304614945713
14,1141,0,0.0,88,711,430,0.42476203375516264
17,1158,0,0.0,89,717,441,0.42063508256476556
5,1163,0,0.0,90,721,442,0.41654919522482203
5,1168,0,0.0,91,724,444,0.4125039631431931
5,1173,0,0.0,92,726,447,0.40849898179329963
50,1223,0,0.0,93,744,479,0.404533850673669
5,1228,0,0.0,94,747,481,0.40060817326788506
5,1233,0,0.0,95,750,483,0.3967215570049359
20,1253,0,0.0,96,757,496,0.3928736132199562
5,1258,0,0.0,97,761,497,0.38906395711536096
28,1286,0,0.0,98,770,516,0.38529220772236483
24,1310,0,0.0,99,780,530,0.3815579878628856
6,1316,0,0.0,100,782,534,0.37786092411182526
10,1326,0,0.0,101,786,540,0.3742006467597279
7,1333,0,0.0,102,789,544,0.3705767897758081
33,1366,0,0.0,103,804,562,0.3669889907713475
5,1371,0,0.0,104,807,564,0.36343689096345594
20,1391,0,0.0,105,817,574,0.35992013513919235
43,1434,0,0.0,106,833,601,0.35643837162004377
9,1443,0,0.0,107,837,606,0.3529912522267568
32,1475,0,0.0,108,847,628,0.34957843224451957
35,1510,0,0.0,109,858,652,0.34619957038848975
64,1574,0,0.0,110,883,691,0.34285432876966604
5,1579,0,0.0,111,885,694,0.3395423728610988
7,1586,0,0.0,112,888,698,0.3362633714644372
13,1599,0,0.0,113,894,705,0.33301699667680906
91,1690,0,0.0,114,921,769,0.3298029238580304
62,1752,0,0.0,115,936,816,0.3266208315981408
36,1788,0,0.0,116,944,844,0.32347040168526264
25,1813,0,0.0,117,949,864,0.3203513190737793
41,1854,0,0.0,118,959,895,0.3172632718528302
44,1898,0,0.0,119,972,926,0.31420595121511996
64,1962,0,0.0,120,987,975,0.311179051426037
