iteration,successes,reward_episode,episode_count,random_act,timestep
76,13537,76,146,10871,2666
101,13638,101,147,10949,2689
101,13739,101,148,11025,2714
101,13840,101,149,11105,2735
101,13941,101,150,11184,2757
101,14042,101,151,11259,2783
101,14143,101,152,11350,2793
101,14244,101,153,11428,2816
101,14345,101,154,11504,2841
101,14446,101,155,11586,2860
102,14548,102,156,11667,2881
101,14649,101,157,11750,2899
68,14717,68,158,11809,2908
101,14818,101,159,11887,2931
137,14955,137,160,11996,2959
101,15056,101,161,12077,2979
101,15157,101,162,12153,3004
101,15258,101,163,12239,3019
101,15359,101,164,12323,3036
101,15460,101,165,12402,3058
32,15492,32,166,12429,3063
101,15593,101,167,12509,3084
101,15694,101,168,12592,3102
101,15795,101,169,12669,3126
101,15896,101,170,12754,3142
48,15944,48,171,12797,3147
101,16045,101,172,12878,3167
65,16110,65,173,12935,3175
101,16211,101,174,13015,3196
101,16312,101,175,13091,3221
101,16413,101,176,13173,3240
101,16514,101,177,13247,3267
101,16615,101,178,13327,3288
101,16716,101,179,13414,3302
101,16817,101,180,13498,3319
101,16918,101,181,13584,3334
101,17019,101,182,13655,3364
101,17120,101,183,13737,3383
101,17221,101,184,13821,3400
101,17322,101,185,13906,3416
101,17423,101,186,13981,3442
101,17524,101,187,14060,3464
57,17581,57,188,14106,3475
101,17682,101,189,14192,3490
101,17783,101,190,14266,3517
101,17884,101,191,14342,3542
101,17985,101,192,14428,3557
101,18086,101,193,14508,3578
101,18187,101,194,14592,3595
101,18288,101,195,14674,3614
79,18367,79,196,14737,3630
101,18468,101,197,14808,3660
101,18569,101,198,14894,3675
101,18670,101,199,14973,3697
106,18776,106,200,15060,3716
46,18822,46,201,15101,3721
101,18923,101,202,15181,3742
101,19024,101,203,15261,3763
101,19125,101,204,15341,3784
101,19226,101,205,15421,3805
101,19327,101,206,15504,3823
101,19428,101,207,15577,3851
101,19529,101,208,15652,3877
101,19630,101,209,15735,3895
67,19697,67,210,15792,3905
101,19798,101,211,15875,3923
71,19869,71,212,15936,3933
101,19970,101,213,16015,3955
101,20071,101,214,16098,3973
101,20172,101,215,16179,3993
101,20273,101,216,16259,4014
97,20370,97,217,16341,4029
101,20471,101,218,16420,4051
101,20572,101,219,16505,4067
101,20673,101,220,16588,4085
101,20774,101,221,16666,4108
101,20875,101,222,16742,4133
101,20976,101,223,16819,4157
54,21030,54,224,16867,4163
101,21131,101,225,16949,4182
101,21232,101,226,17026,4206
86,21318,86,227,17102,4216
101,21419,101,228,17184,4235
101,21520,101,229,17264,4256
101,21621,101,230,17342,4279
101,21722,101,231,17426,4296
101,21823,101,232,17498,4325
101,21924,101,233,17580,4344
101,22025,101,234,17660,4365
102,22127,102,235,17747,4380
101,22228,101,236,17827,4401
101,22329,101,237,17909,4420
58,22387,58,238,17959,4428
101,22488,101,239,18040,4448
101,22589,101,240,18125,4464
101,22690,101,241,18206,4484
101,22791,101,242,18285,4506
67,22858,67,243,18343,4515
101,22959,101,244,18426,4533
101,23060,101,245,18509,4551
101,23161,101,246,18592,4569
101,23262,101,247,18674,4588
101,23363,101,248,18755,4608
104,23467,104,249,18840,4627
101,23568,101,250,18921,4647
110,23678,110,251,19006,4672
101,23779,101,252,19096,4683
101,23880,101,253,19178,4702
101,23981,101,254,19261,4720
101,24082,101,255,19344,4738
101,24183,101,256,19427,4756
32,24215,32,257,19457,4758
101,24316,101,258,19539,4777
108,24424,108,259,19626,4798
101,24525,101,260,19704,4821
104,24629,104,261,19791,4838
64,24693,64,262,19844,4849
101,24794,101,263,19924,4870
101,24895,101,264,20004,4891
101,24996,101,265,20089,4907
101,25097,101,266,20171,4926
74,25171,74,267,20237,4934
101,25272,101,268,20317,4955
101,25373,101,269,20397,4976
101,25474,101,270,20482,4992
115,25589,115,271,20574,5015
101,25690,101,272,20659,5031
101,25791,101,273,20744,5047
101,25892,101,274,20824,5068
101,25993,101,275,20906,5087
101,26094,101,276,20983,5111
101,26195,101,277,21061,5134
101,26296,101,278,21140,5156
101,26397,101,279,21221,5176
56,26453,56,280,21271,5182
75,26528,75,281,21338,5190
101,26629,101,282,21419,5210
101,26730,101,283,21501,5229
101,26831,101,284,21579,5252
116,26947,116,285,21668,5279
101,27048,101,286,21754,5294
101,27149,101,287,21833,5316
32,27181,32,288,21861,5320
101,27282,101,289,21944,5338
101,27383,101,290,22026,5357
101,27484,101,291,22107,5377
101,27585,101,292,22181,5404
101,27686,101,293,22262,5424
101,27787,101,294,22350,5437
101,27888,101,295,22431,5457
91,27979,91,296,22510,5469
104,28083,104,297,22590,5493
101,28184,101,298,22665,5519
112,28296,112,299,22757,5539
46,28342,46,300,22797,5545
101,28443,101,301,22876,5567
101,28544,101,302,22946,5598
101,28645,101,303,23032,5613
111,28756,111,304,23124,5632
73,28829,73,305,23186,5643
101,28930,101,306,23256,5674
101,29031,101,307,23337,5694
78,29109,78,308,23402,5707
101,29210,101,309,23478,5732
97,29307,97,310,23553,5754
101,29408,101,311,23637,5771
101,29509,101,312,23714,5795
101,29610,101,313,23793,5817
101,29711,101,314,23876,5835
51,29762,51,315,23916,5846
101,29863,101,316,23996,5867
101,29964,101,317,24072,5892
101,30065,101,318,24158,5907
103,30168,103,319,24244,5924
101,30269,101,320,24322,5947
101,30370,101,321,24409,5961
102,30472,102,322,24488,5984
101,30573,101,323,24571,6002
101,30674,101,324,24647,6027
101,30775,101,325,24733,6042
101,30876,101,326,24813,6063
101,30977,101,327,24895,6082
101,31078,101,328,24975,6103
101,31179,101,329,25054,6125
101,31280,101,330,25133,6147
109,31389,109,331,25221,6168
101,31490,101,332,25295,6195
101,31591,101,333,25375,6216
51,31642,51,334,25423,6219
101,31743,101,335,25509,6234
101,31844,101,336,25590,6254
101,31945,101,337,25667,6278
101,32046,101,338,25742,6304
101,32147,101,339,25819,6328
101,32248,101,340,25899,6349
101,32349,101,341,25978,6371
101,32450,101,342,26056,6394
101,32551,101,343,26134,6417
101,32652,101,344,26210,6442
101,32753,101,345,26295,6458
101,32854,101,346,26380,6474
101,32955,101,347,26455,6500
101,33056,101,348,26540,6516
101,33157,101,349,26619,6538
101,33258,101,350,26707,6551
101,33359,101,351,26790,6569
99,33458,99,352,26870,6588
101,33559,101,353,26949,6610
101,33660,101,354,27026,6634
32,33692,32,355,27053,6639
101,33793,101,356,27132,6661
101,33894,101,357,27215,6679
101,33995,101,358,27289,6706
101,34096,101,359,27370,6726
118,34214,118,360,27466,6748
101,34315,101,361,27549,6766
101,34416,101,362,27629,6787
32,34448,32,363,27659,6789
101,34549,101,364,27744,6805
101,34650,101,365,27827,6823
101,34751,101,366,27906,6845
101,34852,101,367,27984,6868
101,34953,101,368,28063,6890
101,35054,101,369,28145,6909
32,35086,32,370,28173,6913
101,35187,101,371,28255,6932
101,35288,101,372,28331,6957
101,35389,101,373,28414,6975
106,35495,106,374,28501,6994
101,35596,101,375,28585,7011
101,35697,101,376,28665,7032
101,35798,101,377,28751,7047
101,35899,101,378,28831,7068
101,36000,101,379,28910,7090
101,36101,101,380,28994,7107
101,36202,101,381,29075,7127
101,36303,101,382,29153,7150
101,36404,101,383,29231,7173
101,36505,101,384,29301,7204
68,36573,68,385,29359,7214
73,36646,73,386,29422,7224
101,36747,101,387,29505,7242
101,36848,101,388,29587,7261
41,36889,41,389,29622,7267
101,36990,101,390,29705,7285
101,37091,101,391,29790,7301
101,37192,101,392,29869,7323
101,37293,101,393,29945,7348
101,37394,101,394,30027,7367
51,37445,51,395,30073,7372
101,37546,101,396,30148,7398
137,37683,137,397,30256,7427
101,37784,101,398,30334,7450
101,37885,101,399,30410,7475
101,37986,101,400,30494,7492
47,38033,47,401,30532,7501
101,38134,101,402,30611,7523
101,38235,101,403,30699,7536
101,38336,101,404,30778,7558
51,38387,51,405,30823,7564
101,38488,101,406,30902,7586
101,38589,101,407,30983,7606
101,38690,101,408,31062,7628
102,38792,102,409,31146,7646
104,38896,104,410,31226,7670
101,38997,101,411,31302,7695
101,39098,101,412,31379,7719
101,39199,101,413,31460,7739
101,39300,101,414,31542,7758
107,39407,107,415,31627,7780
101,39508,101,416,31711,7797
101,39609,101,417,31793,7816
51,39660,51,418,31840,7820
95,39755,95,419,31921,7834
109,39864,109,420,32006,7858
101,39965,101,421,32088,7877
101,40066,101,422,32170,7896
101,40167,101,423,32248,7919
101,40268,101,424,32330,7938
101,40369,101,425,32408,7961
101,40470,101,426,32486,7984
101,40571,101,427,32563,8008
86,40657,86,428,32636,8021
101,40758,101,429,32718,8040
101,40859,101,430,32794,8065
101,40960,101,431,32867,8093
101,41061,101,432,32942,8119
101,41162,101,433,33022,8140
101,41263,101,434,33106,8157
38,41301,38,435,33136,8165
101,41402,101,436,33218,8184
101,41503,101,437,33303,8200
101,41604,101,438,33381,8223
101,41705,101,439,33460,8245
101,41806,101,440,33543,8263
101,41907,101,441,33613,8294
101,42008,101,442,33693,8315
101,42109,101,443,33779,8330
101,42210,101,444,33859,8351
32,42242,32,445,33889,8353
101,42343,101,446,33969,8374
56,42399,56,447,34018,8381
101,42500,101,448,34101,8399
101,42601,101,449,34184,8417
101,42702,101,450,34264,8438
67,42769,67,451,34316,8453
101,42870,101,452,34402,8468
101,42971,101,453,34482,8489
56,43027,56,454,34521,8506
101,43128,101,455,34602,8526
101,43229,101,456,34678,8551
101,43330,101,457,34759,8571
32,43362,32,458,34791,8571
119,43481,119,459,34893,8588
101,43582,101,460,34978,8604
101,43683,101,461,35057,8626
116,43799,116,462,35152,8647
101,43900,101,463,35229,8671
101,44001,101,464,35308,8693
101,44102,101,465,35386,8716
101,44203,101,466,35463,8740
101,44304,101,467,35543,8761
101,44405,101,468,35631,8774
101,44506,101,469,35712,8794
118,44624,118,470,35811,8813
101,44725,101,471,35889,8836
101,44826,101,472,35970,8856
106,44932,106,473,36056,8876
101,45033,101,474,36136,8897
101,45134,101,475,36221,8913
101,45235,101,476,36305,8930
101,45336,101,477,36388,8948
115,45451,115,478,36480,8971
51,45502,51,479,36523,8979
101,45603,101,480,36601,9002
101,45704,101,481,36685,9019
56,45760,56,482,36730,9030
101,45861,101,483,36814,9047
60,45921,60,484,36866,9055
101,46022,101,485,36945,9077
111,46133,111,486,37036,9097
51,46184,51,487,37081,9103
101,46285,101,488,37158,9127
101,46386,101,489,37238,9148
101,46487,101,490,37323,9164
101,46588,101,491,37410,9178
105,46693,105,492,37504,9189
101,46794,101,493,37582,9212
101,46895,101,494,37660,9235
101,46996,101,495,37738,9258
115,47111,115,496,37832,9279
101,47212,101,497,37914,9298
101,47313,101,498,37989,9324
101,47414,101,499,38070,9344
101,47515,101,500,38149,9366
101,47616,101,501,38235,9381
102,47718,102,502,38319,9399
101,47819,101,503,38403,9416
103,47922,103,504,38484,9438
32,47954,32,505,38511,9443
101,48055,101,506,38585,9470
101,48156,101,507,38666,9490
32,48188,32,508,38697,9491
101,48289,101,509,38784,9505
101,48390,101,510,38868,9522
101,48491,101,511,38948,9543
101,48592,101,512,39033,9559
101,48693,101,513,39121,9572
101,48794,101,514,39201,9593
104,48898,104,515,39285,9613
101,48999,101,516,39366,9633
32,49031,32,517,39392,9639
101,49132,101,518,39476,9656
101,49233,101,519,39551,9682
32,49265,32,520,39579,9686
101,49366,101,521,39657,9709
103,49469,103,522,39745,9724
51,49520,51,523,39789,9731
101,49621,101,524,39871,9750
88,49709,88,525,39945,9764
101,49810,101,526,40023,9787
101,49911,101,527,40111,9800
109,50020,109,528,40200,9820
101,50121,101,529,40272,9849
101,50222,101,530,40352,9870
101,50323,101,531,40432,9891
101,50424,101,532,40513,9911
101,50525,101,533,40598,9927
101,50626,101,534,40677,9949
101,50727,101,535,40760,9967
101,50828,101,536,40840,9988
101,50929,101,537,40919,10010
101,51030,101,538,40995,10035
101,51131,101,539,41072,10059
101,51232,101,540,41149,10083
101,51333,101,541,41230,10103
101,51434,101,542,41318,10116
101,51535,101,543,41397,10138
101,51636,101,544,41479,10157
91,51727,91,545,41555,10172
101,51828,101,546,41637,10191
101,51929,101,547,41712,10217
101,52030,101,548,41787,10243
101,52131,101,549,41868,10263
38,52169,38,550,41900,10269
101,52270,101,551,41980,10290
101,52371,101,552,42059,10312
101,52472,101,553,42146,10326
84,52556,84,554,42216,10340
101,52657,101,555,42301,10356
101,52758,101,556,42380,10378
101,52859,101,557,42462,10397
107,52966,107,558,42550,10416
101,53067,101,559,42628,10439
101,53168,101,560,42709,10459
32,53200,32,561,42737,10463
101,53301,101,562,42814,10487
101,53402,101,563,42892,10510
101,53503,101,564,42970,10533
101,53604,101,565,43051,10553
101,53705,101,566,43132,10573
101,53806,101,567,43218,10588
101,53907,101,568,43296,10611
101,54008,101,569,43371,10637
85,54093,85,570,43445,10648
32,54125,32,571,43471,10654
59,54184,59,572,43519,10665
101,54285,101,573,43605,10680
101,54386,101,574,43681,10705
101,54487,101,575,43761,10726
50,54537,50,576,43804,10733
101,54638,101,577,43875,10763
101,54739,101,578,43955,10784
111,54850,111,579,44046,10804
32,54882,32,580,44073,10809
101,54983,101,581,44153,10830
101,55084,101,582,44235,10849
101,55185,101,583,44313,10872
101,55286,101,584,44396,10890
101,55387,101,585,44472,10915
32,55419,32,586,44502,10917
68,55487,68,587,44561,10926
101,55588,101,588,44649,10939
32,55620,32,589,44676,10944
101,55721,101,590,44757,10964
101,55822,101,591,44837,10985
101,55923,101,592,44918,11005
101,56024,101,593,44997,11027
101,56125,101,594,45080,11045
101,56226,101,595,45155,11071
115,56341,115,596,45250,11091
101,56442,101,597,45332,11110
101,56543,101,598,45410,11133
119,56662,119,599,45505,11157
114,56776,114,600,45593,11183
101,56877,101,601,45674,11203
101,56978,101,602,45757,11221
46,57024,46,603,45795,11229
101,57125,101,604,45874,11251
111,57236,111,605,45963,11273
101,57337,101,606,46044,11293
102,57439,102,607,46127,11312
101,57540,101,608,46215,11325
112,57652,112,609,46307,11345
101,57753,101,610,46382,11371
101,57854,101,611,46465,11389
101,57955,101,612,46545,11410
101,58056,101,613,46621,11435
101,58157,101,614,46704,11453
32,58189,32,615,46734,11455
101,58290,101,616,46813,11477
101,58391,101,617,46901,11490
101,58492,101,618,46985,11507
101,58593,101,619,47065,11528
101,58694,101,620,47148,11546
32,58726,32,621,47173,11553
101,58827,101,622,47254,11573
101,58928,101,623,47335,11593
101,59029,101,624,47416,11613
102,59131,102,625,47498,11633
101,59232,101,626,47573,11659
101,59333,101,627,47654,11679
102,59435,102,628,47737,11698
101,59536,101,629,47815,11721
101,59637,101,630,47901,11736
101,59738,101,631,47978,11760
101,59839,101,632,48058,11781
101,59940,101,633,48130,11810
101,60041,101,634,48214,11827
101,60142,101,635,48290,11852
101,60243,101,636,48370,11873
101,60344,101,637,48450,11894
101,60445,101,638,48524,11921
101,60546,101,639,48598,11948
101,60647,101,640,48679,11968
101,60748,101,641,48762,11986
111,60859,111,642,48848,12011
101,60960,101,643,48923,12037
101,61061,101,644,49005,12056
101,61162,101,645,49089,12073
101,61263,101,646,49166,12097
101,61364,101,647,49250,12114
101,61465,101,648,49336,12129
32,61497,32,649,49363,12134
53,61550,53,650,49405,12145
64,61614,64,651,49459,12155
101,61715,101,652,49538,12177
104,61819,104,653,49620,12199
87,61906,87,654,49685,12221
36,61942,36,655,49715,12227
101,62043,101,656,49793,12250
101,62144,101,657,49876,12268
82,62226,82,658,49944,12282
51,62277,51,659,49989,12288
101,62378,101,660,50064,12314
50,62428,50,661,50106,12322
101,62529,101,662,50184,12345
101,62630,101,663,50266,12364
101,62731,101,664,50345,12386
101,62832,101,665,50430,12402
101,62933,101,666,50508,12425
101,63034,101,667,50588,12446
101,63135,101,668,50673,12462
101,63236,101,669,50755,12481
101,63337,101,670,50837,12500
101,63438,101,671,50914,12524
108,63546,108,672,51005,12541
101,63647,101,673,51083,12564
101,63748,101,674,51161,12587
32,63780,32,675,51189,12591
101,63881,101,676,51269,12612
101,63982,101,677,51358,12624
104,64086,104,678,51441,12645
101,64187,101,679,51514,12673
101,64288,101,680,51595,12693
101,64389,101,681,51678,12711
101,64490,101,682,51753,12737
108,64598,108,683,51838,12760
101,64699,101,684,51917,12782
101,64800,101,685,51990,12810
101,64901,101,686,52075,12826
101,65002,101,687,52164,12838
101,65103,101,688,52245,12858
109,65212,109,689,52333,12879
101,65313,101,690,52407,12906
101,65414,101,691,52488,12926
101,65515,101,692,52568,12947
101,65616,101,693,52643,12973
36,65652,36,694,52676,12976
101,65753,101,695,52759,12994
104,65857,104,696,52841,13016
101,65958,101,697,52922,13036
101,66059,101,698,53007,13052
84,66143,84,699,53080,13063
69,66212,69,700,53134,13078
101,66313,101,701,53215,13098
101,66414,101,702,53295,13119
32,66446,32,703,53323,13123
101,66547,101,704,53402,13145
101,66648,101,705,53484,13164
101,66749,101,706,53564,13185
101,66850,101,707,53646,13204
101,66951,101,708,53732,13219
108,67059,108,709,53817,13242
101,67160,101,710,53894,13266
101,67261,101,711,53983,13278
101,67362,101,712,54055,13307
32,67394,32,713,54085,13309
101,67495,101,714,54166,13329
101,67596,101,715,54250,13346
101,67697,101,716,54327,13370
101,67798,101,717,54404,13394
101,67899,101,718,54483,13416
101,68000,101,719,54563,13437
32,68032,32,720,54591,13441
101,68133,101,721,54674,13459
101,68234,101,722,54754,13480
101,68335,101,723,54824,13511
32,68367,32,724,54855,13512
101,68468,101,725,54936,13532
101,68569,101,726,55012,13557
101,68670,101,727,55090,13580
101,68771,101,728,55174,13597
101,68872,101,729,55248,13624
101,68973,101,730,55331,13642
101,69074,101,731,55415,13659
103,69177,103,732,55495,13682
101,69278,101,733,55579,13699
101,69379,101,734,55656,13723
101,69480,101,735,55730,13750
64,69544,64,736,55782,13762
101,69645,101,737,55863,13782
64,69709,64,738,55920,13789
101,69810,101,739,56001,13809
101,69911,101,740,56085,13826
101,70012,101,741,56164,13848
101,70113,101,742,56246,13867
101,70214,101,743,56326,13888
101,70315,101,744,56404,13911
101,70416,101,745,56485,13931
101,70517,101,746,56557,13960
101,70618,101,747,56631,13987
101,70719,101,748,56706,14013
101,70820,101,749,56790,14030
67,70887,67,750,56848,14039
101,70988,101,751,56928,14060
65,71053,65,752,56984,14069
101,71154,101,753,57067,14087
101,71255,101,754,57147,14108
101,71356,101,755,57224,14132
101,71457,101,756,57302,14155
101,71558,101,757,57383,14175
101,71659,101,758,57469,14190
101,71760,101,759,57544,14216
60,71820,60,760,57596,14224
60,71880,60,761,57646,14234
101,71981,101,762,57718,14263
90,72071,90,763,57790,14281
101,72172,101,764,57869,14303
101,72273,101,765,57955,14318
101,72374,101,766,58038,14336
101,72475,101,767,58123,14352
103,72578,103,768,58198,14380
101,72679,101,769,58274,14405
101,72780,101,770,58354,14426
105,72885,105,771,58435,14450
101,72986,101,772,58518,14468
101,73087,101,773,58597,14490
101,73188,101,774,58684,14504
109,73297,109,775,58768,14529
101,73398,101,776,58858,14540
101,73499,101,777,58940,14559
101,73600,101,778,59018,14582
101,73701,101,779,59099,14602
101,73802,101,780,59182,14620
117,73919,117,781,59281,14638
38,73957,38,782,59312,14645
101,74058,101,783,59390,14668
101,74159,101,784,59472,14687
101,74260,101,785,59549,14711
101,74361,101,786,59635,14726
101,74462,101,787,59710,14752
101,74563,101,788,59793,14770
101,74664,101,789,59872,14792
101,74765,101,790,59951,14814
101,74866,101,791,60032,14834
101,74967,101,792,60112,14855
101,75068,101,793,60192,14876
101,75169,101,794,60275,14894
42,75211,42,795,60312,14899
109,75320,109,796,60402,14918
101,75421,101,797,60487,14934
101,75522,101,798,60568,14954
101,75623,101,799,60648,14975
32,75655,32,800,60679,14976
101,75756,101,801,60758,14998
101,75857,101,802,60839,15018
101,75958,101,803,60917,15041
101,76059,101,804,61000,15059
101,76160,101,805,61079,15081
101,76261,101,806,61156,15105
101,76362,101,807,61241,15121
101,76463,101,808,61323,15140
101,76564,101,809,61403,15161
101,76665,101,810,61484,15181
112,76777,112,811,61575,15202
99,76876,99,812,61660,15216
101,76977,101,813,61744,15233
101,77078,101,814,61826,15252
101,77179,101,815,61901,15278
101,77280,101,816,61977,15303
101,77381,101,817,62062,15319
101,77482,101,818,62144,15338
101,77583,101,819,62227,15356
101,77684,101,820,62308,15376
117,77801,117,821,62404,15397
101,77902,101,822,62487,15415
101,78003,101,823,62571,15432
101,78104,101,824,62653,15451
101,78205,101,825,62735,15470
101,78306,101,826,62816,15490
101,78407,101,827,62903,15504
101,78508,101,828,62988,15520
101,78609,101,829,63065,15544
101,78710,101,830,63151,15559
101,78811,101,831,63231,15580
34,78845,34,832,63262,15583
101,78946,101,833,63341,15605
101,79047,101,834,63426,15621
101,79148,101,835,63504,15644
137,79285,137,836,63610,15675
101,79386,101,837,63692,15694
101,79487,101,838,63781,15706
101,79588,101,839,63864,15724
101,79689,101,840,63941,15748
105,79794,105,841,64030,15764
101,79895,101,842,64103,15792
101,79996,101,843,64178,15818
101,80097,101,844,64264,15833
101,80198,101,845,64340,15858
101,80299,101,846,64419,15880
101,80400,101,847,64499,15901
101,80501,101,848,64585,15916
89,80590,89,849,64660,15930
144,80734,144,850,64781,15953
101,80835,101,851,64863,15972
101,80936,101,852,64941,15995
117,81053,117,853,65036,16017
101,81154,101,854,65112,16042
101,81255,101,855,65193,16062
101,81356,101,856,65277,16079
101,81457,101,857,65352,16105
101,81558,101,858,65435,16123
101,81659,101,859,65518,16141
101,81760,101,860,65601,16159
101,81861,101,861,65676,16185
101,81962,101,862,65761,16201
32,81994,32,863,65790,16204
114,82108,114,864,65883,16225
101,82209,101,865,65965,16244
101,82310,101,866,66045,16265
101,82411,101,867,66125,16286
101,82512,101,868,66197,16315
101,82613,101,869,66272,16341
85,82698,85,870,66345,16353
101,82799,101,871,66424,16375
101,82900,101,872,66505,16395
101,83001,101,873,66589,16412
101,83102,101,874,66673,16429
101,83203,101,875,66747,16456
101,83304,101,876,66827,16477
101,83405,101,877,66904,16501
101,83506,101,878,66983,16523
80,83586,80,879,67048,16538
101,83687,101,880,67128,16559
101,83788,101,881,67205,16583
106,83894,106,882,67292,16602
101,83995,101,883,67377,16618
107,84102,107,884,67466,16636
101,84203,101,885,67539,16664
101,84304,101,886,67610,16694
101,84405,101,887,67688,16717
101,84506,101,888,67771,16735
101,84607,101,889,67857,16750
101,84708,101,890,67936,16772
101,84809,101,891,68012,16797
106,84915,106,892,68098,16817
87,85002,87,893,68173,16829
73,85075,73,894,68235,16840
101,85176,101,895,68318,16858
101,85277,101,896,68401,16876
106,85383,106,897,68484,16899
101,85484,101,898,68571,16913
101,85585,101,899,68651,16934
101,85686,101,900,68729,16957
110,85796,110,901,68821,16975
101,85897,101,902,68889,17008
101,85998,101,903,68968,17030
101,86099,101,904,69046,17053
101,86200,101,905,69124,17076
68,86268,68,906,69180,17088
101,86369,101,907,69260,17109
101,86470,101,908,69342,17128
32,86502,32,909,69372,17130
101,86603,101,910,69452,17151
87,86690,87,911,69521,17169
101,86791,101,912,69610,17181
32,86823,32,913,69636,17187
101,86924,101,914,69713,17211
101,87025,101,915,69790,17235
101,87126,101,916,69870,17256
104,87230,104,917,69961,17269
101,87331,101,918,70037,17294
102,87433,102,919,70121,17312
101,87534,101,920,70203,17331
101,87635,101,921,70284,17351
101,87736,101,922,70374,17362
101,87837,101,923,70445,17392
101,87938,101,924,70529,17409
101,88039,101,925,70616,17423
101,88140,101,926,70701,17439
101,88241,101,927,70781,17460
101,88342,101,928,70862,17480
118,88460,118,929,70960,17500
101,88561,101,930,71041,17520
101,88662,101,931,71123,17539
113,88775,113,932,71214,17561
101,88876,101,933,71297,17579
101,88977,101,934,71378,17599
