iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
200,134,0,-794,1,151,49
200,259,0,-875,2,312,88
85,313,1,-343,3,382,103
200,455,1,-722,4,400,285
200,593,1,-758,5,420,465
200,719,1,-866,6,435,650
170,838,2,-608,7,456,799
60,883,3,-174,8,457,858
200,1017,3,-794,9,460,1055
200,1143,3,-866,10,462,1253
87,1201,4,-327,11,462,1340
77,1247,5,-335,12,462,1417
32,1271,6,-83,13,462,1449
200,1398,6,-857,14,462,1649
200,1523,6,-875,15,462,1849
19,1536,7,-52,16,462,1868
118,1617,8,-430,17,462,1986
63,1666,9,-168,18,462,2049
200,1806,9,-740,19,462,2249
104,1881,10,-344,20,462,2353
200,2014,10,-803,21,462,2553
200,2160,10,-686,22,462,2753
200,2291,10,-821,23,462,2953
200,2418,10,-857,24,462,3153
110,2496,11,-377,25,462,3263
200,2627,11,-821,26,462,3463
200,2764,11,-767,27,462,3663
200,2891,11,-857,28,462,3863
200,3029,11,-758,29,462,4063
129,3117,12,-477,30,462,4192
55,3159,13,-151,31,462,4247
200,3287,13,-848,32,462,4447
200,3411,13,-884,33,462,4647
44,3450,14,-68,34,462,4691
99,3524,15,-303,35,462,4790
26,3542,16,-77,36,462,4816
15,3556,17,-3,37,462,4831
200,3702,17,-686,38,462,5031
33,3727,18,-84,39,462,5064
200,3865,18,-758,40,462,5264
117,3952,19,-366,41,462,5381
200,4089,19,-767,42,462,5581
72,4140,20,-240,43,462,5653
54,4178,21,-177,44,462,5707
200,4302,21,-884,45,462,5907
67,4351,22,-208,46,462,5974
200,4487,22,-776,47,462,6174
200,4615,22,-848,48,462,6374
41,4646,23,-110,49,462,6415
200,4782,23,-776,50,462,6615
21,4800,24,-27,51,462,6636
200,4934,24,-794,52,462,6836
200,5075,24,-731,53,462,7036
200,5213,24,-758,54,462,7236
21,5229,25,-45,55,462,7257
28,5253,26,-43,56,462,7285
34,5278,27,-94,57,462,7319
37,5306,28,-97,58,462,7356
200,5430,28,-884,59,462,7556
200,5553,28,-893,60,462,7756
38,5577,29,-143,61,462,7794
70,5627,30,-229,62,462,7864
179,5752,31,-644,63,462,8043
183,5883,32,-630,64,462,8226
46,5917,33,-133,65,462,8272
127,5999,34,-511,66,462,8399
200,6132,34,-803,67,462,8599
