iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
29,29,0,0.0,1,19,10
17,46,0,0.0,2,31,15
59,105,0,0.0,3,73,32
10,115,0,0.0,4,83,32
21,136,0,0.0,5,96,40
20,156,0,0.0,6,115,41
14,170,0,0.0,7,126,44
35,205,0,0.0,8,154,51
16,221,0,0.0,9,166,55
27,248,0,0.0,10,188,60
46,294,0,0.0,11,223,71
39,333,0,0.0,12,252,81
50,383,0,0.0,13,296,87
79,462,0,0.0,14,365,97
27,489,0,0.0,15,384,105
37,526,0,0.0,16,414,112
12,538,0,0.0,17,423,115
23,561,0,0.0,18,443,118
12,573,0,0.0,19,450,123
32,605,0,0.0,20,477,128
10,615,0,0.0,21,487,128
21,636,0,0.0,22,504,132
100,736,0,0.0,23,582,154
36,772,0,0.0,24,612,160
51,823,0,0.0,25,655,168
38,861,0,0.0,26,688,173
55,916,0,0.0,27,730,186
25,941,0,0.0,28,745,196
28,969,0,0.0,29,766,203
33,1002,0,0.0,30,794,208
18,1020,0,0.0,31,810,210
36,1056,0,0.0,32,840,216
87,1143,0,0.0,33,908,235
59,1202,0,0.0,34,954,248
37,1239,0,0.0,35,984,255
31,1270,0,0.0,36,1013,257
14,1284,0,0.0,37,1022,262
5,1289,0,0.0,38,1027,262
22,1311,0,0.0,39,1044,267
40,1351,0,0.0,40,1077,274
71,1422,0,0.0,41,1129,293
70,1492,0,0.0,42,1185,307
14,1506,0,0.0,43,1197,309
20,1526,0,0.0,44,1211,315
58,1584,0,0.0,45,1259,325
9,1593,0,0.0,46,1268,325
15,1608,0,0.0,47,1280,328
11,1619,0,0.0,48,1288,331
37,1656,0,0.0,49,1319,337
24,1680,0,0.0,50,1339,341
41,1721,1,1.0,51,1371,350
28,1749,1,0.0,52,1373,376
47,1796,1,0.0,53,1378,418
7,1803,1,0.0,54,1379,424
44,1847,1,0.0,55,1383,464
41,1888,1,0.0,56,1384,504
39,1927,1,0.0,57,1387,540
17,1944,1,0.0,58,1391,553
7,1951,1,0.0,59,1392,559
20,1971,1,0.0,60,1393,578
13,1984,1,0.0,61,1393,591
16,2000,1,0.0,62,1395,605
8,2008,1,0.0,63,1396,612
13,2021,1,0.0,64,1396,625
20,2041,1,0.0,65,1398,643
73,2114,1,0.0,66,1403,711
35,2149,1,0.0,67,1403,746
69,2218,1,0.0,68,1412,806
22,2240,1,0.0,69,1415,825
51,2291,1,0.0,70,1417,874
17,2308,1,0.0,71,1417,891
39,2347,1,0.0,72,1423,924
9,2356,1,0.0,73,1423,933
8,2364,1,0.0,74,1423,941
88,2452,1,0.0,75,1432,1020
12,2464,1,0.0,76,1433,1031
23,2487,1,0.0,77,1439,1048
24,2511,1,0.0,78,1439,1072
18,2529,1,0.0,79,1440,1089
49,2578,1,0.0,80,1452,1126
29,2607,1,0.0,81,1457,1150
19,2626,1,0.0,82,1458,1168
15,2641,1,0.0,83,1460,1181
7,2648,1,0.0,84,1461,1187
53,2701,1,0.0,85,1466,1235
80,2781,1,0.0,86,1477,1304
11,2792,1,0.0,87,1477,1315
15,2807,1,0.0,88,1477,1330
63,2870,1,0.0,89,1485,1385
15,2885,1,0.0,90,1485,1400
100,2985,1,0.0,91,1494,1491
62,3047,1,0.0,92,1499,1548
19,3066,1,0.0,93,1500,1566
36,3102,1,0.0,94,1506,1596
84,3186,1,0.0,95,1510,1676
40,3226,1,0.0,96,1512,1714
7,3233,1,0.0,97,1512,1721
11,3244,1,0.0,98,1514,1730
19,3263,1,0.0,99,1515,1748
100,3363,1,0.0,100,1523,1840
77,3440,1,0.0,101,1531,1909
26,3466,1,0.0,102,1533,1933
28,3494,1,0.0,103,1535,1959
12,3506,1,0.0,104,1536,1970
11,3517,1,0.0,105,1538,1979
46,3563,1,0.0,106,1543,2020
22,3585,1,0.0,107,1548,2037
13,3598,1,0.0,108,1549,2049
43,3641,1,0.0,109,1552,2089
17,3658,1,0.0,110,1553,2105
30,3688,1,0.0,111,1558,2130
37,3725,1,0.0,112,1563,2162
28,3753,1,0.0,113,1569,2184
27,3780,1,0.0,114,1576,2204
97,3877,1,0.0,115,1583,2294
24,3901,1,0.0,116,1585,2316
31,3932,1,0.0,117,1587,2345
31,3963,1,0.0,118,1589,2374
9,3972,1,0.0,119,1589,2383
9,3981,1,0.0,120,1589,2392
26,4007,1,0.0,121,1592,2415
11,4018,1,0.0,122,1592,2426
32,4050,1,0.0,123,1596,2454
55,4105,1,0.0,124,1599,2506
22,4127,1,0.0,125,1602,2525
12,4139,1,0.0,126,1603,2536
59,4198,1,0.0,127,1604,2594
17,4215,1,0.0,128,1604,2611
28,4243,1,0.0,129,1606,2637
47,4290,1,0.0,130,1608,2682
38,4328,1,0.0,131,1610,2718
23,4351,1,0.0,132,1611,2740
21,4372,1,0.0,133,1612,2760
15,4387,1,0.0,134,1612,2775
93,4480,1,0.0,135,1621,2859
19,4499,1,0.0,136,1623,2876
88,4587,1,0.0,137,1630,2957
28,4615,1,0.0,138,1633,2982
18,4633,1,0.0,139,1633,3000
16,4649,1,0.0,140,1634,3015
10,4659,1,0.0,141,1635,3024
61,4720,1,0.0,142,1639,3081
37,4757,1,0.0,143,1642,3115
16,4773,1,0.0,144,1642,3131
47,4820,1,0.0,145,1650,3170
12,4832,1,0.0,146,1653,3179
6,4838,1,0.0,147,1653,3185
13,4851,1,0.0,148,1654,3197
20,4871,1,0.0,149,1655,3216
44,4915,1,0.0,150,1656,3259
88,5003,1,0.0,151,1668,3335
36,5039,1,0.0,152,1670,3369
44,5083,1,0.0,153,1675,3408
49,5132,1,0.0,154,1681,3451
48,5180,1,0.0,155,1686,3494
26,5206,1,0.0,156,1687,3519
81,5287,1,0.0,157,1692,3595
33,5320,1,0.0,158,1694,3626
23,5343,1,0.0,159,1696,3647
26,5369,1,0.0,160,1696,3673
13,5382,1,0.0,161,1697,3685
18,5400,1,0.0,162,1698,3702
15,5415,1,0.0,163,1699,3716
12,5427,1,0.0,164,1703,3724
14,5441,1,0.0,165,1704,3737
92,5533,1,0.0,166,1708,3825
37,5570,1,0.0,167,1710,3860
25,5595,1,0.0,168,1711,3884
12,5607,1,0.0,169,1711,3896
16,5623,1,0.0,170,1714,3909
39,5662,1,0.0,171,1718,3944
14,5676,1,0.0,172,1718,3958
34,5710,1,0.0,173,1721,3989
22,5732,1,0.0,174,1725,4007
28,5760,1,0.0,175,1729,4031
56,5816,1,0.0,176,1732,4084
23,5839,1,0.0,177,1734,4105
13,5852,1,0.0,178,1735,4117
23,5875,1,0.0,179,1735,4140
41,5916,1,0.0,180,1741,4175
26,5942,1,0.0,181,1742,4200
100,6042,1,0.0,182,1748,4294
49,6091,1,0.0,183,1750,4341
60,6151,1,0.0,184,1758,4393
27,6178,1,0.0,185,1761,4417
37,6215,1,0.0,186,1765,4450
17,6232,1,0.0,187,1768,4464
13,6245,1,0.0,188,1768,4477
44,6289,1,0.0,189,1774,4515
93,6382,1,0.0,190,1780,4602
100,6482,1,0.0,191,1790,4692
68,6550,1,0.0,192,1797,4753
18,6568,1,0.0,193,1800,4768
31,6599,1,0.0,194,1805,4794
7,6606,1,0.0,195,1805,4801
28,6634,1,0.0,196,1806,4828
45,6679,1,0.0,197,1810,4869
33,6712,1,0.0,198,1811,4901
57,6769,1,0.0,199,1821,4948
17,6786,1,0.0,200,1824,4962
11,6797,1,0.0,201,1824,4973
25,6822,1,0.0,202,1825,4997
30,6852,1,0.0,203,1826,5026
21,6873,1,0.0,204,1829,5044
32,6905,1,0.0,205,1833,5072
35,6940,1,0.0,206,1834,5106
20,6960,1,0.0,207,1834,5126
15,6975,1,0.0,208,1835,5140
9,6984,1,0.0,209,1835,5149
12,6996,1,0.0,210,1836,5160
8,7004,1,0.0,211,1836,5168
10,7014,1,0.0,212,1837,5177
10,7024,1,0.0,213,1840,5184
30,7054,1,0.0,214,1844,5210
43,7097,1,0.0,215,1848,5249
43,7140,1,0.0,216,1849,5291
14,7154,1,0.0,217,1851,5303
14,7168,1,0.0,218,1852,5316
17,7185,1,0.0,219,1855,5330
20,7205,1,0.0,220,1858,5347
67,7272,1,0.0,221,1861,5411
26,7298,1,0.0,222,1863,5435
24,7322,1,0.0,223,1865,5457
11,7333,1,0.0,224,1867,5466
29,7362,1,0.0,225,1869,5493
11,7373,1,0.0,226,1871,5502
9,7382,1,0.0,227,1871,5511
48,7430,1,0.0,228,1874,5556
27,7457,1,0.0,229,1875,5582
36,7493,1,0.0,230,1878,5615
32,7525,1,0.0,231,1882,5643
48,7573,1,0.0,232,1884,5689
11,7584,1,0.0,233,1885,5699
24,7608,1,0.0,234,1887,5721
32,7640,1,0.0,235,1889,5751
35,7675,1,0.0,236,1894,5781
54,7729,1,0.0,237,1896,5833
26,7755,1,0.0,238,1900,5855
32,7787,1,0.0,239,1901,5886
32,7819,1,0.0,240,1905,5914
27,7846,1,0.0,241,1906,5940
7,7853,1,0.0,242,1906,5947
29,7882,1,0.0,243,1910,5972
20,7902,1,0.0,244,1911,5991
26,7928,1,0.0,245,1912,6016
100,8028,1,0.0,246,1919,6109
14,8042,1,0.0,247,1919,6123
25,8067,1,0.0,248,1920,6147
60,8127,1,0.0,249,1926,6201
12,8139,1,0.0,250,1926,6213
34,8173,1,0.0,251,1933,6240
33,8206,1,0.0,252,1934,6272
33,8239,1,0.0,253,1935,6304
91,8330,1,0.0,254,1938,6392
10,8340,1,0.0,255,1939,6401
62,8402,1,0.0,256,1944,6458
24,8426,1,0.0,257,1947,6479
43,8469,1,0.0,258,1949,6520
77,8546,1,0.0,259,1957,6589
19,8565,1,0.0,260,1957,6608
24,8589,1,0.0,261,1957,6632
27,8616,1,0.0,262,1958,6658
31,8647,1,0.0,263,1961,6686
35,8682,1,0.0,264,1963,6719
47,8729,1,0.0,265,1967,6762
