iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
22,22,0,0.0,1,12,10
5,27,0,0.0,2,17,10
7,34,0,0.0,3,22,12
3,37,0,0.0,4,25,12
7,44,0,0.0,5,29,15
4,48,0,0.0,6,32,16
3,51,0,0.0,7,32,19
4,55,0,0.0,8,36,19
11,66,0,0.0,9,43,23
8,74,0,0.0,10,49,25
20,94,0,0.0,11,64,30
2,96,0,0.0,12,66,30
5,101,0,0.0,13,71,30
3,104,0,0.0,14,72,32
3,107,0,0.0,15,75,32
7,114,0,0.0,16,82,32
6,120,0,0.0,17,85,35
17,137,1,1.0,18,97,40
5,142,1,0.0,19,98,44
7,149,1,0.0,20,98,51
4,153,1,0.0,21,99,54
5,158,1,0.0,22,100,58
7,165,1,0.0,23,100,65
2,167,1,0.0,24,100,67
2,169,1,0.0,25,100,69
21,190,1,0.0,26,102,88
9,199,1,0.0,27,105,94
4,203,1,0.0,28,106,97
14,217,1,0.0,29,106,111
12,229,1,0.0,30,107,122
6,235,1,0.0,31,107,128
13,248,1,0.0,32,108,140
16,264,1,0.0,33,109,155
7,271,1,0.0,34,110,161
14,285,1,0.0,35,113,172
11,296,1,0.0,36,114,182
4,300,1,0.0,37,114,186
11,311,1,0.0,38,114,197
3,314,1,0.0,39,114,200
23,337,1,0.0,40,117,220
10,347,1,0.0,41,118,229
7,354,1,0.0,42,118,236
3,357,1,0.0,43,118,239
14,371,1,0.0,44,119,252
2,373,1,0.0,45,119,254
7,380,1,0.0,46,120,260
6,386,1,0.0,47,122,264
2,388,1,0.0,48,122,266
10,398,1,0.0,49,122,276
5,403,1,0.0,50,123,280
16,419,1,0.0,51,123,296
5,424,1,0.0,52,123,301
5,429,1,0.0,53,123,306
2,431,1,0.0,54,123,308
13,444,1,0.0,55,125,319
17,461,1,0.0,56,126,335
8,469,1,0.0,57,127,342
9,478,1,0.0,58,128,350
4,482,1,0.0,59,129,353
7,489,1,0.0,60,130,359
5,494,1,0.0,61,131,363
3,497,1,0.0,62,131,366
11,508,1,0.0,63,131,377
7,515,2,1.0,64,132,383
9,524,2,0.0,65,132,392
4,528,2,0.0,66,132,396
4,532,2,0.0,67,132,400
27,559,3,1.0,68,132,427
22,581,3,0.0,69,132,449
10,591,3,0.0,70,132,459
2,593,3,0.0,71,132,461
14,607,3,0.0,72,132,475
11,618,3,0.0,73,132,486
14,632,3,0.0,74,132,500
6,638,3,0.0,75,132,506
9,647,3,0.0,76,132,515
10,657,3,0.0,77,132,525
18,675,3,0.0,78,132,543
4,679,3,0.0,79,132,547
17,696,3,0.0,80,133,563
11,707,3,0.0,81,133,574
5,712,3,0.0,82,133,579
5,717,3,0.0,83,133,584
2,719,3,0.0,84,133,586
7,726,3,0.0,85,133,593
8,734,3,0.0,86,133,601
20,754,3,0.0,87,133,621
8,762,3,0.0,88,134,628
10,772,3,0.0,89,134,638
