iteration,successes,reward_episode,episode_count,random_act,timestep,epsilon
101,101,202,1,101,0,1.0
101,202,202,2,199,3,0.9901493354116764
101,303,202,3,298,5,0.9803966865736877
101,404,202,4,396,8,0.970741078213023
101,505,202,5,493,12,0.9611815447608
101,606,202,6,591,15,0.9517171302557069
101,707,202,7,689,18,0.9423468882484062
101,808,202,8,785,23,0.9330698817068888
101,909,202,9,877,32,0.9238851829227694
101,1010,202,10,966,44,0.9147918734185159
101,1111,202,11,1062,49,0.9057890438555999
101,1212,202,12,1153,59,0.896875793943563
101,1313,202,13,1245,68,0.888051232349986
101,1414,202,14,1335,79,0.8793144766113556
101,1515,202,15,1423,92,0.8706646530448178
101,1616,202,16,1512,104,0.8621008966608072
101,1717,202,17,1594,123,0.8536223510765493
101,1818,202,18,1683,135,0.8452281684304199
101,1919,202,19,1768,151,0.8369175092971592
101,2020,202,20,1846,174,0.8286895426039287
101,2121,202,21,1931,190,0.820543445547202
101,2222,202,22,2018,204,0.8124784035104852
101,2323,202,23,2100,223,0.8044936099828537
101,2424,202,24,2176,248,0.7965882664783007
101,2525,202,25,2253,272,0.7887615824558879
101,2626,202,26,2331,295,0.7810127752406908
101,2727,202,27,2402,325,0.7733410699455306
101,2828,202,28,2479,349,0.7657456993934846
101,2929,202,29,2557,372,0.7582259040411682
101,3030,202,30,2626,404,0.7507809319027796
101,3131,202,31,2702,429,0.7434100384749007
101,3232,202,32,2780,452,0.7361124866620463
101,3333,202,33,2856,477,0.7288875467029541
101,3434,202,34,2933,501,0.7217344960976069
101,3535,202,35,2997,538,0.7146526195349836
101,3636,202,36,3073,563,0.7076412088215263
101,3737,202,37,3139,598,0.7006995628103208
101,3838,202,38,3206,632,0.6938269873309811
101,3939,202,39,3275,664,0.6870227951202322
101,4040,202,40,3339,701,0.680286305753183
101,4141,202,41,3417,724,0.6736168455752829
101,4242,202,42,3487,755,0.6670137476349562
101,4343,202,43,3554,789,0.6604763516169062
101,4444,202,44,3625,819,0.6540040037760834
101,4545,202,45,3689,856,0.64759605687231
101,4646,202,46,3758,888,0.6412518701055556
