iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
55,54,0,-154,1,36,19
10,63,0,-109,2,42,23
26,88,0,-125,3,61,30
4,91,0,-103,4,65,30
1,91,0,-100,5,66,30
3,93,0,-102,6,69,30
4,96,0,-103,7,72,31
8,103,0,-107,8,79,32
1,103,0,-100,9,80,32
1,103,0,-100,10,81,32
1,103,0,-100,11,82,32
1,103,0,-100,12,83,32
8,110,0,-107,13,87,36
10,119,0,-109,14,94,39
5,123,0,-104,15,98,40
1,123,0,-100,16,99,40
1,123,0,-100,17,100,40
3,125,0,-102,18,103,40
2,126,0,-101,19,105,40
5,130,0,-104,20,110,40
11,140,0,-110,21,120,41
11,150,0,-110,22,128,44
17,166,0,-116,23,143,46
38,203,0,-137,24,172,55
1,203,0,-100,25,173,55
15,217,0,-114,26,186,57
8,224,0,-107,27,190,61
6,229,0,-105,28,195,62
2,230,0,-101,29,197,62
37,266,0,-136,30,225,71
81,346,0,-180,31,291,86
5,350,0,-104,32,295,87
67,416,0,-166,33,355,94
2,417,0,-101,34,357,94
3,419,0,-102,35,359,95
5,423,0,-104,36,363,96
3,425,0,-102,37,365,97
2,426,0,-101,38,366,98
2,427,0,-101,39,367,99
1,427,0,-100,40,368,99
55,481,0,-154,41,410,112
2,482,0,-101,42,412,112
48,529,0,-147,43,449,123
1,529,0,-100,44,450,123
3,531,0,-102,45,452,124
1,531,0,-100,46,453,124
6,536,0,-105,47,458,125
3,538,0,-102,48,461,125
22,559,0,-121,49,480,128
9,567,0,-108,50,488,129
3,569,0,-102,51,490,130
4,572,0,-103,52,494,130
11,582,0,-110,53,503,132
2,583,0,-101,54,505,132
27,609,0,-126,55,525,139
4,612,0,-103,56,528,140
2,613,0,-101,57,530,140
1,613,0,-100,58,531,140
2,614,0,-101,59,532,141
9,622,0,-108,60,541,141
6,627,0,-105,61,546,142
3,629,0,-102,62,549,142
2,630,0,-101,63,550,143
4,633,0,-103,64,552,145
1,633,0,-100,65,553,145
9,641,0,-108,66,560,147
8,648,0,-107,67,566,149
3,650,0,-102,68,569,149
3,652,0,-102,69,571,150
5,656,0,-104,70,575,151
1,656,0,-100,71,575,152
1,656,0,-100,72,576,152
4,659,0,-103,73,579,153
3,661,0,-102,74,581,154
1,661,0,-100,75,582,154
1,661,0,-100,76,583,154
36,696,0,-135,77,612,161
10,705,0,-109,78,621,162
6,710,0,-105,79,625,164
4,713,0,-103,80,628,165
15,727,0,-114,81,641,167
9,735,0,-108,82,650,167
43,777,0,-142,83,687,173
3,779,0,-102,84,689,174
5,783,0,-104,85,694,174
1,783,0,-100,86,695,174
2,784,0,-101,87,696,175
5,788,0,-104,88,700,176
2,789,0,-101,89,701,177
40,828,0,-139,90,731,187
2,829,0,-101,91,731,189
3,831,0,-102,92,732,191
2,832,0,-101,93,733,192
44,875,0,-143,94,766,203
2,876,0,-101,95,768,203
20,895,0,-119,96,784,207
1,895,0,-100,97,785,207
3,897,0,-102,98,788,207
1,897,0,-100,99,789,207
55,951,0,-154,100,836,215
1,951,0,-100,101,837,215
4,954,0,-103,102,840,216
3,956,0,-102,103,842,217
1,956,0,-100,104,843,217
29,984,0,-128,105,865,224
50,1033,0,-149,106,904,235
5,1037,0,-104,107,909,235
2,1038,0,-101,108,910,236
6,1043,0,-105,109,913,239
64,1106,0,-163,110,965,251
2,1107,0,-101,111,967,251
16,1122,0,-115,112,979,255
22,1143,0,-121,113,1001,255
11,1153,0,-110,114,1010,257
5,1157,0,-104,115,1015,257
9,1165,0,-108,116,1020,261
1,1165,0,-100,117,1021,261
3,1167,0,-102,118,1023,262
21,1187,0,-120,119,1041,265
1,1187,0,-100,120,1042,265
4,1190,0,-103,121,1044,267
13,1202,0,-112,122,1054,270
7,1208,0,-106,123,1061,270
6,1213,0,-105,124,1066,271
79,1291,0,-178,125,1125,291
3,1293,0,-102,126,1128,291
9,1301,0,-108,127,1134,294
71,1372,1,-71,128,1191,308
4,1375,1,-103,129,1191,312
1,1375,1,-100,130,1191,313
5,1379,1,-104,131,1191,318
4,1382,1,-103,132,1192,321
26,1407,1,-125,133,1197,342
18,1424,1,-117,134,1200,357
1,1424,1,-100,135,1200,358
62,1485,1,-161,136,1210,410
1,1485,1,-100,137,1210,411
1,1485,1,-100,138,1210,412
5,1489,1,-104,139,1210,417
17,1505,1,-116,140,1212,432
1,1505,1,-100,141,1212,433
2,1506,1,-101,142,1212,435
2,1507,1,-101,143,1213,436
35,1542,2,-35,144,1216,468
2,1543,2,-101,145,1216,470
2,1544,2,-101,146,1216,472
11,1554,2,-110,147,1216,483
1,1554,2,-100,148,1216,484
1,1554,2,-100,149,1216,485
1,1554,2,-100,150,1216,486
1,1554,2,-100,151,1216,487
3,1556,2,-102,152,1216,490
