iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
1,0,0,-100,1,1,0,1.0
2,1,0,-101,2,3,0,0.9901493354116764
1,1,0,-100,3,4,0,0.9803966865736877
11,11,0,-110,4,15,0,0.970741078213023
3,13,0,-102,5,18,0,0.9611815447608
15,27,0,-114,6,31,2,0.9517171302557069
1,27,0,-100,7,32,2,0.9423468882484062
5,31,0,-104,8,36,3,0.9330698817068888
2,32,0,-101,9,38,3,0.9238851829227694
3,34,0,-102,10,40,4,0.9147918734185159
5,38,0,-104,11,45,4,0.9057890438555999
10,47,0,-109,12,55,4,0.896875793943563
1,47,0,-100,13,56,4,0.888051232349986
3,49,0,-102,14,59,4,0.8793144766113556
3,51,0,-102,15,62,4,0.8706646530448178
6,56,0,-105,16,67,5,0.8621008966608072
2,57,0,-101,17,69,5,0.8536223510765493
120,177,1,-120,18,167,27,0.8452281684304199
45,221,1,-144,19,205,34,0.8369175092971592
1,221,1,-100,20,206,34,0.8286895426039287
9,229,1,-108,21,211,38,0.820543445547202
1,229,1,-100,22,212,38,0.8124784035104852
2,230,1,-101,23,214,38,0.8044936099828537
5,234,1,-104,24,217,40,0.7965882664783007
1,234,1,-100,25,218,40,0.7887615824558879
6,239,1,-105,26,224,40,0.7810127752406908
25,263,1,-124,27,244,45,0.7733410699455306
1,263,1,-100,28,245,45,0.7657456993934846
8,270,1,-107,29,252,46,0.7582259040411682
1,270,1,-100,30,253,46,0.7507809319027796
1,270,1,-100,31,254,46,0.7434100384749007
1,270,1,-100,32,255,46,0.7361124866620463
71,340,1,-170,33,306,66,0.7288875467029541
3,342,1,-102,34,308,67,0.7217344960976069
18,359,1,-117,35,322,71,0.7146526195349836
2,360,1,-101,36,324,71,0.7076412088215263
1,360,1,-100,37,325,71,0.7006995628103208
21,380,1,-120,38,341,76,0.6938269873309811
27,406,1,-126,39,357,87,0.6870227951202322
6,411,1,-105,40,361,89,0.680286305753183
31,441,1,-130,41,380,101,0.6736168455752829
1,441,1,-100,42,381,101,0.6670137476349562
32,472,1,-131,43,401,113,0.6604763516169062
8,479,1,-107,44,405,117,0.6540040037760834
40,518,1,-139,45,428,134,0.64759605687231
25,542,1,-124,46,442,145,0.6412518701055556
8,549,1,-107,47,446,149,0.6349708090518567
21,569,1,-120,48,457,159,0.6287522455998737
2,570,1,-101,49,459,159,0.6225955578880794
69,639,2,-69,50,501,186,0.616500130242572
15,653,2,-114,51,510,192,0.6104653531155071
18,670,2,-117,52,520,200,0.6044906230241432
13,682,2,-112,53,526,207,0.5985753424904925
1,682,2,-100,54,527,207,0.5927189199815717
3,684,2,-102,55,530,207,0.5869207698502498
1,684,2,-100,56,531,207,0.5811803122766818
