successes,iteration_mean,iteration_std,successes_episode_mean,successes_episode_std,reward_episode_mean,reward_episode_std,episode_count_mean,episode_count_std,random_act_mean,random_act_std,timestep_mean,timestep_std,epsilon_mean,epsilon_std
188,37.56804174484053,21.143318622632567,0.0,0.0,0.0,0.0,5.486624266654754,1.607072269906925,184.00570836683642,2.8358336555149206,3.9942916331635843,2.8358336555149215,0.9566816840061655,0.015271051313915129
198,37.802725683423695,23.513498132086927,0.0,0.0,0.0,0.0,5.798505302107676,1.6904861400014484,193.62492238452606,2.7767286978755537,4.375077615473957,2.7767286978755523,0.9537458851995115,0.01603264459589511
207,40.26971045891777,25.466071002461174,0.0,0.0,0.0,0.0,6.1349674647845385,1.8408604160178816,202.27644576967748,2.7770199781685663,4.723554230322523,2.777019978168567,0.950596938265695,0.017410993163963877
208,40.70662352214182,25.513005497646837,0.0,0.0,0.0,0.0,6.162067624110307,1.8504077134327563,203.22362358170284,2.7838704041293267,4.77637641829715,2.7838704041293223,0.950343340211244,0.017497096597179695
209,41.19317028499955,25.532521460728123,0.0,0.0,0.0,0.0,6.187702581970875,1.8585648028520745,204.1612775842044,2.8034062293679156,4.838722415795586,2.8034062293679103,0.950103554620745,0.01757015609038384
210,41.577230275370525,25.428023953988127,0.0,0.0,0.0,0.0,6.2137608202547225,1.8663955728930453,205.0958098935843,2.8222339301493102,4.904190106415716,2.8222339301493093,0.9498598599167494,0.017640226737838383
220,46.167830179080184,23.617282552179006,0.0,0.0,0.0,0.0,6.418787647537647,1.9212554686157628,214.46891076516076,3.025724144739348,5.531089234839235,3.0257241447393417,0.9479460717512467,0.018116688397591382
221,46.57040286746472,23.361267058230553,0.0,0.0,0.0,0.0,6.43910174590587,1.9268315336766875,215.40697518975867,3.0466147655649105,5.593024810241305,3.0466147655649136,0.947756556134826,0.018165078451351287
231,50.14751864019905,21.00973754815418,0.0,0.0,0.0,0.0,6.640853840699203,1.9829260035970253,224.837619435738,3.23718190253442,6.1623805642620075,3.2371819025344197,0.9458762077802054,0.018650133279810598
244,54.673504438871326,18.748014713058186,0.0,0.0,0.0,0.0,6.874455093342297,2.0206847135294006,237.10382950453067,3.4940579698858953,6.896170495469313,3.494057969885891,0.9436974691944068,0.018957811646222927
246,54.977502254051686,17.981435891056208,0.0,0.0,0.0,0.0,6.915521952723287,2.0185930748296577,238.97811823306287,3.5109277421512846,7.021881766937104,3.510927742151282,0.9433135017401917,0.018929752750956007
250,55.36761170555059,17.088188875445802,0.0,0.0,0.0,0.0,6.99630065793513,2.0139723608515636,242.7391618147886,3.546499816127158,7.260838185211438,3.546499816127158,0.9425590378648165,0.018869061207744908
257,55.08363657900702,17.91173402334166,0.0,0.0,0.0,0.0,7.154330058722522,2.0263759154181695,249.32098808280847,3.6146935484444476,7.679011917191524,3.614693548444447,0.9410886940791702,0.018946859952483363
259,54.543982310047475,18.110205066981273,0.0,0.0,0.0,0.0,7.204031580640612,2.022658557637157,251.19981675197818,3.632550438812092,7.8001832480218125,3.6325504388120846,0.9406253719482536,0.018899496403212323
261,53.84629385305375,18.515717631998918,0.0,0.0,0.0,0.0,7.254331393156993,2.0194867025479537,253.06351721601968,3.6429509789525403,7.936482783980307,3.642950978952545,0.9401569097282423,0.018857011510123686
263,51.43332761828225,16.909717244892377,0.0,0.0,0.0,0.0,7.324353427895597,2.0145224347896376,254.9347176800612,3.6546074329787896,8.0652823199388,3.654607432978784,0.9395057174123268,0.018799827812776636
269,43.17220669174551,20.106501922676767,0.0,0.0,0.0,0.0,7.55664175433363,1.9808653732284358,260.5594301832968,3.699322023135073,8.44056981670317,3.69932202313507,0.937342877019435,0.018449654052803896
270,41.79310320398939,21.6070624820195,0.0,0.0,0.0,0.0,7.595273142073301,1.9766243734416713,261.49921560050274,3.706340194232781,8.500784399497233,3.7063401942327636,0.9369833517907449,0.01840377070655727
271,41.418678078806366,21.66323483936153,0.0,0.0,0.0,0.0,7.6294735806451826,1.969252821190399,262.42564069382206,3.6996514953427315,8.574359306177936,3.6996514953427253,0.9366655186210326,0.018328362230110678
281,39.46442682697613,22.444897948251718,0.0,0.0,0.0,0.0,7.933858918744944,1.850134548219795,271.6951297222531,3.651502325819663,9.304870277746854,3.651502325819665,0.9338301733665796,0.017164744010794635
282,39.49400170179311,22.47896361270545,0.0,0.0,0.0,0.0,7.962908563666031,1.8403397054651285,272.62346751398513,3.649592118012818,9.376532486014858,3.649592118012816,0.9335601762466876,0.017068716501487256
284,38.8626537138705,22.284323494336334,0.0,0.0,0.0,0.0,8.03247090026537,1.835430598039188,274.4958293719589,3.6302748630345,9.504170628041061,3.6302748630345105,0.9329173369739768,0.017007528023848518
287,38.495848534154604,22.031813221904514,0.0,0.0,0.0,0.0,8.133020367223999,1.8369351434098993,277.30816619686004,3.613867201656366,9.691833803139986,3.613867201656364,0.9319900432898166,0.01700106491153426
289,38.18574503318668,22.097466283220168,0.0,0.0,0.0,0.0,8.201057649357107,1.8397392311197258,279.17617075635883,3.602694166035916,9.823829243641132,3.6026941660359126,0.9313631608531722,0.017012842022409522
295,37.46724530722523,23.2390185371068,0.0,0.0,0.0,0.0,8.389035410543396,1.8862018975675532,284.8594764148053,3.678584561912014,10.140523585194702,3.6785845619120012,0.9296411934037874,0.017404389664886978
304,39.67651494905229,22.58325859539394,0.0,0.0,0.0,0.0,8.620521283092064,1.890060538822286,293.25318490247497,3.9277979840281088,10.746815097525054,3.9277979840280994,0.9275143916097539,0.0174035655718803
305,39.96496426409401,22.55328051040029,0.0,0.0,0.0,0.0,8.645632616601057,1.8910229754434378,294.191087996087,3.9549914031434508,10.808912003913015,3.9549914031434543,0.9272838241128156,0.017408242054237202
317,42.551356044594606,23.552081547644246,0.0,0.0,0.0,0.0,8.971968618708958,1.8529533485790446,305.3709251194315,4.30359141525987,11.62907488056854,4.303591415259873,0.9242896823304418,0.017010625325532793
319,43.05114262910017,23.086804524109947,0.0,0.0,0.0,0.0,9.024471535319995,1.8510341778648451,307.2519524135465,4.366794955591002,11.748047586453522,4.366794955591018,0.9238097136605449,0.016986161166732766
321,43.18737365805019,22.561802252480632,0.0,0.0,0.0,0.0,9.084085563042144,1.8539600063160864,309.12275748543925,4.436551962246274,11.877242514560727,4.436551962246273,0.9232660867890768,0.017005417331193453
325,43.48885532379335,21.805427588956892,0.0,0.0,0.0,0.0,9.204882245937423,1.8629501337544452,312.8745637076562,4.582936550605577,12.125436292343762,4.582936550605567,0.9221657754304502,0.017071740881193485
329,42.6870849570162,21.851656604141258,0.0,0.0,0.0,0.0,9.349256164605062,1.8307994475227691,316.60279269410086,4.686440688841064,12.397207305899157,4.686440688841063,0.9208454584228495,0.016750977164268658
332,42.163723283628244,22.39926322145543,0.0,0.0,0.0,0.0,9.4501213493685,1.8025019071562445,319.3633712135953,4.746602951786461,12.636628786404685,4.746602951786468,0.9199224344269631,0.016473426063866398
337,41.54722305875089,24.05602126653287,0.0,0.0,0.0,0.0,9.59451204192295,1.7676608446916038,323.9688225922399,4.851401692832584,13.031177407760051,4.851401692832576,0.9186027820583129,0.016122960599085186
343,43.67230374127901,23.42280357744943,0.0,0.0,0.0,0.0,9.746054682512101,1.7315670780880028,329.531673770423,4.977913866159259,13.46832622957697,4.977913866159274,0.9172230962045745,0.015766037700628434
351,45.82938806216922,22.968376886444673,0.0,0.0,0.0,0.0,9.950049521127092,1.6954728839068878,336.9724520855199,5.122044206218154,14.027547914480147,5.122044206218148,0.9153678913413442,0.01539869085288626
352,45.904737887994784,23.121100862197263,0.0,0.0,0.0,0.0,9.98173935214444,1.697089042131265,337.8796922320498,5.119193538895215,14.120307767950186,5.119193538895221,0.9150819006734083,0.015408677368025425
361,45.136133073671594,24.754400795066402,0.0,0.0,0.0,0.0,10.279934844287606,1.7076142484154944,346.05913926510516,5.141532615840791,14.940860734894835,5.141532615840787,0.9123888359927761,0.015453638098071105
366,46.134503533375955,24.278944418265535,0.0,0.0,0.0,0.0,10.403061693156527,1.6780835188879089,350.636112326587,5.185007408821732,15.363887673413004,5.185007408821731,0.9112724965063169,0.015164460639870512
369,46.36413053406697,23.498821696476774,0.0,0.0,0.0,0.0,10.469038674957435,1.674431863385957,353.38923392417263,5.229422486911426,15.610766075827376,5.229422486911434,0.9106775299845434,0.01512094581485824
371,46.22971520119432,23.342729376128155,0.0,0.0,0.0,0.0,10.519273329491373,1.6788455877956896,355.21214832256305,5.266691618809821,15.787851677436961,5.266691618809809,0.9102262864287249,0.015151708900967502
374,44.51214483346429,19.505256483744184,0.0,0.0,0.0,0.0,10.60741478497649,1.6907803118746532,357.97351992014865,5.2843935309385826,16.026480079851336,5.284393530938592,0.9094356940587591,0.015245751015306694
384,36.68866466032908,12.11600194711875,0.0,0.0,0.0,0.0,10.950342443611092,1.693591753788823,367.0973901577148,5.374364376396453,16.902609842285223,5.374364376396443,0.9063553005916443,0.015223040103784589
385,35.19230565400458,11.60468909895198,0.0,0.0,0.0,0.0,10.99699784683719,1.687840306332394,368.0155464122406,5.387139575857521,16.984453587759376,5.387139575857509,0.9059361365276961,0.01516733446851882
386,33.823730738589155,11.492182795746533,0.0,0.0,0.0,0.0,11.047497947032983,1.6878242522117393,368.92995266676644,5.386018719219268,17.070047333233536,5.386018719219261,0.9054841683736559,0.015161391765054157
388,30.900312912187996,12.57411255623856,0.0,0.0,0.0,0.0,11.153370794157684,1.6971258051323606,370.7724971802478,5.362650350956559,17.22750281975217,5.362650350956556,0.9045380693405931,0.015230724111529646
389,29.260763446570593,13.29927602440977,0.0,0.0,0.0,0.0,11.208316006169502,1.7043401738501585,371.69452273265705,5.351656894124636,17.30547726734294,5.351656894124625,0.9040474434658448,0.01528817631320619
390,27.983059900098887,14.050412240449711,0.0,0.0,0.0,0.0,11.268620994433544,1.7089268654569822,372.6222030015677,5.339547120768102,17.37779699843231,5.339547120768114,0.9035096391104578,0.015322823407582863
391,27.17038182052021,14.778233004820589,0.0,0.0,0.0,0.0,11.32688863125446,1.7136553923006212,373.5498832704783,5.327830528381318,17.450116729521678,5.327830528381324,0.9029902802689922,0.01535857712627479
395,26.831523605548984,14.11485722180737,0.0,0.0,0.0,0.0,11.511326959693147,1.7501195052489447,377.2095405163336,5.2687153283149595,17.79045948366639,5.268715328314961,0.9013514348606642,0.01565507073314517
398,27.027379944320565,13.468353045287456,0.0,0.0,0.0,0.0,11.622655706022162,1.7407118826557333,379.93328345072507,5.2425216642142125,18.066716549274926,5.242521664214236,0.9003584540058777,0.015560984112773178
407,28.97030610349244,12.008214580549165,0.0,0.0,0.0,0.0,11.872713373580634,1.7576267057020902,388.1562979681852,5.179984265972674,18.843702031814814,5.1799842659726725,0.8981365457385089,0.015677513995811465
408,29.215948692606776,12.081114252093077,0.0,0.0,0.0,0.0,11.904068987436338,1.7649882478996721,389.0580614859982,5.193825263628129,18.941938514001787,5.193825263628127,0.8978591887778353,0.015737075806748987
415,29.88281523745976,15.25974849269276,0.0,0.0,0.0,0.0,12.186716179163103,1.8436860609193921,395.40724821595256,5.301249277025851,19.592751784047433,5.301249277025864,0.8953636167852601,0.016395327642637215
417,30.898867715883362,15.67924858200897,0.0,0.0,0.0,0.0,12.24461868367763,1.861579351296777,397.1885237895903,5.340481004168678,19.811476210409683,5.340481004168678,0.8948534237510437,0.016540414345687197
419,31.89259876573554,16.156849866750697,0.0,0.0,0.0,0.0,12.30341404533501,1.8786787233726525,398.9537279346566,5.3456003524878755,20.046272065343356,5.345600352487865,0.8943356828734833,0.01667879937319751
421,33.19996617922408,16.247122654329345,0.0,0.0,0.0,0.0,12.34857304335603,1.874667241115089,400.718932079723,5.352823644830498,20.28106792027703,5.352823644830496,0.8939361549451108,0.01663626315734569
428,36.654784384498484,17.41955787697084,0.0,0.0,0.0,0.0,12.534048891268306,1.8770188757800967,406.79714658745513,5.4426589660566185,21.202853412544904,5.442658966056613,0.8923002337029239,0.016630911167483827
435,39.48126770171318,18.59030784031188,0.0,0.0,0.0,0.0,12.720014477986552,1.8898608392627,412.88189094593355,5.540055295865049,22.1181090540665,5.540055295865043,0.8906609511070174,0.016716200980677463
438,41.21690340909091,18.56697683334758,0.0,0.0,0.0,0.0,12.778106872294371,1.8814166688630976,415.4862456709957,5.592192414861478,22.51375432900433,5.592192414861476,0.8901484662113892,0.016629541975437586
443,43.400764339826836,18.511752500064055,0.0,0.0,0.0,0.0,12.8809558982684,1.8652333150196951,419.8573333333334,5.68798268828523,23.142666666666667,5.6879826882852145,0.8892420704996908,0.016467490012604235
445,43.81649555753386,17.680824637964584,0.0,0.0,0.0,0.0,12.925949718963832,1.852374639340588,421.6007411674347,5.721451985134966,23.399258832565284,5.721451985134972,0.8888450484293632,0.01634528036841268
454,46.4638574657869,14.464440020105762,0.0,0.0,0.0,0.0,13.105279054950426,1.8368931642399076,429.47564784946235,5.944828629225626,24.524352150537634,5.944828629225629,0.8872697085951735,0.016183547364975594
468,48.56697598973607,14.324695254437923,0.0,0.0,0.0,0.0,13.399235799818461,1.8093344128153315,441.52050268817203,6.23487203710459,26.47949731182796,6.2348720371045845,0.8846890287482696,0.015904360760980334
470,48.68075482649071,15.28086613854377,0.0,0.0,0.0,0.0,13.451229620513894,1.804050739926947,443.2378629032258,6.278470663286981,26.762137096774193,6.278470663286987,0.8842335780136918,0.015853832355735953
474,48.45961684782609,18.01239791419577,0.0,0.0,0.0,0.0,13.561179994824016,1.8024036614719872,446.6656268115942,6.374540366097651,27.334373188405795,6.374540366097642,0.8832725967773764,0.015828416926451344
479,48.687034620271035,21.25455595218186,0.0,0.0,0.0,0.0,13.706298454263129,1.7947024214473328,450.96722877846787,6.520772807005549,28.03277122153209,6.520772807005563,0.882004356924415,0.015747046066795903
480,48.71070567476003,21.91567110283999,0.0,0.0,0.0,0.0,13.734759646150952,1.7939621942755954,451.82404917184266,6.550578058967476,28.17595082815735,6.550578058967495,0.8817557103110978,0.015737685184490837
483,49.441718838227,22.741121542093243,0.0,0.0,0.0,0.0,13.802643221814417,1.7897984008777341,454.37451035196693,6.630175136626613,28.625489648033124,6.630175136626594,0.881163315687863,0.01569127744549621
485,49.139667007811035,23.5135181762298,0.0,0.0,0.0,0.0,13.861914090438546,1.7984572242676937,456.07746932053453,6.684293214991393,28.92253067946546,6.6842932149913885,0.8806487222090394,0.01575799194579855
489,48.09064356088285,25.390050659196085,0.0,0.0,0.0,0.0,13.982238358881101,1.8222165256702545,459.51083823806204,6.749316832407777,29.489161761937975,6.749316832407774,0.8796049384084957,0.015945190057690215
492,47.58195289876364,27.149410905565244,0.0,0.0,0.0,0.0,14.06967936241082,1.845160316486489,462.1112495415922,6.802586111381421,29.88875045840775,6.802586111381415,0.8788473352974311,0.016129790202857965
493,47.23881597515869,27.71098725141021,0.0,0.0,0.0,0.0,14.101611689674348,1.8533286776441225,462.97750983117476,6.8207426602336625,30.022490168825207,6.820742660233642,0.8785708441793675,0.016195995687236314
494,46.990352964597214,28.23482131860834,0.0,0.0,0.0,0.0,14.131696190850922,1.8597088608846104,463.85800925119213,6.822885002027267,30.14199074880788,6.822885002027286,0.8783103904207522,0.016246772630069403
495,47.152672195050535,28.216148074855095,0.0,0.0,0.0,0.0,14.155015364331934,1.8587423927919975,464.7313205105329,6.823844256957495,30.268679489467093,6.823844256957489,0.8781080714450301,0.01623487224102974
515,47.78980510343672,23.249032822777888,0.0,0.0,0.0,0.0,14.626977065244702,1.8832774029860873,481.96067494904935,6.640355277090484,33.03932505095061,6.640355277090495,0.8740280633415392,0.016390709308410103
520,49.212614900581585,22.035921418568325,0.0,0.0,0.0,0.0,14.728783915593667,1.889539893454057,486.26656428331614,6.608488543060838,33.733435716683815,6.6084885430608376,0.8731485245340618,0.01643016341602934
527,46.25254861658438,26.479168914708158,0.0,0.0,0.0,0.0,14.995813506082218,1.8961788612497652,492.43980935128974,6.737802294713561,34.56019064871029,6.737802294713536,0.8708476813005227,0.016470821373926914
530,46.6593456059824,26.718146849793364,0.0,0.0,0.0,0.0,15.072953171847152,1.8901381136174322,495.1061207296276,6.807335256669724,34.89387927037243,6.807335256669724,0.8701815207287256,0.016411575828575307
533,47.658247858538324,26.21945713660966,0.0,0.0,0.0,0.0,15.135882311296296,1.8950981377828628,497.740853160597,6.8385897176906,35.25914683940299,6.838589717690605,0.8696408866675103,0.016447828198726464
536,47.972507253951385,26.137184219856422,0.0,0.0,0.0,0.0,15.212740022174014,1.9164890768006415,500.33379987728074,6.903813260783029,35.666200122719275,6.903813260783031,0.8689839663557603,0.01662003455916194
537,48.100422150461625,26.17490398744862,0.0,0.0,0.0,0.0,15.23848180815286,1.9241184878146897,501.1829193710772,6.946325784516378,35.81708062892274,6.946325784516398,0.8687641296371822,0.016681410809283523
541,47.997740651231254,26.766189919405328,0.0,0.0,0.0,0.0,15.348813293153517,1.963875845192665,504.5445136253332,7.120062418703917,36.455486374666826,7.120062418703892,0.8678237499102494,0.017003051471580488
544,47.52265260373155,27.46619702339643,0.0,0.0,0.0,0.0,15.437331137673244,1.991112503418165,507.05417085448664,7.250594448361132,36.94582914551336,7.250594448361131,0.8670690638185434,0.017222429989899774
545,47.41524655388471,27.762168412262138,0.0,0.0,0.0,0.0,15.467921269519953,2.0008783062629982,507.90284061114323,7.2760807119376585,37.09715938885675,7.27608071193766,0.8668084833868688,0.01730135781947782
547,47.043668496744225,28.10220896013435,0.002127659574468085,0.006728250340783786,0.002127659574468085,0.006728250340783786,15.529229192787843,2.0205798514412385,509.5987758691373,7.3258712574304745,37.40122413086271,7.325871257430448,0.8662863638211306,0.01746091471263872
549,47.07881312867937,27.990016575607022,0.00425531914893617,0.013456500681567571,0.00425531914893617,0.013456500681567571,15.58801610765237,2.0374242641114213,511.31403885822374,7.361371172534507,37.68596114177622,7.361371172534528,0.8657863886899456,0.01759558793336204
561,47.28792653432531,28.516144518992704,0.01702127659574468,0.053826002726270285,0.01702127659574468,0.053826002726270285,15.910913035436034,2.155149954643157,521.5652659155497,7.563938992678787,39.43473408445029,7.563938992678774,0.8630473840030104,0.018543028749241526
564,47.55043215846407,28.758969484964172,0.020212765957446806,0.06391837823744595,0.020212765957446806,0.06391837823744595,15.992773631018313,2.187452756121306,524.1348908616994,7.622684774043197,39.86510913830063,7.6226847740432095,0.8623542329443543,0.01880257083125515
567,48.00899660613224,28.879251973138842,0.023404255319148935,0.07401075374862165,0.023404255319148935,0.07401075374862165,16.05998716777706,2.198011536001252,526.682809925496,7.701257142382624,40.317190074503905,7.701257142382616,0.8617830566762054,0.01888401321716091
